Naics,Establishments,Employees,Payroll
113110,22,92,4923
113210,3,4,111
113310,192,1239,63459
114111,32,105,2442
114112,66,114,3199
114210,64,221,10102
115111,44,352,24352
115112,166,968,48099
212210,3,26,1012
212291,4,22,2349
115113,18,39,1702
115114,63,1613,64994
115115,28,142,9189
115116,44,177,8888
115210,336,1809,104578
115310,54,188,9052
211120,1612,30417,5279588
211130,528,11899,1764255
212111,16,1047,104384
212322,41,1174,90896
314994,12,445,20314
212311,31,622,30279
212312,93,2470,161685
221115,94,1491,182126
212313,3,22,1092
212319,30,389,26353
212321,186,2994,180313
212325,8,85,3992
212393,4,85,6653
212399,12,206,13749
213111,699,23873,2386124
213112,3686,87742,8867869
213113,7,23,1868
213114,12,79,13203
213115,10,69,4149
221111,6,8,574
221112,179,5027,805137
221113,7,1932,288952
221114,42,443,43801
236115,4333,18069,1370955
221116,3,30,3573
221118,12,39,4195
221121,53,2016,244849
221122,730,24641,2755713
236117,960,16606,2215956
236118,5461,19295,1082928
221210,276,12188,1537001
221310,670,5361,342546
221320,60,489,29001
221330,6,146,14913
236116,265,3046,332553
236210,316,4750,325056
237210,627,3704,485113
236220,3485,53055,4375753
237110,1152,22477,1362108
237120,588,57243,4613715
237130,738,30561,2353989
238130,585,3433,197218
237310,791,38806,2447254
237990,347,7972,536471
238110,1693,28405,1622596
238210,5621,83644,5245168
238120,399,9898,532221
238140,891,12481,593933
238150,573,7251,395383
238160,2232,15698,953834
238310,1132,26915,1361677
238170,261,1586,130698
238190,712,7162,377722
238220,8320,95628,5998069
238290,690,13525,1023998
238320,1361,15113,736157
238330,748,4957,316263
238340,403,3022,157597
238350,1355,9837,514961
311211,26,1460,86012
311212,10,350,20342
238390,557,6916,394114
238910,2558,40961,2510687
311411,5,346,8900
311412,38,4772,182589
238990,2766,37998,2211888
311611,86,16082,799755
311612,143,11016,534848
311111,16,1038,60546
311119,106,2383,140288
311221,3,51,1971
311224,6,323,21397
311225,9,457,24558
311314,4,376,24343
311340,48,779,32778
311811,661,7064,200193
311351,7,300,19676
311352,31,1418,70418
311821,37,1752,65593
311824,20,803,58387
311421,65,2539,137098
311830,138,3794,135109
311422,12,692,35236
311423,6,88,3446
311511,27,4676,267599
311512,3,178,8192
311513,14,611,27767
311514,4,540,30901
311520,27,1326,69757
311919,42,2972,168900
311613,10,386,23463
311615,42,18637,700677
311999,47,775,40217
311710,22,975,38547
311812,181,5432,280258
312112,33,1211,81761
311813,20,2281,109725
312140,78,1446,111729
311911,20,1611,62276
313210,15,344,15049
311920,79,966,40560
313310,43,328,12366
311930,12,899,79015
311941,25,1885,93771
311942,34,1249,76568
311991,68,5589,211285
312111,53,6947,408891
312113,35,500,25041
312120,209,4042,219100
312130,217,2151,65512
312230,7,48,1751
313110,6,25,689
313220,6,654,20741
313230,11,397,17130
313320,8,445,25606
314110,6,64,1799
314120,93,1520,61851
314910,75,1587,84526
