Zip Code,naics,Establishments,Employees,Payroll,IND Level
24012,55,24,001,0,2
24012,55,6,210,0,2
24012,55,7,220,0,2
24012,55,4,241,0,2
24012,00,971,001,1031801,2
24012,00,361,210,0,2
24012,00,205,220,0,2
24012,00,185,230,0,2
24012,00,132,241,0,2
24012,00,53,242,0,2
24012,00,20,251,0,2
24012,00,10,252,0,2
24012,00,4,254,0,2
24012,23,70,001,0,2
24012,23,38,210,0,2
24012,23,10,220,0,2
24012,23,5,230,0,2
24012,23,13,241,0,2
24012,23,4,242,0,2
24012,56,30,001,0,2
24012,56,8,210,0,2
24012,56,7,220,0,2
24012,56,5,230,0,2
24012,56,6,241,0,2
24012,61,4,001,0,2
24012,62,52,001,0,2
24012,62,15,210,0,2
24012,62,12,220,0,2
24012,62,9,230,0,2
24012,62,9,241,0,2
24012,62,5,242,0,2
24012,71,8,001,0,2
24012,71,3,210,0,2
24012,72,100,001,0,2
24012,72,22,210,0,2
24012,72,10,220,0,2
24012,72,21,230,0,2
24012,72,30,241,0,2
24012,31-33,30,001,0,2
24012,31-33,9,210,0,2
24012,31-33,4,230,0,2
24012,31-33,7,241,0,2
24012,31-33,5,242,0,2
24012,31-33,3,252,0,2
24012,72,14,242,0,2
24012,72,3,251,0,2
24012,42,17,230,0,2
24012,42,63,001,0,2
24012,42,17,210,0,2
24012,42,17,220,0,2
24012,42,8,241,0,2
24012,81,118,001,0,2
24012,81,55,210,0,2
24012,81,35,220,0,2
24012,81,20,230,0,2
24012,81,8,241,0,2
24012,44-45,248,001,0,2
24012,44-45,79,210,0,2
24012,44-45,57,220,0,2
24012,44-45,66,230,0,2
24012,44-45,25,241,0,2
24012,44-45,9,242,0,2
24012,44-45,8,251,0,2
24012,44-45,3,252,0,2
24012,48-49,58,001,0,2
24012,48-49,17,210,0,2
24012,48-49,8,220,0,2
24012,48-49,10,230,0,2
24012,48-49,11,241,0,2
24012,48-49,9,242,0,2
24012,51,21,001,0,2
24012,51,9,210,0,2
24012,51,4,220,0,2
24012,51,4,230,0,2
24012,51,3,241,0,2
24012,52,56,001,0,2
24012,52,29,210,0,2
24012,52,21,220,0,2
24012,52,3,230,0,2
24012,53,49,001,0,2
24012,53,30,210,0,2
24012,53,7,220,0,2
24012,53,11,230,0,2
24012,54,40,001,0,2
24012,54,22,210,0,2
24012,54,6,220,0,2
24012,54,7,230,0,2
24012,54,4,241,0,2
