,fips,relevant_naics,estab,emp,payann
30057,50,238320,161,558,23904
30058,50,311520,6,0,0
30059,50,311611,7,111,3574
30060,50,311612,6,238,8635
30061,50,333997,3,95,4112
30062,50,333999,4,109,6766
30063,50,334290,3,0,0
30064,50,423420,19,179,7836
30065,50,423430,13,131,15432
30066,50,423440,6,45,2101
30067,50,424410,7,0,0
30068,50,424420,5,0,0
30069,50,424430,8,202,8789
30070,50,424450,5,0,0
30071,50,424470,5,61,2048
30072,50,424480,7,220,11943
30073,50,441320,39,370,14260
30074,50,445110,228,8640,204972
30075,50,448140,63,1074,17957
30076,50,453210,14,190,4474
30077,50,453220,71,295,5533
30078,50,484121,43,524,27897
30079,50,511110,40,466,17104
30080,50,238910,311,1560,102053
30081,50,311111,6,19,381
30082,50,311119,12,279,17622
30083,50,311230,4,35,962
30084,50,311340,6,9,162
30085,50,311811,24,162,3339
30086,50,311812,22,534,18950
30087,50,312120,37,546,25353
30088,50,312130,15,178,7337
30089,50,321113,31,508,21792
30090,50,321211,3,219,8233
30091,50,323111,43,693,31619
30092,50,334413,3,0,0
30093,50,334510,5,110,5010
30094,50,334519,4,0,0
30095,50,334614,3,7,238
30096,50,423450,12,126,14599
30097,50,423490,6,42,2542
30098,50,424490,47,1375,74509
30099,50,424520,3,10,435
30100,50,424590,3,5,474
30101,50,445120,78,477,7342
30102,50,448150,11,54,838
30103,50,448190,19,198,3826
30104,50,484122,24,424,24029
30105,50,511120,25,280,14578
30106,50,511130,11,113,6319
30107,50,511199,5,0,0
30108,50,524127,3,0,0
30109,50,532111,16,124,3955
30110,50,541214,10,203,6147
30111,50,541219,99,694,31751
30112,50,541618,6,8,478
30113,50,541620,52,482,39807
30114,50,323113,14,87,2860
30115,50,323120,4,0,0
30116,50,324121,6,0,0
30117,50,335121,3,0,0
30118,50,335929,5,326,21585
30119,50,335999,3,0,0
30120,50,423510,13,217,10343
30121,50,424610,6,29,1176
30122,50,424690,12,270,27454
30123,50,442110,58,283,10311
30124,50,445210,10,74,2145
30125,50,448210,41,280,5949
30126,50,453310,79,430,8131
30127,50,484210,14,152,7187
30128,50,511210,31,716,73732
30129,50,522110,212,2184,121692
30130,50,524210,253,1383,85652
30131,50,532120,15,101,4433
30132,50,541310,77,405,27446
30133,50,541690,46,504,41218
30134,50,325314,3,33,1367
30135,50,325510,4,62,3715
30136,50,423610,39,306,16869
30137,50,423620,4,14,994
30138,50,424710,15,121,6488
30139,50,424720,3,63,4477
30140,50,442210,34,244,10922
30141,50,445220,5,28,768
30142,50,445230,14,13,792
30143,50,445291,3,0,0
30144,50,453910,24,174,4630
30145,50,484220,133,477,21507
30146,50,484230,23,325,15758
30147,50,522120,50,599,31776
30148,50,522130,70,1085,57317
30149,50,524291,10,47,3489
30150,50,524292,8,102,7827
30151,50,525990,3,7,327
30152,50,532210,17,81,2870
30153,50,532283,11,58,2562
30154,50,532284,8,14,245
30155,50,532289,15,66,3784
30156,50,541320,25,69,3901
30157,50,541330,187,1534,124115
30158,50,541713,12,122,15557
30159,50,541714,5,16,1091
30160,50,325611,6,0,0
30161,50,325620,3,0,0
30162,50,337110,16,100,4598
30163,50,337121,4,16,333
30164,50,337122,25,769,28370
30165,50,423690,12,46,4190
30166,50,423710,8,27,1430
30167,50,424810,14,696,32352
30168,50,424820,6,133,7523
30169,50,442299,53,497,10093
30170,50,445292,9,53,910
30171,50,445299,20,92,2201
30172,50,448310,47,430,10280
30173,50,453920,31,101,2648
30174,50,453930,8,44,2086
30175,50,485113,4,75,2621
30176,50,512110,25,121,4338
30177,50,512131,21,241,2902
30178,50,522220,8,32,2207
30179,50,532310,7,53,1849
30180,50,532411,3,16,1581
30181,50,532420,4,0,0
30182,50,541340,10,10,781
30183,50,541350,12,40,2066
30184,50,541715,24,170,15362
30185,50,541720,9,44,2752
30186,50,561110,74,680,36566
30187,50,326199,20,901,42119
30188,50,337212,5,0,0
30189,50,423720,18,171,9308
30190,50,423730,10,40,2375
30191,50,424910,18,186,11466
30192,50,424920,7,49,1866
30193,50,424930,9,33,1620
30194,50,445310,121,505,15235
30195,50,453991,10,81,2027
30196,50,453998,63,298,8167
30197,50,485210,5,287,5415
30198,50,485310,16,117,1515
30199,50,485320,8,48,773
30200,50,512191,5,41,1789
30201,50,512240,5,10,885
30202,50,522292,18,55,4177
30203,50,522298,6,0,0
30204,50,522310,6,19,1303
30205,50,532490,14,87,3982
30206,50,533110,6,53,2414
30207,50,541370,44,83,4033
30208,50,541380,14,93,4011
30209,50,541810,33,151,10738
30210,50,541820,15,86,6888
30211,50,561210,14,307,8837
30212,50,561311,4,9,404
30213,50,327110,10,196,10121
30214,50,339112,6,0,0
30215,50,339113,7,186,4898
30216,50,339116,9,38,1559
30217,50,423810,10,137,8902
30218,50,424940,3,202,7521
30219,50,424990,22,125,6744
30220,50,443141,30,223,9077
30221,50,443142,40,300,7273
30222,50,451110,124,1115,25169
30223,50,485410,19,674,12208
30224,50,485510,5,0,0
30225,50,515111,5,11,437
30226,50,515112,23,345,13322
30227,50,522320,8,36,3018
30228,50,522390,3,0,0
30229,50,531110,110,403,14573
30230,50,541410,18,45,2796
30231,50,541420,6,11,585
30232,50,541430,71,168,7237
30233,50,541860,5,32,1644
30234,50,541890,20,127,3655
30235,50,561312,16,24,2050
30236,50,561320,58,1812,40748
30237,50,327212,12,64,1927
30238,50,327215,4,50,2561
30239,50,327320,12,70,4116
30240,50,339910,13,155,5178
30241,50,339920,13,639,49948
30242,50,423820,32,316,14616
30243,50,446110,106,1459,57076
30244,50,451120,23,238,3370
30245,50,454110,136,1552,67566
30246,50,485991,4,0,0
30247,50,485999,8,84,2230
30248,50,487110,5,23,139
30249,50,515120,13,247,13883
30250,50,515210,9,57,1414
30251,50,523110,5,15,1251
30252,50,531120,64,318,14140
30253,50,541490,3,0,0
30254,50,541910,11,82,4496
