,fips,relevant_naics,estab,emp,payann
1279,40,11,158,900,36230
1280,40,21,2806,45345,3983241
1281,40,22,382,9933,936683
1282,40,23,8287,76211,4126068
1283,40,42,4559,58905,3409463
1284,40,51,1569,28181,1531964
1285,40,52,6840,59820,3808518
1286,40,53,4436,22229,1033090
1287,40,54,9887,77556,5073041
1288,40,61,772,21166,636643
1289,40,56,4528,108634,4347977
1290,40,55,580,46439,3878650
1291,40,62,10933,217441,9991894
1292,40,71,1166,28271,904359
1293,40,72,8429,163479,2622826
1294,40,99,128,143,3325
1295,40,81,9048,63171,1734591
