Naics,Establishments,Employees,Payroll,fips
115210,18,59,1736,34025
212321,3,20,1438,34025
221114,3,50,5800,34025
221122,18,448,62848,34025
221210,10,707,90390,34025
221310,8,162,17186,34025
236115,139,459,27483,34025
236116,11,46,1648,34025
236117,22,2015,284588,34025
236118,328,1189,48585,34025
236210,7,21,650,34025
236220,106,1119,92037,34025
237110,22,632,76895,34025
237120,4,442,41083,34025
237130,17,81,8786,34025
237210,8,22,1536,34025
237990,15,186,20534,34025
237310,34,769,107105,34025
238120,11,220,21710,34025
238110,16,213,15311,34025
238140,47,124,7637,34025
238130,19,138,7555,34025
238150,16,106,4045,34025
238160,30,127,7610,34025
238170,25,67,2246,34025
238210,249,2692,171980,34025
238190,6,31,1398,34025
238220,339,3244,217547,34025
238290,21,188,13952,34025
238310,39,419,27287,34025
238340,31,112,5205,34025
238320,76,310,13524,34025
238330,100,279,15371,34025
238350,69,288,14863,34025
238990,89,473,36135,34025
238390,17,231,12109,34025
238910,68,607,37236,34025
311352,4,35,284,34025
311710,3,22,832,34025
311811,35,435,9225,34025
311812,4,54,548,34025
311920,3,463,35189,34025
312120,12,90,1801,34025
312130,3,6,216,34025
312140,4,40,3415,34025
313230,3,27,1312,34025
314910,8,58,1909,34025
314999,4,8,168,34025
323111,32,572,29877,34025
323113,13,45,1178,34025
324121,3,71,5288,34025
324191,3,85,5969,34025
325412,3,2,423,34025
325620,5,591,32864,34025
325998,3,60,4471,34025
326199,9,153,6391,34025
327215,3,30,1445,34025
327320,7,125,8718,34025
327390,3,148,9169,34025
327991,3,15,1100,34025
332322,5,103,8317,34025
332312,4,9,664,34025
332323,5,77,6997,34025
332710,8,62,3055,34025
332721,4,21,1702,34025
332813,3,74,2978,34025
333415,4,79,6684,34025
334290,3,114,9360,34025
334310,4,21,3598,34025
334419,4,129,7175,34025
334513,3,72,3957,34025
337110,5,53,3877,34025
337212,7,37,1389,34025
339112,3,125,7738,34025
339113,4,569,22027,34025
339115,3,16,687,34025
339116,11,65,2451,34025
339950,14,78,3144,34025
339991,3,144,6984,34025
339999,6,55,2304,34025
423110,9,162,8954,34025
423120,24,162,8541,34025
423130,4,43,2351,34025
423140,3,12,572,34025
423210,18,55,3119,34025
423220,18,182,10341,34025
423310,7,82,4003,34025
423320,12,211,11877,34025
423330,7,67,5682,34025
423390,4,26,1513,34025
423420,4,24,850,34025
423430,27,469,47522,34025
423440,11,54,1810,34025
423450,26,118,13190,34025
423460,3,19,1218,34025
423490,11,70,3438,34025
423510,17,143,13660,34025
423610,29,582,44384,34025
423620,8,128,5460,34025
423690,26,403,55103,34025
423710,11,57,3295,34025
423720,13,157,9478,34025
423730,10,97,7024,34025
423810,4,77,4891,34025
423820,4,62,4594,34025
