Naics,Establishments,Employees,Payroll
114111,32,141,7510
114112,15,49,5726
115112,4,24,679
115210,89,330,11830
212321,15,177,13241
212312,4,72,5450
212322,4,101,6722
212319,3,261,17057
213112,4,5,305
221122,155,8053,1064361
221112,26,584,170137
221210,37,2585,298495
221113,4,1622,225424
221320,3,11,775
221114,3,50,5800
221310,78,2245,252554
238990,869,6443,459368
236220,1036,13635,1152345
238310,523,5105,346134
238210,2656,24208,1709419
238350,934,4438,225820
238330,585,2732,150402
238130,263,1255,69843
238150,154,1347,82871
237310,289,8653,1034063
236210,95,1140,92502
237210,61,205,14826
238140,690,3357,202655
236117,238,3688,415953
236116,155,1367,109251
236115,1625,4597,228137
237120,18,1335,146276
238290,224,3737,334131
238390,225,2517,124499
238190,123,1017,66273
237990,122,3717,349428
238320,1002,4065,198832
238220,3461,28087,1911462
238110,307,4044,292642
237130,128,2702,203564
236118,3803,11802,519951
238160,359,2757,182496
238170,234,889,42305
238910,774,8133,618430
238120,87,1834,174529
238340,317,1689,83832
237110,201,3440,363067
311999,12,469,24498
314999,57,1262,41498
311611,7,36,1614
315990,10,531,9134
312120,77,888,40597
311513,12,609,27402
311920,11,724,50832
311812,131,5786,215267
311352,15,111,1955
311821,11,892,72483
314120,19,672,27303
315210,46,1037,27850
312140,12,63,4047
311111,3,14,301
311824,10,635,45818
313320,3,25,2738
311930,12,540,45731
311412,13,483,21587
311421,6,540,33136
311520,7,306,9297
311941,3,129,8152
311612,17,1474,85042
315220,3,412,10564
313220,3,47,2934
311340,6,203,19336
313230,3,27,1312
315280,4,130,5350
311919,3,60,2176
311991,21,1755,63963
311615,4,32,1030
311811,418,4417,97018
311911,3,402,18738
311710,8,245,10414
312111,23,1904,107314
311942,13,491,47662
313310,22,252,11565
314910,30,187,7462
312130,20,226,4464
315240,9,268,4033
327910,3,48,2920
325520,22,598,43980
325199,41,3671,392771
322299,3,68,3285
325998,30,445,25775
321999,10,112,5223
326199,138,8379,437853
326299,8,483,36053
324121,14,153,11552
324122,4,188,12043
325414,9,1333,109736
323117,3,4,308
323111,562,11940,654405
323113,112,1414,46150
322211,17,1208,95497
325991,7,319,25459
327991,46,483,21392
325314,3,31,2043
322212,15,1084,73559
327215,24,1095,62124
325413,9,1187,145193
325120,4,45,4813
325411,31,1824,124610
325180,8,258,24064
327390,22,579,34639
321918,19,268,11432
322219,3,143,6881
327212,10,942,47635
325510,28,358,21857
322220,23,1493,92855
324191,3,85,5969
325412,106,7654,819264
326111,9,685,34250
326160,11,840,48364
325211,18,726,64373
326112,8,494,34885
325612,3,98,12760
326140,3,215,13570
327110,3,45,2467
321992,3,195,10447
325910,11,189,14140
327320,59,1273,92122
326220,3,108,8661
326291,7,109,4902
325611,11,613,34819
322230,4,206,11353
323120,54,845,31089
325613,4,131,14247
325130,3,30,3210
325212,4,67,4409
325620,73,4689,394748
326113,12,328,17723
326150,4,194,9396
321920,24,620,27042
321911,14,369,17303
333912,4,86,7427
333415,17,1359,84060
335999,11,349,25958
332999,41,1082,61806
333999,20,424,22846
339999,48,1221,93153
334516,20,1263,121341
334310,4,21,3598
336612,11,214,11046
332722,10,162,11752
334416,6,405,21947
335122,13,506,32671
334118,6,70,4645
331420,6,366,29648
335931,3,92,5872
337212,66,1306,70110
333515,7,60,3538
339114,13,49,2423
339116,100,720,31964
334510,21,1748,164938
332813,37,682,31479
333921,3,183,15762
332996,3,78,8481
332312,48,1056,64831
339993,7,96,5528
333241,4,54,2940
339991,14,415,25288
333511,9,106,6449
333994,11,494,39248
332911,4,548,45724
334515,15,449,41509
334513,8,110,5690
339910,33,354,12240
332710,303,3187,194253
333517,10,171,11257
337910,4,90,3608
333914,4,136,12306
332812,37,583,27537
332119,31,816,42795
332420,3,82,5327
332321,24,968,48161
336320,3,54,4819
336310,10,49,2327
339992,6,24,1431
331523,3,136,5624
337122,22,186,7149
339940,8,193,7546
339115,3,16,687
333314,4,23,743
332323,57,722,39338
336413,3,133,6692
333318,21,989,75920
334290,3,114,9360
334419,38,1186,74861
332618,21,767,44144
333249,24,620,43265
335129,4,480,35182
334519,17,1359,80371
332919,4,55,3013
333993,15,374,34038
332313,9,128,8304
335311,3,325,16788
332721,67,1080,59271
333244,7,110,6821
334220,12,316,27439
335314,14,695,63917
333519,3,96,10293
332216,20,565,29086
333243,3,59,3346
334511,14,1761,185759
334413,8,159,15368
332322,110,3289,219442
337215,17,339,12877
339950,147,2120,114380
333514,21,322,16057
333612,3,58,3840
339920,12,49,1708
339112,18,1419,91691
339113,45,5695,608863
335313,6,466,27267
334210,5,117,9951
337121,5,23,798
333992,3,4,200
337110,98,744,32617
423110,193,5947,562188
424810,18,899,64039
424920,40,2288,58213
423320,126,1974,127758
425110,10,18,1872
423520,5,76,6277
423430,223,6367,759199
424450,101,2008,146834
423810,73,1309,101286
424430,124,3520,256375
424210,623,41009,8225011
423610,374,8147,676905
423820,41,871,57230
424910,58,581,47484
424460,49,599,29208
424930,98,1315,69745
424340,51,815,60648
424480,176,5137,314691
423210,237,3205,217827
424410,152,7337,420198
424510,8,26,2145
423710,158,2315,163282
423220,370,4846,319364
423620,123,6634,800592
424130,237,4634,354267
423830,721,8753,687417
423840,249,4015,334401
423940,275,2319,105234
423310,166,4408,250797
424470,125,2585,148670
423450,363,12169,1714888
424320,199,2284,134788
423510,255,3314,252499
423140,27,272,11155
423120,390,8182,397370
423420,219,4195,339200
423460,28,777,62523
424690,385,5866,587630
423440,115,2077,123075
423390,77,1897,121616
423690,346,6623,685532
424590,4,13,1384
424490,677,13522,881087
423990,391,3206,181534
424990,445,3503,221801
423490,110,2587,189984
424420,144,3367,197468
424950,45,1530,154795
424720,58,656,69699
424710,44,922,82693
423410,16,498,36771
424310,127,1329,76394
424610,106,1058,95197
423720,160,2517,173199
424440,16,182,8479
424110,24,247,19522
423930,241,4211,215851
423740,21,352,25267
423330,102,2104,239190
423850,169,1617,94150
423910,147,1947,142203
424120,126,2657,143709
423130,69,1205,65913
424940,54,711,47815
423920,74,1377,113016
423860,58,1309,118219
423730,154,2007,162959
425120,1023,8370,496961
424820,84,3178,340080
