Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
10579,236,20,001,0,3
10579,236,17,210,0,3
10579,238,37,001,0,3
10579,238,30,210,0,3
10579,238,5,230,0,3
10579,454,3,001,0,3
10579,524,3,001,0,3
10579,524,3,210,0,3
10579,531,7,001,0,3
10579,531,7,210,0,3
10579,541,19,001,0,3
10579,541,18,210,0,3
10579,561,13,001,0,3
10579,561,8,210,0,3
10579,611,4,001,0,3
10579,611,4,210,0,3
10579,621,11,001,0,3
10579,621,7,210,0,3
10579,621,3,220,0,3
10579,624,5,001,0,3
10579,711,5,001,0,3
10579,711,5,210,0,3
10579,713,5,001,0,3
10579,713,3,210,0,3
10579,722,7,001,0,3
10579,722,3,210,0,3
10579,811,3,001,0,3
10579,811,3,210,0,3
10579,812,8,001,0,3
10579,812,4,210,0,3
10579,813,7,001,0,3
10579,813,6,210,0,3
