Fips,Naics,Establishments,Employees,Payroll
01099,11,31,217,9965
01099,22,6,49,3760
01099,23,16,181,7515
01099,42,19,161,8919
01099,51,10,66,2786
01099,52,34,158,6854
01099,53,13,45,1640
01099,54,18,40,1551
01099,56,13,68,1902
01099,61,3,71,1109
01099,62,29,723,26113
01099,72,22,303,4268
01099,81,47,234,4729
01079,22,4,124,10690
01079,23,32,218,11416
01079,42,15,100,3340
01079,51,7,26,968
01079,52,26,116,4778
01079,53,9,27,714
01079,54,31,127,7879
01079,56,15,63,1933
01079,62,34,750,21371
01079,71,3,15,125
01079,72,40,459,6791
01079,81,62,231,5220
01081,11,13,83,2200
01081,22,10,244,21092
01081,23,250,2618,135611
01081,42,93,1264,69616
01133,11,5,45,2760
01133,23,31,131,5053
01133,42,32,319,13273
01133,51,6,60,1940
01133,52,29,170,6650
01133,53,11,30,1519
01133,54,25,74,2649
01133,55,6,142,13202
01133,56,14,84,1571
01133,62,43,678,23008
01133,71,6,38,857
01133,72,28,381,5041
01133,81,40,186,3232
01093,11,11,68,2349
01093,23,14,68,2516
01093,42,24,215,9862
01081,51,40,796,35558
01081,52,188,993,58607
01081,53,161,694,28083
01093,51,8,43,1534
01093,52,46,451,18827
01093,53,9,14,564
01093,54,26,78,2402
01093,55,3,60,1133
01093,56,14,424,9588
01081,54,272,1604,79149
01093,61,3,10,46
01093,62,87,1038,44695
01093,71,7,9,231
01093,72,58,718,8750
01093,81,58,245,5654
01081,55,9,523,13402
01081,56,171,3506,93929
01081,61,30,374,9211
01107,11,22,95,3257
01107,23,19,305,15578
01107,42,6,41,1364
01107,51,5,20,780
01081,62,258,6654,279631
01081,71,23,597,7982
01107,52,21,148,5532
01107,54,14,95,3315
01107,55,3,4,112
01107,62,24,550,17692
01107,71,5,9,73
01107,72,12,149,2248
01107,81,28,103,1595
01081,72,388,8348,118538
01081,81,279,2028,45475
01073,11,14,138,5012
01073,21,25,796,67425
01119,11,5,40,1413
01119,23,10,346,30220
01073,22,50,6538,767021
01073,23,1073,18475,1232338
01119,42,12,125,4901
01119,51,5,17,1053
01119,52,12,61,2532
01119,53,7,22,713
01119,54,6,15,392
01119,56,9,166,9411
01119,62,17,311,9399
01119,71,5,9,194
01119,72,22,316,3874
01119,81,18,67,1224
01117,11,13,183,12939
01117,21,15,367,31014
01117,22,35,1812,186408
01117,23,487,5610,328129
01073,42,1032,16558,1120608
01117,42,432,5888,434308
01023,11,20,254,13335
01023,23,14,223,9897
01023,42,5,36,1237
01023,51,7,27,1333
01023,52,15,71,2898
01023,53,5,15,201
01023,54,19,48,1309
01023,56,4,6,111
01023,62,23,390,15327
01023,72,21,180,1962
01023,81,44,122,2926
01059,11,13,67,2203
01059,21,3,38,1841
01059,23,36,237,9547
01059,42,18,144,4699
01059,51,9,49,1787
01059,52,52,390,13949
01059,53,20,47,1015
01059,54,29,149,5520
01117,51,114,5467,371621
01059,55,6,65,5654
01059,56,8,96,3355
01059,62,43,983,35154
01059,71,6,14,274
01059,72,44,736,8526
01059,81,59,270,5902
01117,52,411,10358,858584
01117,53,263,1342,80211
01117,54,619,5304,352580
01117,55,55,1936,244965
01117,56,324,8092,348886
01073,51,310,8706,599742
01117,61,59,808,22267
01117,62,498,7367,334433
01073,52,1279,21311,1974463
01117,71,75,1153,23259
01117,72,397,8332,141260
01073,53,783,5907,327616
01117,81,503,5022,143428
01117,99,5,7,94
01091,11,20,222,9790
01091,22,5,166,16062
01091,23,28,352,15329
01091,42,17,109,4052
01113,11,11,40,1315
01113,22,4,63,5572
01113,23,72,537,19348
01113,42,18,125,6193
01073,54,1913,16180,1260637
01113,51,10,106,5691
01113,52,68,376,17679
01073,55,173,7440,856330
01113,53,46,156,5923
01113,54,42,193,6926
01113,55,6,60,6081
01113,56,24,251,9347
01113,61,5,95,2783
01113,62,65,1437,52470
01113,71,6,23,387
01113,72,96,1659,25361
01113,81,112,660,14452
01073,56,730,24971,791633
01091,51,8,44,2182
01091,52,33,213,11128
01091,53,10,81,3071
01073,61,176,6852,218492
01091,54,18,78,2490
01091,56,14,475,16631
01091,61,3,42,683
01091,62,52,1058,33138
01091,71,7,31,901
01091,72,41,458,6180
01091,81,58,253,5322
01073,62,1765,67738,3883232
01019,11,7,73,2631
01019,22,3,99,8403
01019,23,29,77,2569
01019,42,14,120,4680
01019,51,4,22,1329
01019,52,23,110,4180
01019,53,9,26,1626
01019,54,20,56,1833
01019,56,8,565,7821
01019,62,35,478,18373
01019,71,3,8,163
01019,72,40,578,6769
01073,71,232,6072,120447
01019,81,45,256,3994
01073,72,1502,32219,575925
01039,11,9,47,2434
01039,22,3,446,41099
01039,23,72,459,18971
01039,42,33,480,18513
01073,81,1792,20759,730659
01041,11,17,126,5793
01041,42,13,502,20779
01041,23,19,121,4602
01041,51,3,4,234
01041,52,14,101,4746
01039,51,15,119,3706
01039,52,60,337,15824
01039,53,22,75,2336
01039,54,68,309,12147
01039,56,26,343,7847
01041,53,6,11,395
01041,54,13,32,1141
01041,56,6,18,974
01041,62,14,456,14629
01041,72,14,163,1993
01041,81,27,82,1802
01039,62,89,1617,59705
01039,71,13,67,1518
01039,72,60,870,12984
01039,81,93,498,11919
01073,99,14,20,690
01047,11,10,56,3233
01047,22,3,56,4910
01047,23,42,498,24051
01077,11,15,110,5200
01077,23,139,1568,71700
01047,42,22,207,9167
01077,42,81,1609,62205
01047,51,15,117,5739
01047,52,45,280,13698
01047,53,25,69,1854
01047,54,52,276,11556
01047,56,20,356,7416
01047,61,6,173,4552
01047,62,85,1686,67927
01047,71,6,48,840
01047,72,56,782,10697
01047,81,86,666,14493
01077,51,31,401,12905
01077,52,178,960,57162
01077,53,104,424,13361
01085,11,5,59,754
01085,23,12,210,10568
01085,52,7,25,1237
01085,53,6,6,154
01085,54,5,11,437
01085,62,7,168,4287
01085,71,3,22,631
01085,81,9,32,506
01077,54,151,678,27982
01077,55,6,116,7357
01077,56,66,584,15655
01077,61,21,388,7190
01087,23,14,94,3926
01087,42,4,13,583
01087,51,3,14,645
01087,52,10,38,1424
01087,53,13,25,554
01087,54,10,29,1757
01087,56,9,280,7288
01087,62,22,1600,114677
01087,72,20,364,5129
01077,62,237,4950,202946
01077,71,22,331,4241
01077,72,177,4809,63242
01083,23,156,1259,53281
01083,21,3,21,1510
01087,81,30,107,2329
01083,42,59,790,40436
01077,81,232,1339,27355
01077,99,4,2,77
01043,22,6,133,10571
01043,23,155,1031,47840
01043,11,15,107,3685
01043,42,86,1179,61732
01083,51,23,208,9160
01083,52,99,407,21113
01083,53,61,176,6122
01083,54,133,876,65372
01083,55,7,93,4607
01083,56,65,442,14300
01083,61,11,191,4813
01115,11,5,15,396
01115,22,11,67,5097
01115,23,163,1268,55591
01115,42,76,1389,64319
01043,51,22,230,10999
01043,52,116,818,48413
01043,53,58,157,6326
01115,51,25,125,8133
01115,52,76,492,22164
01043,54,98,457,16167
01043,55,8,277,16043
01043,56,58,984,30248
01115,53,44,138,6023
01115,54,106,634,21350
01115,55,3,96,3325
01115,56,69,1406,44363
01083,62,147,2481,92421
01043,61,14,91,2091
01083,71,13,95,2352
01083,72,108,2104,29156
01083,81,153,1043,27884
01043,62,203,3958,156332
01043,71,19,158,2057
01043,72,151,3052,44379
01115,61,7,25,298
01115,62,102,2077,78801
01115,71,9,27,653
01115,72,116,2418,32584
01115,81,152,987,22836
01115,99,3,4,125
01121,11,3,5,174
01121,21,3,365,31258
01121,22,3,64,5633
01121,23,87,808,36281
01043,81,205,1310,33120
01121,42,50,623,28448
01003,11,9,7,407
01003,21,10,69,4192
01003,22,9,270,19375
01003,23,581,3789,183243
01121,51,22,176,6498
01121,52,94,544,22345
01121,53,49,158,5234
01121,54,68,413,17629
01121,55,3,12,1053
01121,56,39,1581,33857
01003,42,237,2556,132916
01121,61,7,202,7773
01121,62,135,3280,98636
01121,71,13,152,5794
01121,72,127,2430,35831
01121,81,145,645,13859
01051,11,10,57,3168
01051,22,12,111,9724
01051,23,135,815,37133
01051,42,41,327,16252
01069,11,6,21,793
01069,22,3,28,1589
01069,23,198,1749,74820
01051,51,23,72,3580
01051,52,77,398,17721
01051,53,63,123,3678
01051,54,101,389,19707
01051,56,43,185,6234
01051,61,6,330,8855
01069,42,181,3344,187397
01051,62,104,2269,68629
01051,71,16,92,1249
01051,72,108,2957,55744
01051,81,150,954,20868
01003,51,97,622,27220
01069,51,47,662,25202
01003,52,367,1683,105437
01003,53,383,1935,71531
01069,52,193,1156,66439
01069,53,97,596,23591
01003,54,461,2058,108350
01069,54,213,1167,65210
01069,56,117,2669,77539
01069,55,23,436,29719
01003,55,24,437,50217
01003,56,286,4382,125183
01069,61,26,420,9245
01069,62,316,9426,503135
01003,61,49,1637,56434
01003,62,511,8437,362257
01069,71,35,503,9525
01069,72,258,5459,80579
01069,81,273,1878,46871
01003,71,96,1628,30206
01071,23,51,360,14555
01003,72,575,12935,246629
01003,81,501,3153,82703
01071,42,25,671,21313
01003,99,7,19,221
01071,51,12,57,1977
01071,52,61,322,15063
01109,11,12,71,2659
01109,23,40,580,30758
01071,53,31,83,2640
01071,54,56,245,8634
01071,55,4,33,1802
01071,56,31,279,10422
01071,62,102,1587,60491
01071,71,7,10,278
01071,72,80,1427,18035
01071,81,95,474,9390
01125,11,28,172,9428
01125,21,24,1537,148029
01109,42,28,439,18553
01125,22,14,313,28717
01125,23,381,4296,241336
01109,51,10,205,10026
01109,52,57,356,19123
01109,53,30,98,3134
01109,54,33,1027,53191
01109,56,18,213,6026
01125,42,180,2057,114398
01109,61,5,74,1598
01109,62,55,1185,45952
01109,71,8,90,762
01109,72,86,1587,19401
01109,81,64,330,6072
01129,11,27,195,8597
01129,22,7,214,20558
01129,23,16,48,1964
01129,42,9,226,10584
01129,52,14,39,1469
01129,54,10,29,2787
01129,56,3,42,2647
01129,62,14,286,9183
01129,72,9,60,937
01129,81,30,81,1252
01027,11,14,54,1765
01027,23,16,47,1721
01027,51,6,20,578
01027,52,10,100,4882
01027,53,7,16,123
01027,54,11,44,1345
01027,56,4,17,512
01027,62,21,541,17018
01027,72,10,113,1484
01027,81,22,109,2084
01031,11,5,34,1366
01031,22,3,42,3113
01125,51,65,1692,86749
01031,23,77,405,15484
01031,42,29,410,21145
01125,52,251,1745,99897
01125,53,202,1800,64184
01125,54,335,2296,112273
01031,51,16,117,5150
01031,52,80,464,22635
01031,53,40,163,6554
01031,54,67,823,67595
01125,56,195,4317,111574
