Naics,Establishments,Employees,Payroll,fips
237310,4,47,4387,51127
238140,6,24,1010,51127
238210,8,20,642,51127
238220,14,50,1728,51127
238310,3,0,0,51127
238330,3,15,365,51127
238350,7,34,1271,51127
238910,4,17,908,51127
238990,4,15,1277,51127
321920,3,106,4212,51127
441120,3,0,0,51127
441310,3,20,409,51127
445110,3,0,0,51127
447110,12,85,1814,51127
447190,3,21,921,51127
454110,3,0,0,51127
484110,6,22,878,51127
522110,3,0,0,51127
524210,3,0,0,51127
531210,6,8,513,51127
531320,3,2,99,51127
541211,4,0,0,51127
541219,3,0,0,51127
541611,4,3,137,51127
541620,3,4,202,51127
541940,3,64,2694,51127
561730,9,29,1001,51127
561720,10,70,761,51127
621111,4,0,0,51127
621210,6,27,1574,51127
624410,8,73,959,51127
711130,3,6,41,51127
713910,4,72,511,51127
722511,17,138,1766,51127
722513,8,136,2450,51127
811111,5,28,1171,51127
812112,3,8,178,51127
813110,16,81,1250,51127
113310,3,21,965,51127
236115,3,7,99,51127
236118,16,23,944,51127
115210,7,10,261,51015
212321,3,17,1094,51015
221122,3,0,0,51015
236115,28,90,2924,51015
236117,9,34,792,51015
236118,40,111,3576,51015
236220,13,70,2639,51015
237110,5,28,1097,51015
237130,4,72,2973,51015
237310,4,97,6802,51015
238110,5,11,383,51015
238130,8,30,1009,51015
238140,10,39,757,51015
238160,7,52,2169,51015
238170,7,15,344,51015
238210,27,234,10825,51015
238220,29,448,24126,51015
238320,7,26,686,51015
238330,5,4,141,51015
238350,7,21,862,51015
238910,20,281,10859,51015
238990,22,116,5447,51015
321113,4,57,1966,51015
441310,6,62,1074,51015
442110,3,22,661,51015
442210,3,9,269,51015
444190,3,47,1979,51015
444220,7,73,1696,51015
453991,3,9,158,51015
453998,5,18,599,51015
454110,9,19,538,51015
454390,10,25,810,51015
811111,33,146,6179,51015
811121,4,22,1092,51015
811219,3,14,254,51015
445110,9,259,4432,51015
445120,5,33,580,51015
445310,3,0,0,51015
446110,5,69,2344,51015
484110,10,52,2123,51015
484121,23,605,32046,51015
484122,8,350,13556,51015
484220,7,36,1138,51015
811310,12,62,3097,51015
812112,7,17,459,51015
812199,3,13,95,51015
812910,6,26,384,51015
812990,4,10,118,51015
484230,4,3,104,51015
488190,4,15,559,51015
488410,6,31,1424,51015
492110,4,0,0,51015
493110,4,0,0,51015
813110,90,385,6090,51015
813211,3,0,0,51015
813410,4,20,355,51015
813930,3,0,0,51015
517311,5,65,4872,51015
522110,16,85,3127,51015
522130,5,30,1179,51015
523920,8,0,0,51015
523930,3,8,408,51015
524210,17,60,2981,51015
531110,10,27,447,51015
531120,4,29,446,51015
531130,7,10,161,51015
531190,4,7,138,51015
531210,20,28,973,51015
531320,3,6,184,51015
531311,4,20,942,51015
531390,3,10,94,51015
541110,7,45,1883,51015
541191,4,13,614,51015
541211,3,13,678,51015
541219,3,12,314,51015
541330,8,25,1356,51015
541370,3,19,700,51015
541430,3,0,0,51015
541511,4,0,0,51015
541512,3,12,565,51015
541611,6,11,488,51015
541613,4,41,1571,51015
541620,3,6,250,51015
541690,4,7,383,51015
541921,3,0,0,51015
541940,15,193,5764,51015
541990,3,7,230,51015
551114,3,0,0,51015
561320,5,30,391,51015
561710,5,29,930,51015
561720,20,170,2999,51015
561730,36,215,6198,51015
561790,4,16,456,51015
561990,4,127,2077,51015
611620,3,17,76,51015
611699,3,0,0,51015
621111,33,695,60632,51015
621210,19,122,6092,51015
621310,7,25,397,51015
621330,3,15,367,51015
621340,7,45,1733,51015
621498,3,27,1750,51015
621610,6,152,4673,51015
623210,4,26,799,51015
623312,5,112,2214,51015
624120,3,0,0,51015
624410,10,138,2394,51015
713940,5,11,236,51015
321920,5,115,4103,51015
332710,7,82,3827,51015
447110,28,273,4538,51015
447190,4,51,2635,51015
448120,3,28,425,51015
448310,6,62,2154,51015
721110,16,235,5132,51015
721211,4,34,1021,51015
423810,4,116,7149,51015
424130,3,7,167,51015
424490,5,208,8747,51015
451110,3,0,0,51015
452319,11,0,0,51015
453220,3,6,145,51015
453310,4,17,271,51015
722310,5,98,780,51015
722320,4,6,95,51015
722410,3,32,397,51015
722511,29,502,7638,51015
722513,27,481,6110,51015
424910,3,0,0,51015
425120,7,29,718,51015
441110,4,419,17859,51015
441120,6,5,245,51015
441228,3,40,1314,51015
621210,3,0,0,51131
624410,5,38,965,51131
721110,7,51,912,51131
721191,3,6,104,51131
722511,14,234,5043,51131
722513,8,166,1937,51131
722515,3,13,208,51131
811111,4,12,302,51131
813110,17,51,733,51131
114111,3,0,0,51131
114112,3,0,0,51131
236115,5,10,428,51131
236118,5,8,317,51131
238220,3,18,492,51131
424460,5,71,3518,51131
441310,4,7,219,51131
445110,4,0,0,51131
445120,3,15,113,51131
446110,4,60,2739,51131
447110,10,117,1764,51131
451110,3,0,0,51131
452319,4,0,0,51131
453220,5,10,166,51131
522110,6,25,1094,51131
524210,5,14,670,51131
113310,3,37,1611,51049
236118,5,9,304,51049
238220,7,18,489,51049
238350,5,14,304,51049
238910,5,24,776,51049
441310,3,20,741,51049
444190,3,32,1153,51049
447110,4,16,154,51049
484110,3,5,216,51049
484121,3,0,0,51049
484220,3,0,0,51049
522110,4,16,652,51049
561720,3,0,0,51049
623210,6,0,0,51049
624120,4,42,734,51049
722511,4,45,529,51049
813110,6,20,419,51049
531110,7,11,246,51131
531210,3,3,108,51131
541110,6,9,355,51131
561730,5,55,1364,51131
611110,3,77,2208,51131
621111,7,35,2303,51131
441310,3,17,289,51051
445110,5,133,2327,51051
446110,6,61,2634,51051
447110,9,79,1370,51051
452319,4,27,463,51051
484220,15,97,4951,51051
517311,4,0,0,51051
522110,8,46,1588,51051
524210,3,18,713,51051
541110,6,14,540,51051
561730,3,1,64,51051
621111,5,27,1526,51051
621340,3,14,307,51051
621610,4,48,1288,51051
624410,4,0,0,51051
722511,5,77,717,51051
722513,6,99,1299,51051
811111,4,25,596,51051
812210,3,15,473,51051
813110,4,10,100,51051
113310,6,17,425,51051
237110,5,72,3005,51051
238220,3,16,386,51051
523120,3,0,0,51075
523920,5,8,1867,51075
524210,9,25,1533,51075
531110,3,0,0,51075
531120,4,11,115,51075
531210,7,86,4276,51075
541110,11,15,1060,51075
541211,4,12,416,51075
541330,4,0,0,51075
541430,4,0,0,51075
541511,7,34,2024,51075
541512,3,0,0,51075
541513,3,11,865,51075
541611,9,14,614,51075
541690,4,3,134,51075
541890,3,5,223,51075
541940,8,110,5384,51075
551114,6,0,0,51075
561110,5,0,0,51075
561320,4,32,753,51075
561720,3,10,175,51075
561730,30,340,10971,51075
562111,6,31,1113,51075
562910,3,34,1777,51075
611110,4,59,3468,51075
611610,4,15,190,51075
611620,4,41,685,51075
621111,11,55,4713,51075
621210,3,18,1068,51075
621340,3,20,1006,51075
713910,5,286,10491,51075
722310,19,0,0,51075
444190,3,17,411,51083
445110,12,231,3810,51083
445120,9,29,200,51083
446110,3,55,2394,51083
447110,19,102,1787,51083
447190,5,27,958,51083
448120,3,31,146,51083
448210,3,17,244,51083
448310,3,5,214,51083
452319,9,79,1082,51083
453998,3,0,0,51083
484110,9,72,2460,51083
484121,4,16,724,51083
484220,9,215,10356,51083
511110,3,49,974,51083
517311,7,55,3947,51083
517312,3,22,655,51083
522110,8,87,3289,51083
522298,4,12,334,51083
522390,4,11,210,51083
524210,18,75,2196,51083
531110,8,18,419,51083
531320,3,0,0,51083
541110,11,36,1373,51083
