,fips,relevant_naics,YEAR,estab,emp,payann
1,51,1141,2018,34,271,14918
3,51,1133,2018,281,2259,122375
5,51,1152,2018,100,241,6706
7,51,1151,2018,12,72,2894
9,51,1153,2018,7,21,1190
11,51,1131,2018,9,86,4619
13,51,2121,2018,55,2817,238175
15,51,2123,2018,62,1395,94756
17,51,2131,2018,27,500,28144
19,51,2211,2018,197,10058,1235476
21,51,2212,2018,18,1382,184463
23,51,2213,2018,15,158,8969
25,51,2382,2018,4529,57514,3284535
27,51,2383,2018,3098,20950,1022025
29,51,2381,2018,2554,23791,1199887
31,51,2373,2018,255,8775,534569
33,51,2372,2018,85,409,44778
35,51,2362,2018,1041,15615,1193512
37,51,2379,2018,95,2158,157324
39,51,2389,2018,2102,19416,978137
41,51,2361,2018,5283,22547,1255752
43,51,2371,2018,470,12177,759145
45,51,3111,2018,3,55,2521
47,51,3116,2018,25,8174,273673
49,51,3159,2018,3,17,544
51,51,3118,2018,136,3670,137739
53,51,3121,2018,257,5424,209932
55,51,3152,2018,11,60,2163
57,51,3115,2018,3,578,37582
59,51,3114,2018,6,442,22789
61,51,3119,2018,31,1842,127230
63,51,3149,2018,38,252,9151
65,51,3117,2018,11,756,44198
67,51,3133,2018,3,14,352
69,51,3141,2018,20,328,9535
71,51,3122,2018,4,2056,188996
73,51,3251,2018,15,1776,144480
75,51,3273,2018,115,2626,143299
77,51,3222,2018,35,2579,147436
79,51,3259,2018,11,199,10548
81,51,3279,2018,31,733,33228
83,51,3219,2018,178,4635,163180
85,51,3241,2018,3,32,2090
87,51,3254,2018,3,133,9259
89,51,3261,2018,90,11032,547061
91,51,3231,2018,422,9680,442340
93,51,3221,2018,3,362,34330
95,51,3252,2018,6,2626,255795
97,51,3262,2018,3,275,11644
99,51,3211,2018,75,1864,78959
100,51,3256,2018,3,534,30393
102,51,3212,2018,3,493,21724
104,51,3331,2018,16,539,26382
106,51,3323,2018,152,3690,211379
107,51,3324,2018,3,388,31577
109,51,3328,2018,25,253,13261
111,51,3333,2018,4,349,40691
113,51,3342,2018,12,152,10473
115,51,3341,2018,5,194,13371
117,51,3322,2018,3,53,2625
119,51,3353,2018,19,1884,125186
121,51,3321,2018,3,61,2154
123,51,3371,2018,157,3098,111361
125,51,3327,2018,247,3212,160925
127,51,3346,2018,6,103,11182
129,51,3391,2018,170,2260,162737
131,51,3335,2018,9,281,16344
133,51,3363,2018,23,1796,59387
135,51,3345,2018,42,3230,250070
137,51,3372,2018,34,902,43098
138,51,3359,2018,3,119,14386
140,51,3329,2018,13,111,7710
142,51,3339,2018,45,4573,320659
144,51,3399,2018,204,3460,187338
146,51,3344,2018,9,530,34295
148,51,3366,2018,44,28975,1995562
151,51,4243,2018,81,1299,57943
153,51,4248,2018,92,3782,211086
155,51,4246,2018,109,1807,166482
157,51,4242,2018,84,1353,100269
159,51,4245,2018,9,178,17948
161,51,4232,2018,168,2900,177801
163,51,4244,2018,549,14886,791210
165,51,4237,2018,422,4770,306487
167,51,4236,2018,452,8483,1038292
169,51,4233,2018,376,6001,363608
171,51,4238,2018,829,12401,870679
173,51,4235,2018,90,1210,76963
175,51,4239,2018,400,4790,540238
177,51,4249,2018,329,4282,219180
