,fips,relevant_naics,estab,emp,payann
1,51,115116,4,16,751
3,51,114111,10,13,1180
5,51,113310,281,2259,122375
7,51,114112,12,219,11440
9,51,115210,100,241,6706
11,51,115310,7,21,1190
13,51,113110,9,86,4619
15,51,212111,32,957,81862
17,51,212112,20,1345,116517
19,51,212325,5,77,4260
21,51,212321,6,28,1413
23,51,212313,6,307,29713
25,51,212312,15,297,13196
27,51,213111,4,120,6340
30,51,213113,11,258,16151
32,51,213112,7,16,1343
34,51,221117,3,24,1888
36,51,221122,121,7998,1010594
37,51,221112,3,3,533
39,51,221111,3,24,2242
41,51,221210,18,1382,184463
43,51,221113,3,869,108840
45,51,221310,11,137,7449
47,51,238990,1176,7142,356758
49,51,236220,987,14790,1141106
51,51,238310,440,5160,269824
53,51,238210,1671,23431,1379930
55,51,238350,671,3800,182108
57,51,238330,420,2199,118099
59,51,238130,308,1395,62353
61,51,238150,106,1174,62512
63,51,237310,255,8775,534569
65,51,236210,22,548,38285
67,51,237210,85,409,44778
69,51,238140,524,4534,192342
71,51,236117,528,4257,374429
73,51,236116,38,528,39101
75,51,236115,1266,5285,285810
77,51,237120,13,1152,62795
79,51,238290,98,2259,150847
81,51,238390,195,2331,119498
83,51,238190,96,763,40622
85,51,237990,95,2158,157324
87,51,238320,921,4917,219140
89,51,238220,2663,30421,1682920
91,51,238110,405,6249,332139
93,51,237130,135,4149,287855
95,51,236118,3326,11714,514803
97,51,238160,429,4020,220525
99,51,238170,232,1089,47191
101,51,238910,870,11836,602069
103,51,238120,35,988,59290
105,51,238340,167,1138,59375
107,51,237110,233,4321,235266
109,51,314999,15,104,3001
111,51,311611,3,9,255
113,51,315990,3,17,544
115,51,312120,91,1422,40803
117,51,311920,6,455,52031
119,51,311812,24,682,17041
121,51,314120,19,324,9275
123,51,315210,7,18,373
125,51,312140,6,45,2355
127,51,311421,3,8,106
129,51,311119,3,55,2521
131,51,311615,5,3115,112207
133,51,311811,87,923,16267
135,51,311710,11,756,44198
137,51,313310,3,14,352
139,51,314910,14,110,4833
141,51,312230,4,2056,188996
143,51,312130,73,1195,25187
145,51,315240,3,40,1734
147,51,321999,9,207,10577
149,51,326199,25,2413,128169
151,51,324121,3,32,2090
153,51,323117,3,17,656
155,51,323111,299,6701,314828
157,51,323113,45,651,19246
159,51,322211,9,416,22133
161,51,321912,3,39,1175
163,51,327991,19,439,20097
165,51,322212,3,344,24395
167,51,325120,6,113,8891
169,51,327390,6,265,12515
171,51,321918,4,102,4474
173,51,325412,3,133,9259
175,51,325211,4,2255,236820
177,51,325910,4,149,7810
179,51,327320,53,577,30573
181,51,326291,3,275,11644
183,51,321113,61,1410,59186
185,51,323120,13,257,15027
188,51,321920,32,617,19505
189,51,333912,3,240,11757
191,51,332999,3,33,1349
193,51,333999,6,191,8114
195,51,339999,27,202,9803
197,51,334516,3,177,16716
199,51,334118,3,61,4941
201,51,333120,3,141,5268
203,51,333922,4,406,33851
205,51,337212,24,741,35364
207,51,339114,5,34,1609
209,51,339116,109,673,30579
212,51,332813,8,90,5679
214,51,332312,20,681,39581
215,51,339991,3,132,7282
218,51,332710,181,2224,111555
220,51,333914,3,259,18852
222,51,332812,10,98,5053
224,51,333131,7,234,10759
226,51,337122,9,253,7921
228,51,339115,3,34,1318
230,51,332323,8,151,8946
232,51,333318,3,348,40590
234,51,333993,5,424,33876
236,51,332721,17,176,8782
238,51,334220,6,87,4973
240,51,335314,6,75,6093
242,51,332216,3,53,2625
244,51,334511,3,498,39810
246,51,332322,39,624,29826
248,51,336611,42,28967,1995380
250,51,339950,70,1557,77394
252,51,334614,6,103,11182
254,51,339113,13,275,15510
257,51,337110,79,681,24953
259,51,423110,92,2132,206507
261,51,424810,18,1500,79714
263,51,424920,13,56,4419
265,51,423320,42,454,26982
268,51,423430,137,5103,663238
270,51,424450,15,364,18575
272,51,423810,91,1868,140452
274,51,424210,84,1353,100269
276,51,423610,238,3014,209376
278,51,423820,42,1122,52720
280,51,424910,43,488,28935
282,51,424460,35,252,9910
284,51,424930,15,312,7662
286,51,424480,22,398,10785
288,51,423210,60,864,59908
290,51,424410,34,962,56900
292,51,424510,3,3,503
294,51,423710,64,703,39031
296,51,423220,92,1668,97042
298,51,423620,9,327,48080
300,51,424130,38,462,27801
302,51,423830,349,4346,300319
304,51,423840,81,1005,69520
306,51,423940,28,78,2786
308,51,423310,126,2897,174354
310,51,424470,11,57,3084
312,51,423450,113,1456,113200
314,51,424320,24,402,19942
316,51,423510,81,1111,70378
318,51,423140,4,38,1060
320,51,423120,186,2363,103126
322,51,423420,180,2191,132737
325,51,424690,77,1193,139559
327,51,423440,37,678,37915
329,51,423390,53,585,38261
331,51,423690,135,4310,723919
334,51,424490,200,6896,322187
336,51,423990,138,1348,94267
338,51,424990,101,773,42696
340,51,423490,24,845,69355
342,51,424420,21,543,40035
344,51,424950,17,134,6584
346,51,424720,7,44,2471
348,51,424710,14,217,12976
350,51,423410,3,28,3178
352,51,424310,3,16,1272
354,51,424610,11,107,5325
356,51,423720,119,1737,115525
358,51,424110,9,115,9412
360,51,423930,67,757,39070
361,51,423740,3,37,2838
363,51,423330,71,1020,61151
365,51,423850,44,559,29194
367,51,423910,39,412,23478
369,51,424120,61,654,40241
371,51,423130,19,316,14685
373,51,424940,19,208,17372
375,51,423920,4,1144,327109
377,51,423860,43,962,120542
379,51,423730,159,1555,114487
381,51,425120,531,3739,207737
383,51,424820,59,1555,95975
385,51,424330,20,103,7568
387,51,446199,144,1044,40841
389,51,442299,386,5657,100849
391,51,445299,121,817,12161
393,51,441310,942,9803,260168
395,51,445291,44,266,4899
397,51,445310,391,3888,71654
399,51,441222,47,434,18874
401,51,448130,138,1462,21423
403,51,448150,184,1310,26997
405,51,445292,37,183,2258
407,51,445120,1131,6335,114052
409,51,446120,420,3836,75354
411,51,443142,500,6439,189962
413,51,448140,648,18035,293086
415,51,445220,32,89,2277
417,51,442210,237,1656,79054
419,51,446191,204,818,17591
421,51,445230,9,40,2513
423,51,442110,608,4885,186103
425,51,447110,2751,22629,472459
427,51,444130,209,1936,50316
429,51,444110,90,12304,279978
431,51,443141,110,749,23709
433,51,448310,494,3021,99577
435,51,448320,20,107,4362
437,51,445210,22,94,2772
439,51,448110,160,1328,42384
441,51,441228,87,970,37488
443,51,441110,474,31929,1690501
445,51,444220,262,3492,105668
447,51,446130,280,2051,54866
449,51,444190,486,5230,267180
451,51,448190,219,2433,46256
453,51,447190,263,3992,102512
455,51,444210,49,493,20473
457,51,444120,141,875,35366
459,51,446110,923,16073,615290
461,51,441210,13,421,24452
463,51,448210,560,5968,87146
465,51,445110,1450,72641,1736334
467,51,441320,461,4172,172247
469,51,441120,891,5551,240030
471,51,442291,18,72,3233
473,51,448120,718,7905,123224
475,51,452319,1072,11517,168495
477,51,453998,507,2354,66760
479,51,453920,52,159,4293
481,51,451211,137,1834,27698
483,51,452210,82,9027,186921
485,51,454110,704,11260,443703
487,51,453110,183,1117,24023
489,51,454310,105,1264,69523
491,51,453220,503,3981,77757
493,51,451120,187,3612,53027
495,51,453930,15,81,2836
497,51,451140,63,451,10751
499,51,451212,3,13,270
501,51,453210,108,1017,24735
503,51,454390,506,2394,77740
505,51,453910,233,3124,67359
507,51,451130,46,509,6872
509,51,451110,425,5561,111485
511,51,453991,246,962,21148
513,51,453310,565,5885,103670
515,51,454210,23,245,9221
517,51,452311,165,34031,983761
520,51,485999,20,321,11227
522,51,485510,17,762,29129
524,51,483113,7,220,14383
527,51,488510,252,4192,262889
529,51,484110,654,3642,161711
531,51,484122,176,5505,338050
533,51,484121,719,8227,391379
535,51,483211,4,44,4635
536,51,485210,3,328,7599
538,51,485320,121,787,23827
540,51,488320,3,478,36281
542,51,488410,232,1602,70650
544,51,488330,13,212,15022
546,51,481211,11,94,9640
548,51,488119,34,4529,115020
549,51,481219,3,9,784
551,51,488190,33,609,39155
553,51,488490,45,667,37840
555,51,488390,11,328,18222
557,51,488991,14,73,2861
559,51,486210,6,238,25182
561,51,488310,10,1955,144483
563,51,487110,4,14,472
565,51,487210,9,201,5794
