,fips,relevant_naics,YEAR,estab,emp,payann
0,51,115116,2017,4,23,752
2,51,114111,2017,11,4,43
4,51,113310,2017,288,1652,66740
6,51,114112,2017,15,17,593
8,51,115210,2017,103,224,6752
10,51,115310,2017,4,18,1003
12,51,113110,2017,10,9,332
14,51,212111,2017,31,1020,79424
16,51,212112,2017,22,872,54477
18,51,212325,2017,5,0,0
20,51,212321,2017,6,32,1705
22,51,212313,2017,3,0,0
24,51,212312,2017,16,213,9359
26,51,213111,2017,4,96,6046
28,51,212319,2017,3,0,0
29,51,213113,2017,13,59,3866
31,51,213112,2017,5,31,1684
33,51,221117,2017,3,0,0
35,51,221122,2017,114,102,8800
38,51,221111,2017,3,0,0
40,51,221210,2017,10,0,0
42,51,221113,2017,3,0,0
44,51,221310,2017,12,0,0
46,51,238990,2017,1142,6847,311924
48,51,236220,2017,963,13664,1029031
50,51,238310,2017,434,4434,230053
52,51,238210,2017,1681,22216,1327974
54,51,238350,2017,686,3728,172630
56,51,238330,2017,422,2135,108766
58,51,238130,2017,296,1424,59779
60,51,238150,2017,98,1046,56683
62,51,237310,2017,257,7369,467067
64,51,236210,2017,20,756,57833
66,51,237210,2017,93,372,38794
68,51,238140,2017,531,4135,179493
70,51,236117,2017,569,3976,320911
72,51,236116,2017,37,312,16022
74,51,236115,2017,1253,4487,215183
76,51,237120,2017,13,168,9140
78,51,238290,2017,97,1717,114130
80,51,238390,2017,170,2123,101447
82,51,238190,2017,91,550,28774
84,51,237990,2017,100,2246,167151
86,51,238320,2017,918,4384,195557
88,51,238220,2017,2624,27936,1515109
90,51,238110,2017,412,5808,296591
92,51,237130,2017,139,3578,252473
94,51,236118,2017,3216,11328,488841
96,51,238160,2017,407,3786,201291
98,51,238170,2017,241,1048,47069
100,51,238910,2017,839,10899,554581
102,51,238120,2017,37,788,47070
104,51,238340,2017,169,1147,55474
106,51,237110,2017,224,3681,193605
108,51,314999,2017,12,40,1478
110,51,311611,2017,9,23,924
112,51,315990,2017,3,15,505
114,51,312120,2017,79,932,26444
116,51,311920,2017,7,675,54873
118,51,311812,2017,28,310,8326
120,51,314120,2017,17,114,3531
122,51,315210,2017,7,14,342
124,51,312140,2017,3,0,0
126,51,311930,2017,3,0,0
128,51,311119,2017,3,0,0
130,51,311615,2017,5,3111,92854
132,51,311811,2017,82,835,16079
134,51,311710,2017,11,171,7880
136,51,313310,2017,3,11,337
138,51,314910,2017,13,53,1511
140,51,312230,2017,4,0,0
142,51,312130,2017,68,1245,23425
144,51,315240,2017,3,0,0
146,51,321999,2017,6,0,0
148,51,326199,2017,28,1539,80953
150,51,324121,2017,3,39,2095
152,51,323117,2017,6,0,0
154,51,323111,2017,309,5075,246735
156,51,323113,2017,45,381,11195
158,51,322211,2017,11,428,22894
160,51,321912,2017,3,0,0
162,51,327991,2017,19,430,20093
164,51,322212,2017,3,261,19328
166,51,325120,2017,7,109,7327
168,51,327390,2017,3,244,10348
170,51,321918,2017,5,103,4507
172,51,325412,2017,3,0,0
174,51,325211,2017,4,0,0
176,51,325910,2017,4,158,9692
178,51,327320,2017,60,581,33850
180,51,326291,2017,3,0,0
182,51,321113,2017,60,1092,46464
184,51,323120,2017,13,126,8871
186,51,321214,2017,3,0,0
187,51,321920,2017,33,397,13617
190,51,332999,2017,10,64,2403
192,51,333999,2017,3,183,9279
194,51,339999,2017,36,187,8554
196,51,334516,2017,3,0,0
198,51,334118,2017,3,0,0
200,51,333120,2017,3,132,5054
202,51,333922,2017,3,400,28364
204,51,337212,2017,28,435,24087
206,51,339114,2017,4,13,577
208,51,339116,2017,112,553,23797
210,51,334111,2017,3,147,11167
211,51,332813,2017,9,79,5149
213,51,332312,2017,19,591,33277
216,51,339910,2017,3,0,0
217,51,332710,2017,180,2007,96838
219,51,333914,2017,3,0,0
221,51,332812,2017,6,57,2926
223,51,333131,2017,8,199,9553
225,51,337122,2017,10,37,1234
227,51,339115,2017,3,0,0
229,51,332323,2017,8,213,12744
231,51,333318,2017,3,0,0
233,51,333993,2017,5,403,33366
235,51,332721,2017,10,132,5627
237,51,334220,2017,8,100,8755
239,51,335314,2017,5,69,5466
241,51,332216,2017,3,0,0
243,51,334511,2017,6,0,0
245,51,332322,2017,34,530,25140
247,51,336611,2017,40,5474,300083
249,51,339950,2017,67,702,30689
251,51,334614,2017,5,0,0
253,51,339113,2017,11,50,2723
255,51,337121,2017,3,0,0
256,51,337110,2017,86,742,23767
258,51,423110,2017,96,1304,77778
260,51,424810,2017,14,1064,56411
262,51,424920,2017,14,34,1914
264,51,423320,2017,45,688,31725
266,51,423520,2017,6,12,1319
267,51,423430,2017,143,5030,601524
269,51,424450,2017,17,0,0
271,51,423810,2017,96,1351,88806
273,51,424210,2017,84,1152,86244
275,51,423610,2017,247,2778,198083
277,51,423820,2017,40,569,26435
279,51,424910,2017,46,350,19256
281,51,424460,2017,38,214,8819
283,51,424930,2017,9,26,1095
285,51,424480,2017,21,198,7234
287,51,423210,2017,74,784,48944
289,51,424410,2017,28,368,18886
291,51,424510,2017,3,0,0
293,51,423710,2017,64,431,25061
295,51,423220,2017,91,856,48874
297,51,423620,2017,15,46,2431
299,51,424130,2017,33,318,19979
301,51,423830,2017,347,4276,283529
303,51,423840,2017,91,1053,74071
305,51,423940,2017,28,47,2005
307,51,423310,2017,117,2282,144132
309,51,424470,2017,7,52,2937
311,51,423450,2017,105,1153,91674
313,51,424320,2017,24,194,13550
315,51,423510,2017,86,1022,62069
317,51,423140,2017,3,32,1097
319,51,423120,2017,184,2262,96237
321,51,423420,2017,176,1938,114930
323,51,423460,2017,3,11,363
324,51,424690,2017,79,524,43672
326,51,423440,2017,37,671,35415
328,51,423390,2017,61,710,41680
330,51,423690,2017,136,2694,407287
332,51,424590,2017,3,0,0
333,51,424490,2017,201,5227,269591
335,51,423990,2017,139,1200,87120
337,51,424990,2017,98,308,18582
339,51,423490,2017,28,707,37500
341,51,424420,2017,18,60,1993
343,51,424950,2017,15,105,5605
345,51,424720,2017,3,26,1433
347,51,424710,2017,17,117,7933
349,51,423410,2017,3,14,1115
351,51,424310,2017,3,18,1256
353,51,424610,2017,11,104,4771
355,51,423720,2017,124,1431,89910
357,51,424110,2017,6,20,2857
359,51,423930,2017,64,557,26177
362,51,423330,2017,79,872,47229
364,51,423850,2017,48,480,25201
366,51,423910,2017,44,349,25157
368,51,424120,2017,69,668,39971
370,51,423130,2017,19,311,12418
372,51,424940,2017,16,34,1330
374,51,423920,2017,5,0,0
376,51,423860,2017,39,677,68014
378,51,423730,2017,164,1386,93811
380,51,425120,2017,569,3620,198466
382,51,424820,2017,56,596,34562
384,51,424330,2017,21,93,7066
386,51,446199,2017,140,930,34585
388,51,442299,2017,393,5315,101675
390,51,445299,2017,130,764,10529
392,51,441310,2017,949,10095,241331
394,51,445291,2017,33,187,3285
396,51,445310,2017,391,2238,46320
398,51,441222,2017,47,481,19458
400,51,448130,2017,148,1559,21861
402,51,448150,2017,176,1205,23722
404,51,445292,2017,34,211,2334
406,51,445120,2017,1072,6586,107814
408,51,446120,2017,398,3820,67894
410,51,443142,2017,557,6478,179395
412,51,448140,2017,652,17815,282882
414,51,445220,2017,29,86,2025
416,51,442210,2017,242,1296,62420
418,51,446191,2017,207,670,15472
420,51,445230,2017,4,0,0
422,51,442110,2017,622,5074,183364
424,51,447110,2017,2709,22130,447305
426,51,444130,2017,219,1891,48117
428,51,444110,2017,93,3551,79165
430,51,443141,2017,137,958,25329
432,51,448310,2017,499,3005,100368
434,51,448320,2017,19,84,3488
436,51,445210,2017,23,93,2909
438,51,448110,2017,165,1361,37117
440,51,441228,2017,91,832,31471
442,51,441110,2017,474,32043,1652575
444,51,444220,2017,259,3583,100572
446,51,446130,2017,287,2013,51275
