Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
43068,424330,3,1,0,6
43068,425120,3,1,0,6
43068,441120,3,1,0,6
43068,441120,3,210,0,6
43068,441310,9,1,0,6
43068,441310,6,230,0,6
43068,441320,5,1,0,6
43068,441320,4,220,0,6
43068,812910,3,210,0,6
43068,813110,26,1,0,6
43068,813110,16,210,0,6
43068,813110,6,220,0,6
43068,813410,4,1,0,6
43068,442110,7,1,0,6
43068,442110,4,210,0,6
43068,443142,4,1,0,6
43068,444120,3,1,0,6
43068,445110,9,1,0,6
43068,445110,3,230,0,6
43068,445120,6,1,0,6
43068,445120,6,210,0,6
43068,446110,7,1,0,6
43068,446110,3,241,0,6
43068,446120,6,1,0,6
43068,446120,3,230,0,6
43068,446130,3,1,0,6
43068,447110,14,1,0,6
43068,447110,3,210,0,6
43068,447110,5,220,0,6
43068,447110,6,230,0,6
43068,448120,6,1,0,6
43068,448120,4,220,0,6
43068,448140,4,1,0,6
43068,448190,5,1,0,6
43068,448190,4,210,0,6
43068,448210,5,1,0,6
43068,448210,3,220,0,6
43068,452311,5,1,0,6
43068,452311,3,251,0,6
43068,452319,9,1,0,6
43068,452319,6,220,0,6
43068,452319,3,241,0,6
43068,453310,3,1,0,6
43068,453910,4,1,0,6
43068,454110,6,1,0,6
43068,454110,3,210,0,6
43068,484121,6,1,0,6
43068,484121,4,210,0,6
43068,484220,3,1,0,6
43068,484220,3,210,0,6
43068,485991,3,1,0,6
43068,488510,5,1,0,6
43068,488510,5,210,0,6
43068,493110,11,1,0,6
43068,517311,10,1,0,6
43068,517311,7,210,0,6
43068,517312,9,1,0,6
43068,517312,4,220,0,6
43068,522110,19,1,0,6
43068,522110,3,210,0,6
43068,522110,15,220,0,6
43068,522291,5,1,0,6
43068,522291,3,210,0,6
43068,522298,4,1,0,6
43068,522298,3,210,0,6
43068,522390,3,1,0,6
43068,523920,4,1,0,6
43068,524210,22,1,0,6
43068,524210,20,210,0,6
43068,531110,15,1,0,6
43068,531110,5,210,0,6
43068,531110,10,220,0,6
43068,531130,4,1,0,6
43068,531130,4,210,0,6
43068,531210,9,1,0,6
43068,531210,7,210,0,6
43068,531311,11,1,0,6
43068,531311,7,210,0,6
43068,541110,11,1,0,6
43068,541110,9,210,0,6
43068,541211,6,1,0,6
43068,541211,4,210,0,6
43068,541213,10,1,0,6
43068,541213,6,210,0,6
43068,541219,3,1,0,6
43068,541330,4,1,0,6
43068,541511,7,1,0,6
43068,541511,5,210,0,6
43068,541512,8,1,0,6
43068,541512,5,210,0,6
43068,541611,5,1,0,6
43068,541611,4,210,0,6
43068,541810,3,1,0,6
43068,541810,3,210,0,6
43068,541940,7,1,0,6
43068,541940,4,230,0,6
43068,551114,11,1,0,6
43068,551114,4,210,0,6
43068,561110,3,1,0,6
43068,561110,3,210,0,6
43068,561320,9,1,0,6
43068,561320,3,251,0,6
43068,561320,3,252,0,6
43068,561439,3,1,0,6
43068,561612,4,1,0,6
43068,561720,10,1,0,6
43068,561720,6,210,0,6
43068,561730,10,1,0,6
43068,561730,7,210,0,6
43068,561990,5,1,0,6
43068,611110,4,1,0,6
43068,621111,17,1,0,6
43068,621111,8,210,0,6
43068,621111,5,220,0,6
43068,621111,4,230,0,6
43068,621210,32,1,0,6
43068,621210,9,210,0,6
43068,621210,13,220,0,6
43068,621210,9,230,0,6
43068,621310,10,1,0,6
43068,621310,7,210,0,6
43068,621320,6,1,0,6
43068,621320,4,210,0,6
43068,621330,4,1,0,6
43068,621330,4,210,0,6
43068,621340,7,1,0,6
43068,621340,5,210,0,6
43068,621493,3,1,0,6
43068,621610,24,1,0,6
43068,621610,8,210,0,6
43068,621610,5,230,0,6
43068,621610,6,241,0,6
43068,623210,9,1,0,6
43068,623210,5,220,0,6
43068,623210,3,230,0,6
43068,624120,13,1,0,6
43068,624120,6,210,0,6
43068,624410,18,1,0,6
43068,624410,6,220,0,6
43068,624410,9,230,0,6
43068,721110,6,1,0,6
43068,236118,5,1,0,6
43068,236118,3,210,0,6
43068,238160,4,1,0,6
43068,238160,4,210,0,6
43068,238210,4,1,0,6
43068,238220,5,1,0,6
43068,238320,5,1,0,6
43068,238320,5,210,0,6
43068,238330,5,1,0,6
43068,238330,4,210,0,6
43068,238340,3,1,0,6
43068,238390,3,1,0,6
43068,238990,3,1,0,6
43068,722410,7,1,0,6
43068,722410,4,210,0,6
43068,722410,3,220,0,6
43068,722511,29,1,0,6
43068,722511,6,210,0,6
43068,722511,3,220,0,6
43068,722511,5,230,0,6
43068,722511,5,241,0,6
43068,722511,9,242,0,6
43068,722513,53,1,0,6
43068,722513,6,210,0,6
43068,722513,9,220,0,6
43068,722513,16,230,0,6
43068,722513,20,241,0,6
43068,722515,10,1,0,6
43068,722515,3,210,0,6
43068,722515,3,230,0,6
43068,722515,3,241,0,6
43068,323111,3,1,0,6
43068,339116,4,1,0,6
43068,423830,3,1,0,6
43068,811111,7,1,0,6
43068,811111,4,210,0,6
43068,812112,14,1,0,6
43068,812112,9,210,0,6
43068,812112,4,220,0,6
43068,812310,4,1,0,6
43068,812310,3,210,0,6
43068,812910,3,1,0,6
