Naics,Establishments,Employees,Payroll
211120,143,4698,623201
221114,50,556,64455
221115,61,751,72320
211130,23,406,46980
221116,11,759,86331
221117,23,381,35952
221118,4,0,0
212221,10,537,41163
221121,3,0,0
221122,293,38209,5371794
115111,17,243,7336
115112,315,2727,127453
212311,4,13,524
212312,22,581,48793
212313,13,177,15617
212319,26,474,32636
221210,194,0,0
115113,73,1674,60373
115114,245,11028,484602
212321,136,2276,174014
212322,5,52,3880
221310,438,4715,393733
115115,183,6930,189409
115116,132,1589,85187
212325,6,154,8590
212391,5,0,0
212399,15,386,22005
221320,38,228,19051
221330,19,160,16086
113110,20,280,19913
113210,9,32,1784
115210,550,1909,64340
213111,66,1902,141996
213112,183,5176,316296
113310,218,1254,89883
213114,7,40,3241
213115,5,54,5150
115310,90,744,42498
114111,94,280,17067
114112,42,53,2409
114119,3,0,0
114210,23,104,3540
221111,32,295,29124
221112,80,1430,171379
238220,10196,105416,7055853
238130,900,22283,1001179
237210,619,2396,206443
236210,346,4097,325167
238140,1252,13705,603293
238290,664,11200,1003493
236220,4325,71312,6372234
237310,791,23544,2165851
238150,816,7467,507010
238310,2148,43850,2544721
238160,2213,19750,1056287
237990,328,5527,534244
238170,227,1928,96938
238320,4395,29335,1323365
237110,866,16718,1368118
238190,611,5414,319110
237120,125,7203,428171
236115,5565,22808,1233935
238110,1860,32992,2092175
236116,370,5165,452577
238210,8556,94057,6611851
236117,1155,12982,1248080
237130,466,16904,1511856
238120,458,11289,740470
236118,13021,53735,2666718
238390,775,9493,469893
311314,5,0,0
311340,54,2779,145068
311919,57,3657,179411
311611,42,7125,295692
311920,100,2184,127387
311351,29,1298,65505
311352,108,5960,219013
311612,107,5204,232339
311613,17,712,45253
238910,2422,31613,2263279
311615,40,9588,297599
311930,33,2016,157839
311710,39,1596,61611
311941,57,2776,190611
311942,51,1498,101006
238990,3182,30416,1747755
311411,40,3017,149759
311412,59,8278,356368
311991,148,14472,634025
311811,1081,12298,276266
311421,140,10678,583259
311812,490,17464,692590
311422,21,382,19923
311423,73,4493,228797
311813,22,2735,106391
311821,48,1365,52952
238330,1901,11851,602001
311111,48,1204,55333
311119,88,2095,129506
311824,62,2233,122661
311511,55,6060,414376
311830,78,6348,227992
238340,1615,12245,602420
311211,27,760,43103
311212,16,1561,86728
311213,3,0,0
311512,10,1030,78888
311513,54,6483,375343
311514,21,1040,65192
311221,4,150,9409
311224,20,485,23932
311225,17,1012,63552
311520,76,2860,129180
238350,2554,18161,940879
311230,6,155,8122
311911,81,7877,428601
325613,8,120,8283
326150,76,2306,102871
323117,67,1001,49728
325212,20,892,49519
325220,8,71,3103
325620,241,7557,418842
326160,51,3049,143087
323120,170,1716,78595
325311,25,254,17677
325312,4,192,16616
325314,45,986,54668
325910,27,790,35758
325920,7,820,59154
326191,36,3607,171382
326199,646,27389,1363961
325320,25,789,57894
326291,53,2019,91956
324110,18,8657,1144673
325991,35,985,52309
325992,28,374,22092
325998,146,2232,136093
326299,79,1794,87952
324121,105,1567,133904
324122,28,981,71092
324191,24,685,43909
325411,85,5831,549396
325412,213,27183,3552517
326211,6,188,7068
326212,26,322,11348
324199,7,57,4217
325413,68,7303,667412
326220,20,613,24087
325414,65,9846,1129526
322291,6,258,17258
325120,49,1368,106941
326111,43,1918,92994
326112,45,2126,110732
322299,47,944,44261
325130,10,272,17783
325510,140,2261,128460
326113,54,2401,146336
325180,41,1440,122226
325520,62,1528,117359
326121,38,989,49177
325193,8,268,23124
325194,7,332,22301
325199,54,2625,393055
326122,41,1569,78899
326130,17,220,11495
326140,47,1980,95753
323111,2242,30890,1587910
325211,108,2782,164002
325611,61,1091,58733
325612,58,1282,73352
323113,609,6944,230494
312130,1499,31711,2021764
314994,4,75,2922
314999,288,2783,104331
316992,18,761,27452
312140,58,410,19782
316998,86,1144,43094
322121,6,752,63031
322130,8,335,26769
312230,21,422,37335
315110,6,64,2355
315190,19,450,15937
322211,134,10629,656514
313110,15,388,6891
321113,69,3385,182607
321114,27,355,16272
322212,56,3496,177808
322219,33,1784,86093
313210,40,447,17692
315210,1723,16640,388596
322220,60,1425,75989
313220,14,250,7402
313230,13,200,9089
313240,31,820,31038
321211,12,332,17141
322230,42,1555,72554
315220,83,1410,53903
321213,10,159,7722
321214,44,1858,64825
321219,10,159,13387
