Zip,Naics,Establishments,Employees,Payroll
92129,62,102,1,0
92129,62,62,210,0
92129,62,27,220,0
92129,62,7,230,0
92129,62,4,241,0
92130,52,234,1,0
92130,52,162,210,0
92130,52,27,220,0
92130,52,23,230,0
92130,52,11,241,0
92130,52,9,242,0
92136,00,67,1,44761
92136,00,28,210,0
92136,00,13,220,0
92136,00,16,230,0
92136,00,9,241,0
92136,44,4,1,0
92136,51,3,1,0
92136,53,3,1,0
92136,54,33,1,0
92136,54,17,210,0
92136,54,4,220,0
92136,54,7,230,0
92136,54,4,241,0
92154,42,367,1,0
92154,42,225,210,0
92154,42,69,220,0
92154,42,48,230,0
92154,42,17,241,0
92154,42,6,242,0
92173,72,55,1,0
92173,72,11,210,0
92173,72,10,220,0
92173,72,19,230,0
92173,72,12,241,0
92173,72,3,242,0
92201,53,77,1,0
92201,53,62,210,0
92201,53,7,220,0
92201,53,6,230,0
92203,31,9,210,0
92203,42,9,1,0
92203,42,6,210,0
92203,44,66,1,0
92203,44,21,210,0
92203,44,8,220,0
92203,44,17,230,0
92203,44,10,241,0
92203,44,4,242,0
92203,44,5,251,0
92210,81,11,210,0
92211,00,1068,1,654610
92211,00,564,210,0
92211,00,211,220,0
92211,00,151,230,0
92211,00,93,241,0
92211,00,25,242,0
92211,00,17,251,0
92211,00,5,252,0
92211,23,153,1,0
92211,56,66,1,0
92211,56,28,210,0
92211,56,14,220,0
92211,56,9,230,0
92211,56,9,241,0
92211,56,4,242,0
92220,53,30,1,0
92220,53,24,210,0
92220,53,4,220,0
92223,53,35,1,0
92223,53,32,210,0
92223,53,3,220,0
92225,72,40,1,0
92225,72,11,210,0
92225,72,7,220,0
92225,72,10,230,0
92225,72,11,241,0
92231,00,641,1,231056
92231,00,356,210,0
92231,00,134,220,0
92231,00,89,230,0
92231,00,49,241,0
92231,00,11,242,0
92231,11,3,1,0
92231,23,24,1,0
92231,23,17,210,0
92231,23,4,220,0
92231,81,3,230,0
92233,00,42,1,60478
92233,00,15,210,0
92233,00,13,220,0
92233,00,10,230,0
92233,22,4,1,0
92236,61,3,1,0
92236,62,31,1,0
92236,62,15,210,0
92236,62,7,220,0
92236,62,5,230,0
92241,71,3,1,0
92241,71,3,210,0
92241,72,7,1,0
92241,72,3,220,0
92241,81,6,1,0
92241,81,5,210,0
92243,54,85,1,0
92243,54,58,210,0
92243,54,15,220,0
92243,54,6,230,0
92243,54,5,241,0
92250,72,8,1,0
92250,72,3,210,0
92250,72,3,220,0
92250,81,8,1,0
92250,81,7,210,0
92251,00,265,1,155509
92251,00,143,210,0
