Zip Code,naics,Establishments,Employees,Payroll,IND Level
61114,00,341,001,164997,2
61114,00,181,210,0,2
61114,00,66,220,0,2
61114,00,45,230,0,2
61114,00,32,241,0,2
61114,00,10,242,0,2
61114,00,3,251,0,2
61114,00,3,252,0,2
61114,23,19,001,0,2
61114,23,13,210,0,2
61114,23,5,220,0,2
61114,31-33,4,001,0,2
61114,42,12,001,0,2
61114,42,12,210,0,2
61114,44-45,27,001,0,2
61114,44-45,9,210,0,2
61114,44-45,6,220,0,2
61114,44-45,5,230,0,2
61114,44-45,4,241,0,2
61114,48-49,13,001,0,2
61114,48-49,9,210,0,2
61114,51,4,001,0,2
61114,51,3,210,0,2
61114,52,35,001,0,2
61114,52,19,210,0,2
61114,52,9,220,0,2
61114,52,4,230,0,2
61114,52,3,241,0,2
61114,53,22,001,0,2
61114,53,13,210,0,2
61114,53,5,220,0,2
61114,53,3,230,0,2
61114,54,44,001,0,2
61114,54,33,210,0,2
61114,54,5,220,0,2
61114,54,6,230,0,2
61114,56,18,001,0,2
61114,56,11,210,0,2
61114,61,9,001,0,2
61114,61,3,210,0,2
61114,62,65,001,0,2
61114,62,26,210,0,2
61114,62,20,220,0,2
61114,62,6,230,0,2
61114,62,8,241,0,2
61114,62,3,242,0,2
61114,71,7,001,0,2
61114,71,4,210,0,2
61114,72,29,001,0,2
61114,72,4,210,0,2
61114,72,5,220,0,2
61114,72,6,230,0,2
61114,72,9,241,0,2
61114,72,5,242,0,2
61114,81,32,001,0,2
61114,81,20,210,0,2
61114,81,4,220,0,2
61114,81,7,230,0,2
