Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,228,203,304,13483,7496,2602,10645,6513,14066,1425,7465,1615,20966,2283,12913,15693,555
2018,232,187,298,13531,7294,2639,10523,6627,13975,1384,7382,1579,24284,2272,12916,15557,811
2019,252,158,306,13567,7101,2622,10511,6715,13855,1330,7385,1570,22957,2319,13073,15481,618
2020,253,163,312,13630,6996,2628,10448,6912,13722,1298,7408,1544,22386,2288,12980,15426,694
2021,251,181,341,14122,6891,2626,10420,7174,13749,1257,7689,1571,22344,2334,13265,15596,445
