Zip,Naics,Establishments,Employees,Payroll
48759,236,4,1,0
48759,236,3,210,0
48759,238,6,1,0
48759,238,3,210,0
48759,332,3,1,0
48759,441,3,1,0
48759,445,3,1,0
48759,524,4,1,0
48759,621,4,1,0
48759,722,9,1,0
48759,722,3,210,0
48759,722,3,220,0
48759,813,5,1,0
48759,813,3,210,0
48756,236,5,1,0
48756,236,5,210,0
48756,238,6,1,0
48756,238,6,210,0
48756,447,3,1,0
48756,722,6,1,0
48756,722,3,210,0
48756,813,4,1,0
48756,813,4,210,0
48757,236,3,1,0
48757,238,8,1,0
48757,238,4,210,0
48757,238,3,230,0
48757,423,4,1,0
48757,424,3,1,0
48757,441,3,1,0
48757,447,4,1,0
48757,484,3,1,0
48757,524,5,1,0
48757,524,3,210,0
48757,561,3,1,0
48757,722,4,1,0
48757,722,3,230,0
48757,813,4,1,0
48762,722,3,1,0
48762,813,5,1,0
48762,813,5,210,0
48763,236,6,1,0
48763,236,6,210,0
48763,238,11,1,0
48763,238,7,210,0
48763,441,4,1,0
48763,454,3,1,0
48763,454,3,210,0
48763,524,5,1,0
48763,524,4,210,0
48763,531,3,1,0
48763,531,3,210,0
48763,541,8,1,0
48763,541,5,210,0
48763,541,3,220,0
48763,561,3,1,0
48763,561,3,210,0
48763,621,24,1,0
48763,621,11,210,0
48763,621,7,220,0
48763,621,3,230,0
48763,713,5,1,0
48763,713,3,210,0
48763,722,7,1,0
48763,722,4,220,0
48763,811,5,1,0
48763,811,3,210,0
48763,813,8,1,0
48763,813,4,210,0
48763,813,4,220,0
48766,484,3,1,0
48767,238,3,1,0
48767,238,3,210,0
48767,524,3,1,0
48767,484,4,1,0
48767,484,3,210,0
48767,811,3,1,0
48767,811,3,210,0
48767,813,3,1,0
48767,813,3,210,0
48768,236,8,1,0
48768,236,8,210,0
48768,237,3,1,0
48768,238,16,1,0
48768,238,10,210,0
48768,238,3,220,0
48768,423,3,1,0
48768,444,4,1,0
48768,445,5,1,0
48768,445,3,210,0
48768,446,5,1,0
48768,446,3,220,0
48768,447,3,1,0
48768,484,3,1,0
48768,488,3,1,0
48768,522,6,1,0
48768,522,3,210,0
48768,522,3,220,0
48768,524,4,1,0
48768,524,4,210,0
48768,541,5,1,0
48768,541,4,210,0
48768,561,4,1,0
48768,561,3,210,0
48768,621,5,1,0
48768,621,3,210,0
48768,623,3,1,0
48768,713,3,1,0
48768,713,3,210,0
48768,722,10,1,0
48768,722,4,210,0
48768,722,3,230,0
48768,813,10,1,0
48768,813,4,210,0
48768,813,5,220,0
48770,238,4,1,0
48770,238,4,210,0
48770,484,3,1,0
48770,722,3,1,0
48770,722,3,210,0
48801,236,5,1,0
48801,236,4,210,0
48801,238,9,1,0
48801,238,3,210,0
48801,238,4,220,0
48801,332,4,1,0
48801,336,3,1,0
48801,423,9,1,0
48801,423,4,210,0
48801,441,14,1,0
48801,441,5,210,0
48801,441,3,220,0
48801,441,4,241,0
48801,443,3,1,0
48801,444,5,1,0
48801,445,4,1,0
48801,445,3,210,0
48801,446,7,1,0
48801,446,3,210,0
48801,447,5,1,0
48801,447,4,220,0
48801,452,7,1,0
48801,452,3,241,0
48801,453,6,1,0
48801,453,3,220,0
48801,484,4,1,0
48801,488,3,1,0
48801,517,6,1,0
48801,517,3,210,0
48801,517,3,220,0
48801,522,11,1,0
48801,522,5,220,0
48801,523,5,1,0
48801,523,4,210,0
48801,524,7,1,0
48801,524,3,210,0
48801,524,4,220,0
48801,531,4,1,0
48801,531,4,210,0
48801,532,6,1,0
48801,532,3,210,0
48801,532,3,220,0
48801,541,15,1,0
48801,541,7,210,0
48801,541,3,220,0
48801,541,3,230,0
48801,561,10,1,0
48801,561,5,220,0
48801,611,3,1,0
48801,621,39,1,0
48801,621,14,210,0
48801,621,14,220,0
48801,621,6,230,0
48801,621,4,241,0
48801,623,8,1,0
48801,623,3,230,0
48801,624,5,1,0
48801,713,7,1,0
48801,713,4,210,0
48801,722,35,1,0
48801,722,12,210,0
48801,722,3,220,0
48801,722,11,230,0
48801,722,7,241,0
48801,811,10,1,0
48801,811,6,210,0
48801,812,6,1,0
48801,812,3,210,0
48801,812,3,220,0
48801,813,22,1,0
48801,813,12,210,0
48801,813,3,220,0
48801,813,5,230,0
48806,484,3,1,0
48808,236,5,1,0
48808,236,3,210,0
48808,238,11,1,0
48808,238,8,210,0
48808,531,3,1,0
48808,531,3,210,0
48808,541,7,1,0
48808,541,4,210,0
48808,561,6,1,0
48808,561,6,210,0
48808,621,3,1,0
48808,722,3,1,0
48808,813,6,1,0
48808,813,5,210,0
48219,238,9,1,0
48219,238,6,210,0
48219,441,13,1,0
48219,441,9,210,0
48219,441,3,220,0
48219,443,6,1,0
48219,443,6,210,0
48219,444,6,1,0
48219,444,3,210,0
48219,445,32,1,0
48219,445,19,210,0
48219,445,9,220,0
48219,445,3,241,0
48219,446,22,1,0
48219,446,14,210,0
48219,446,4,220,0
48219,446,3,241,0
48219,447,29,1,0
48219,447,24,210,0
48219,447,5,220,0
48219,452,9,1,0
48219,453,5,1,0
48219,453,3,210,0
48219,484,9,1,0
48219,484,8,210,0
48219,517,6,1,0
48219,517,5,210,0
48219,522,9,1,0
48219,522,4,210,0
48219,522,5,220,0
48219,524,7,1,0
48219,524,6,210,0
48219,531,4,1,0
48219,531,3,210,0
48219,532,4,1,0
48219,532,3,210,0
48219,541,12,1,0
48219,541,7,210,0
48219,541,4,220,0
48219,561,7,1,0
48219,561,4,210,0
48219,611,5,210,0
48219,611,8,1,0
48219,621,19,1,0
48219,621,13,210,0
48219,621,3,230,0
48219,623,19,1,0
48219,623,5,210,0
48219,623,4,220,0
48219,623,4,230,0
48219,623,5,251,0
48219,624,16,1,0
48219,624,8,210,0
48219,624,3,230,0
48219,721,6,1,0
48219,721,3,210,0
48219,722,50,1,0
48219,722,25,210,0
48219,722,8,220,0
48219,722,7,230,0
48219,722,8,241,0
48219,811,26,1,0
48219,811,23,210,0
48219,811,3,220,0
48219,812,19,1,0
48219,812,18,210,0
48219,813,28,1,0
48219,813,16,210,0
48219,813,4,220,0
48219,813,6,230,0
48218,238,5,1,0
48218,238,3,210,0
48218,423,3,1,0
48218,424,4,1,0
48218,445,3,1,0
48218,447,5,1,0
48218,447,3,210,0
48218,484,3,1,0
48218,484,3,210,0
48218,541,3,1,0
48218,541,3,220,0
48218,621,3,1,0
48218,621,3,210,0
48218,624,3,1,0
48218,722,9,1,0
48218,722,4,210,0
48218,811,4,1,0
48218,811,3,210,0
48218,813,5,1,0
48218,813,4,210,0
48216,236,4,1,0
48216,238,9,1,0
48216,238,3,241,0
48216,312,3,1,0
48216,332,4,1,0
48216,423,6,1,0
48216,424,5,1,0
48216,441,5,1,0
48216,441,3,210,0
48216,445,9,1,0
48216,445,5,210,0
48216,447,3,1,0
48216,447,3,220,0
48216,453,4,1,0
48216,454,5,1,0
48216,454,3,210,0
48216,484,7,1,0
48216,488,10,1,0
48216,488,6,210,0
48216,522,3,1,0
48216,522,3,220,0
48216,531,6,1,0
48216,531,6,210,0
48216,541,15,1,0
48216,541,10,210,0
48216,541,3,220,0
48216,561,10,1,0
48216,561,5,210,0
48216,611,7,1,0
48216,611,3,210,0
48216,621,4,1,0
48216,624,12,1,0
48216,624,5,210,0
48216,624,4,241,0
48216,711,3,1,0
48216,722,37,1,0
48216,722,8,210,0
48216,722,5,220,0
48216,722,4,230,0
48216,722,13,241,0
48216,722,7,242,0
48216,811,4,1,0
48216,812,3,1,0
48216,813,22,1,0
48216,813,4,241,0
48216,813,5,210,0
48216,813,6,220,0
48216,813,6,230,0
48217,238,4,1,0
48217,238,3,241,0
48217,423,3,1,0
48217,424,4,1,0
48217,441,3,1,0
48217,441,3,210,0
48217,444,3,1,0
48217,447,7,210,0
48217,445,3,1,0
48217,445,3,210,0
48217,447,8,1,0
48217,484,7,1,0
48217,484,3,210,0
48217,541,3,1,0
48217,561,3,1,0
48217,624,3,1,0
48217,722,4,1,0
48217,811,9,1,0
48217,811,7,210,0
48217,813,3,1,0
48217,813,3,210,0
48220,236,20,1,0
48220,236,10,210,0
48220,236,4,220,0
48220,236,4,230,0
48220,238,36,1,0
48220,238,13,210,0
48220,238,5,220,0
48220,238,7,230,0
48220,238,7,241,0
48220,311,3,1,0
48220,312,5,1,0
48221,236,4,1,0
48221,236,4,210,0
48221,238,8,1,0
48221,238,7,210,0
48221,441,11,1,0
48221,441,9,210,0
48221,443,4,1,0
48221,443,4,210,0
48221,444,3,1,0
48221,445,3,241,0
48221,445,22,1,0
48221,445,12,210,0
48221,445,7,220,0
48221,446,13,1,0
48221,446,8,210,0
48221,446,3,241,0
48221,447,8,1,0
48221,447,5,210,0
48221,447,3,220,0
48221,448,5,1,0
48221,448,3,210,0
48221,452,7,1,0
48221,452,3,210,0
48221,452,3,230,0
48221,453,4,1,0
48221,453,3,210,0
48221,484,3,1,0
48221,517,3,1,0
48221,522,7,1,0
48221,522,3,210,0
48221,531,6,1,0
48221,531,3,210,0
48221,532,3,1,0
48221,541,15,1,0
48221,541,12,210,0
48221,561,5,1,0
48221,611,9,1,0
48221,611,3,210,0
48221,621,26,1,0
48221,621,16,210,0
48221,621,3,220,0
48221,621,3,230,0
48221,621,4,241,0
48221,623,3,210,0
48221,623,6,1,0
48221,624,17,1,0
48221,624,4,210,0
48221,624,3,220,0
48221,624,3,230,0
48221,624,6,241,0
48221,722,29,1,0
48221,722,11,210,0
48221,722,5,220,0
