Naics,Establishments,Employees,Payroll
4242,58,812,50663
4251,238,1912,95399
4422,151,1320,33897
4884,81,354,12742
4239,126,1088,51485
4243,9,75,2928
4244,194,5640,399687
5112,63,3113,266728
5191,45,1839,143333
4245,413,4808,304844
4842,1006,4938,215594
4885,109,708,37980
5231,204,2884,289992
4431,192,2064,68556
4452,112,652,10525
4512,53,649,8106
5121,85,1154,14208
5259,3,5,484
4481,538,6212,86937
4541,229,3863,152117
4889,7,75,2047
5239,548,2209,230174
5321,91,736,25013
5411,965,5565,373132
4411,454,9298,459257
4522,46,3770,61970
4921,78,2693,119564
5122,11,43,2188
5221,1185,18077,1072611
5311,702,2611,80479
5414,162,459,18787
4246,75,730,41865
4453,132,708,8568
4523,312,15414,387705
4542,27,217,7534
5151,71,1576,66745
5322,117,553,19418
4441,527,8665,266752
4543,256,1205,46418
4851,5,50,1349
4922,25,261,7282
5412,788,5840,266870
5415,652,7169,517293
4247,67,757,40208
4412,105,893,40981
4461,543,6024,194359
4852,5,66,1633
4853,19,122,1979
4931,108,4461,193062
4531,130,476,6525
4854,37,1511,26642
5152,4,0,0
5173,393,5808,311870
5222,148,5376,324323
5241,469,18657,1418829
5323,27,175,6907
5324,90,715,39977
4248,28,1134,56525
4482,139,1183,18102
4532,165,1168,22010
4855,8,0,0
4859,23,171,4604
5312,869,2266,111249
4249,459,4783,256442
4413,479,3863,117824
4442,219,2164,68186
4811,14,473,13139
4861,6,15,1672
5413,498,6359,481365
5416,825,5025,297736
4483,98,743,24875
4812,14,321,23500
4862,28,612,64642
5179,30,129,7742
5223,201,10095,837349
5313,420,3807,168870
5331,16,419,34655
4533,169,1540,24896
4841,829,11072,522181
4869,15,58,6098
5111,175,3562,166755
4241,48,632,34231
4421,106,1809,67277
4511,256,3451,69685
4881,39,2018,101488
5182,99,3975,342151
5242,1655,7995,465203
4451,449,19674,378127
4471,985,10378,224924
4539,260,1607,37532
4882,31,389,20521
5612,41,932,42296
5621,144,1582,67513
6112,4,390,7719
6113,29,11364,360097
6116,263,2112,24449
5417,66,1159,89553
5613,289,32544,1372892
5614,211,9062,273618
5615,123,2283,89915
5619,123,891,32809
6114,26,95,5362
7112,20,648,9297
8111,1397,6953,272523
8129,212,1387,25173
6213,1379,7746,313442
6215,55,763,44978
7113,65,909,21521
6232,128,3843,112148
7114,7,10,156
7224,547,3933,50987
8121,843,3847,79219
6117,32,263,6142
6216,112,3125,101048
6242,119,1128,39629
7115,76,281,12738
7121,72,1917,45761
8131,1606,12939,250798
6219,77,1658,62854
6233,176,8687,196371
6243,77,2385,41371
7211,475,8026,150385
7225,3291,62076,934179
8132,200,1388,74705
6211,1010,14326,1470213
6244,694,9030,155454
8112,80,287,14412
8122,195,1028,32549
8133,127,840,31662
7131,23,334,3685
7132,19,374,8085
6214,313,4439,190720
6221,93,40408,2352253
6239,17,1920,88275
7139,608,9826,141453
7212,32,85,3253
8113,276,1372,66889
8123,141,1623,43684
8134,284,1918,33812
6222,6,1550,68173
6223,7,3149,141443
8139,369,2016,78091
6212,809,5418,269609
6241,582,9544,238854
7213,31,134,1840
6231,164,14157,384110
7111,38,466,10285
7223,255,3568,59741
8114,120,385,11437
5511,364,22233,1759956
5611,147,1503,111566
5617,1532,11549,324820
5622,16,326,20622
6111,163,4425,116011
6115,46,390,13647
5418,209,2514,142411
5419,534,4957,174371
5616,117,3732,110572
5629,55,322,15550
2111,16,93,4725
2389,627,3964,197976
3118,52,1773,78050
3279,15,291,18487
3331,91,6152,333937
3364,7,600,31738
3365,6,513,26283
3369,9,0,0
3119,13,942,32493
3241,4,0,0
3371,34,275,12094
4235,42,877,45288
2123,59,782,42820
2371,252,2371,123967
3121,44,402,13133
3251,38,2465,146299
3312,3,37,2232
3315,8,351,15791
3332,19,612,23711
3372,20,1113,51565
4232,51,298,16871
2382,1584,16032,881733
3132,4,0,0
3133,4,17,536
3321,8,178,8833
3322,4,0,0
3323,73,3738,172990
3333,6,34,1339
3334,8,535,21435
3335,19,442,22866
4236,149,1586,95227
2131,35,144,8088
3141,8,46,1646
3149,30,186,6155
3252,4,98,4272
3253,9,270,28371
3254,22,2131,170131
3336,5,161,5442
3339,51,1913,95563
3391,65,4340,246996
4233,125,1427,85284
3255,5,58,3248
3256,3,0,0
3259,4,49,2914
2211,28,259,29367
2372,14,64,2586
2373,99,2170,158525
3111,62,2054,118187
3152,10,63,1951
3161,3,0,0
3261,64,3661,171269
3324,7,363,19783
3325,3,0,0
3326,5,47,1100
3327,108,1186,51538
3399,74,831,31680
4237,148,1775,110460
2212,81,789,70587
3112,16,2032,120408
3211,11,187,6285
3212,5,503,18189
3219,51,1180,41176
3342,6,375,13544
3344,10,1825,94935
3345,15,1427,87599
2379,35,544,30387
3113,5,0,0
3114,7,676,24701
3115,10,563,27702
3116,118,27734,1180125
3262,15,1788,94438
3346,8,107,11181
3351,7,278,15478
4234,200,2675,219422
2213,11,93,6917
2383,1074,5683,227831
3222,14,1305,66960
3328,17,681,41416
3329,30,1716,82442
3353,7,310,23397
3359,10,832,34946
4238,592,7184,398198
2381,1132,8125,388424
3271,8,437,19971
3272,3,0,0
3273,112,2395,110856
3362,23,2090,85919
4231,179,2813,144885
1133,5,21,560
1141,3,4,135
2361,1336,4076,159717
3231,176,2745,115089
3363,26,4014,185738
1151,154,1068,59540
1152,47,229,11166
2362,328,5055,300649
