Zip Code,naics,Establishments,Employees,Payroll,IND Level
53214,31-33,49,001,0,2
53214,31-33,12,210,0,2
53214,31-33,15,220,0,2
53214,31-33,8,230,0,2
53214,31-33,3,241,0,2
53214,31-33,6,242,0,2
53214,00,965,001,1300488,2
53214,00,375,210,0,2
53214,00,198,220,0,2
53214,00,157,230,0,2
53214,00,131,241,0,2
53214,00,65,242,0,2
53214,00,26,251,0,2
53214,00,8,252,0,2
53214,00,4,254,0,2
53214,22,5,001,0,2
53214,23,66,001,0,2
53214,23,34,210,0,2
53214,23,9,220,0,2
53214,23,11,230,0,2
53214,23,5,241,0,2
53214,23,5,242,0,2
53214,71,13,001,0,2
53214,71,8,210,0,2
53214,72,119,001,0,2
53214,72,43,210,0,2
53214,72,20,220,0,2
53214,72,19,230,0,2
53214,72,28,241,0,2
53214,72,8,242,0,2
53214,81,123,001,0,2
53214,81,61,210,0,2
53214,81,30,220,0,2
53214,81,17,230,0,2
53214,81,12,241,0,2
53214,42,70,001,0,2
53214,42,24,210,0,2
53214,42,11,220,0,2
53214,42,10,230,0,2
53214,42,17,241,0,2
53214,42,6,242,0,2
53214,44-45,132,001,0,2
53214,44-45,44,210,0,2
53214,44-45,35,220,0,2
53214,44-45,28,230,0,2
53214,44-45,15,241,0,2
53214,44-45,7,242,0,2
53214,44-45,3,251,0,2
53214,48-49,14,001,0,2
53214,48-49,5,210,0,2
53214,48-49,3,230,0,2
53214,51,23,001,0,2
53214,51,8,210,0,2
53214,51,6,220,0,2
53214,51,5,230,0,2
53214,51,3,241,0,2
53214,52,61,001,0,2
53214,52,23,210,0,2
53214,52,17,220,0,2
53214,52,8,230,0,2
53214,52,8,241,0,2
53214,52,3,251,0,2
53214,53,32,001,0,2
53214,53,19,210,0,2
53214,53,5,220,0,2
53214,53,5,230,0,2
53214,54,55,001,0,2
53214,54,29,210,0,2
53214,54,10,220,0,2
53214,54,8,230,0,2
53214,54,4,242,0,2
53214,54,3,251,0,2
53214,55,14,001,0,2
53214,55,4,210,0,2
53214,55,3,241,0,2
53214,56,67,001,0,2
53214,56,22,210,0,2
53214,56,6,220,0,2
53214,56,11,230,0,2
53214,56,12,241,0,2
53214,56,5,242,0,2
53214,56,7,251,0,2
53214,56,4,252,0,2
53214,61,17,001,0,2
53214,61,7,210,0,2
53214,61,4,230,0,2
53214,61,4,241,0,2
53214,62,105,001,0,2
53214,62,32,210,0,2
53214,62,27,220,0,2
53214,62,17,230,0,2
53214,62,14,241,0,2
53214,62,11,242,0,2
