,fips,relevant_naics,YEAR,estab,emp,payann
0,35,11,2017,81,232,8740
2,35,21,2017,671,13339,1028929
4,35,22,2017,214,2500,207677
6,35,23,2017,4328,39021,1847050
8,35,42,2017,1685,18973,987512
10,35,51,2017,786,12003,564104
12,35,52,2017,2652,22294,1316047
14,35,53,2017,2354,9163,373436
16,35,54,2017,4664,56189,4157898
18,35,55,2017,213,6823,403865
20,35,56,2017,1901,30387,1056240
22,35,61,2017,558,8281,263450
24,35,62,2017,5140,126098,5400409
26,35,71,2017,714,12823,296812
28,35,72,2017,4409,91616,1594510
30,35,81,2017,4127,26731,763621
32,35,99,2017,19,18,376
