,fips,relevant_naics,YEAR,estab,emp,payann
0,35,1133,2017,9,16,635
2,35,1152,2017,12,21,449
4,35,1151,2017,23,68,2768
6,35,1153,2017,3,4,134
8,35,2121,2017,3,544,51641
10,35,2122,2017,5,0,0
12,35,2123,2017,8,600,40593
14,35,2111,2017,140,3231,307542
16,35,2131,2017,493,8674,610725
18,35,2211,2017,61,530,43376
20,35,2212,2017,6,0,0
22,35,2213,2017,88,338,21268
24,35,2382,2017,1205,10725,521566
26,35,2383,2017,503,3648,137255
28,35,2381,2017,561,5147,196474
30,35,2373,2017,51,2096,114353
32,35,2372,2017,24,64,3450
34,35,2362,2017,329,3980,235414
36,35,2379,2017,5,14,820
38,35,2389,2017,426,4532,228123
40,35,2361,2017,956,3929,156014
42,35,2371,2017,186,3434,188414
44,35,3111,2017,4,82,3753
46,35,3116,2017,11,42,935
48,35,3118,2017,28,532,16362
50,35,3121,2017,44,527,12603
52,35,3152,2017,4,0,0
54,35,3115,2017,3,0,0
56,35,3114,2017,14,191,6337
58,35,3119,2017,19,522,17663
60,35,3169,2017,3,0,0
62,35,3149,2017,10,38,1030
64,35,3113,2017,15,129,2443
66,35,3251,2017,5,66,3558
68,35,3273,2017,38,627,28427
70,35,3271,2017,7,55,1413
72,35,3222,2017,11,378,16457
74,35,3272,2017,3,7,106
76,35,3259,2017,3,14,627
78,35,3279,2017,11,146,5627
80,35,3219,2017,22,471,16333
82,35,3253,2017,3,33,1523
83,35,3241,2017,9,0,0
85,35,3254,2017,8,584,47828
87,35,3261,2017,18,414,15878
89,35,3231,2017,103,700,23582
92,35,3364,2017,10,284,14698
94,35,3331,2017,12,229,14065
96,35,3323,2017,59,727,29720
98,35,3324,2017,3,73,3991
100,35,3328,2017,8,80,4005
102,35,3333,2017,6,122,9984
104,35,3342,2017,3,0,0
106,35,3322,2017,3,28,1194
108,35,3353,2017,3,0,0
109,35,3321,2017,4,25,1017
111,35,3371,2017,38,192,5792
113,35,3332,2017,5,81,8490
115,35,3311,2017,3,44,2522
117,35,3327,2017,79,593,26869
119,35,3391,2017,43,643,31635
122,35,3363,2017,4,14,248
124,35,3345,2017,28,977,85347
126,35,3314,2017,6,0,0
128,35,3372,2017,8,232,8435
131,35,3329,2017,16,74,3643
133,35,3339,2017,7,155,8303
135,35,3399,2017,124,1570,57583
137,35,3344,2017,21,863,51713
139,35,4243,2017,11,43,2079
141,35,4248,2017,12,1051,43427
143,35,4246,2017,62,546,26578
145,35,4242,2017,26,361,16786
147,35,4245,2017,19,185,5543
149,35,4232,2017,50,392,19581
151,35,4244,2017,129,2769,138305
153,35,4237,2017,102,849,56369
155,35,4236,2017,100,1222,92878
157,35,4233,2017,74,786,40673
159,35,4238,2017,318,3330,200345
161,35,4235,2017,38,286,15351
163,35,4239,2017,135,1030,37695
165,35,4249,2017,95,982,42986
167,35,4231,2017,83,1247,55403
169,35,4241,2017,24,245,9912
171,35,4247,2017,33,227,10998
173,35,4234,2017,117,1041,60582
175,35,4251,2017,87,619,32802
177,35,4411,2017,299,7532,374944
179,35,4413,2017,418,4030,122367
181,35,4453,2017,71,502,10505
183,35,4441,2017,358,7149,205053
185,35,4481,2017,473,5581,84672
187,35,4431,2017,156,1685,48534
189,35,4421,2017,121,1086,36333
191,35,4471,2017,838,8506,177374
193,35,4451,2017,262,11662,290256
195,35,4461,2017,411,5221,182089
197,35,4422,2017,178,1093,28697
199,35,4483,2017,159,742,23185
201,35,4442,2017,88,832,20050
203,35,4412,2017,60,784,36202
205,35,4482,2017,151,1070,18080
207,35,4452,2017,100,759,17767
209,35,4512,2017,33,327,5454
211,35,4522,2017,24,2265,42534
213,35,4543,2017,215,1057,35823
215,35,4541,2017,113,606,21994
217,35,4531,2017,56,198,3461
219,35,4523,2017,389,15040,388775
221,35,4532,2017,190,1278,27178
223,35,4539,2017,471,2353,68087
225,35,4511,2017,245,2404,46147
227,35,4533,2017,126,1061,20950
229,35,4542,2017,7,0,0
231,35,4855,2017,4,116,2744
233,35,4885,2017,31,228,9907
235,35,4841,2017,398,3382,170103
237,35,4832,2017,3,4,263
238,35,4852,2017,3,0,0
239,35,4812,2017,8,172,18960
241,35,4869,2017,7,24,2695
243,35,4889,2017,4,18,437
