Naics,Establishments,Employees,Payroll
113310,9,16,635
115114,4,23,1005
115112,7,14,634
115210,12,21,449
115310,3,4,134
212230,4,0,0
211120,103,2405,238175
213111,58,1487,103445
211130,30,803,67632
213112,431,7174,506884
221122,32,0,0
221112,3,78,8370
221210,6,0,0
221310,76,263,8355
238990,206,1304,58328
236220,305,3557,197059
238310,105,1476,58240
238210,513,4951,257562
238350,84,432,18635
238330,51,307,12899
238130,51,245,7512
238150,18,286,14262
237310,51,2096,114353
236210,10,0,0
237210,24,64,3450
238140,84,886,26024
236117,104,635,35965
236116,13,26,1822
236115,344,1160,39931
237120,34,1683,97185
238290,19,184,12816
238390,9,102,4479
238190,39,221,8358
237990,5,14,820
238320,132,861,29105
238220,653,5507,247979
238110,122,1288,56642
237130,36,537,31175
236118,463,1969,72113
238160,161,1570,59890
238170,6,49,2199
238910,201,3150,166906
238120,11,178,7322
238340,59,261,7801
237110,88,975,41642
316998,3,0,0
314999,3,0,0
312120,18,217,5822
311351,4,37,912
311812,6,195,6797
311352,10,84,1239
315210,4,0,0
311423,6,168,5874
311421,3,0,0
311941,4,54,3066
311119,4,82,3753
311811,9,101,1875
314910,4,24,777
311830,3,0,0
312130,6,30,815
322299,3,22,726
327999,6,88,2820
321999,7,51,1232
326199,11,106,3268
324121,9,0,0
327120,4,34,1123
323111,73,484,17585
323113,12,128,3583
327331,5,216,7545
322211,3,110,5492
327991,4,43,1788
321918,5,59,2322
325412,5,0,0
327110,3,0,0
327320,13,141,7726
326150,3,174,7184
321911,4,74,2090
336411,3,0,0
332999,11,56,2571
339999,17,160,5282
334516,3,13,1138
334412,4,78,4696
333120,3,184,11801
337212,6,185,6976
339114,6,51,2372
339116,27,125,4678
332813,4,56,3073
332312,11,228,11298
333111,4,40,1512
334515,5,34,2569
334513,3,0,0
331110,3,44,2522
339910,60,1109,42063
332710,62,413,19456
332812,3,22,872
332420,3,73,3991
332321,4,84,1572
337122,6,16,280
333314,4,0,0
332323,15,170,6617
336413,3,0,0
334419,5,284,17008
332313,3,24,937
332721,7,99,4088
334418,4,0,0
334220,3,0,0
334511,8,820,70063
334413,7,410,25084
332322,12,72,2873
339950,18,170,6306
339113,3,79,2949
337110,23,139,4564
423110,16,198,11756
424810,6,0,0
423320,14,131,6911
423430,17,216,16536
424450,8,55,1297
423810,23,538,36964
424430,3,0,0
424210,26,361,16786
423610,45,556,35276
423820,23,194,10708
424910,16,163,8310
424930,8,88,2735
424480,8,85,3841
423210,14,237,12602
424410,8,813,54455
424510,4,46,2478
423710,15,66,3270
423220,25,133,5815
423620,6,27,1630
424130,5,97,4470
423830,175,1666,104720
423840,37,309,17639
423940,54,443,13403
423310,26,368,18604
424470,6,95,2210
423450,32,244,15349
423510,37,273,14916
423120,53,761,29957
423420,26,271,13960
424690,51,345,23036
423440,12,126,4815
423390,15,112,5785
423690,38,325,24608
424490,53,784,36649
423990,29,144,6402
424990,29,82,3457
423490,6,28,1295
424420,10,537,23182
424950,5,38,2091
424720,9,74,3422
424710,18,126,6285
424610,8,32,1527
423720,46,406,27192
424110,3,13,581
423930,19,190,6249
423740,3,26,1612
423330,7,75,4590
423850,23,229,11097
423910,10,78,4937
424120,10,135,4861
423130,8,136,5241
424940,4,0,0
423730,28,296,22090
425120,87,619,32802
424820,5,561,23822
424330,3,15,396
446199,46,617,26006
442299,102,715,13431
445299,41,267,5070
441310,259,2542,64456
445291,7,13,270
445310,71,502,10505
448130,9,123,1456
448150,32,136,2597
445292,10,50,893
445120,17,69,1254
446120,61,646,10684
443142,108,1268,33572
448140,153,3059,41945
442210,55,279,12703
446191,51,198,5403
445230,5,38,814
442110,121,1086,36333
447110,741,6454,132945
444130,75,613,16817
444110,23,759,18730
443141,29,314,12729
448310,153,720,22807
448320,3,7,74
445210,14,89,1523
448110,18,126,3021
441228,38,382,13611
441110,136,6714,341605
444220,76,777,18395
446130,55,350,9265
444190,180,1657,68941
448190,42,364,8824
447190,85,1696,37352
444210,4,20,658
444120,21,96,3255
446110,159,3034,117410
441210,14,363,21054
448210,151,1070,18080
445110,236,11478,286797
441320,147,1347,51156
441120,142,813,33014
448120,167,1343,18836
452319,320,2457,38683
453998,140,590,15997
453920,161,481,19867
451211,32,326,5428
452210,24,2265,42534
454110,113,606,21994
453110,56,198,3461
454310,76,457,16104
453220,150,846,17897
451120,49,669,10585
453930,24,105,5134
451140,11,87,3498
453210,30,339,7462
454390,107,431,13466
453910,44,546,12277
451130,20,142,1536
451110,146,1255,25420
453991,55,358,8043
453310,126,1061,20950
454210,7,0,0
452311,45,7266,209234
485999,3,116,1846
485510,4,116,2744
488510,31,228,9907
484110,134,743,33733
484122,58,1115,65386
484121,174,1407,66418
483211,3,4,263
485210,3,0,0
488410,62,316,10034
481211,4,0,0
488119,12,219,5019
