,fips,relevant_naics,estab,emp,payann
1,35,1133,9,30,751
3,35,1152,12,19,447
5,35,1151,19,68,3717
7,35,1153,5,7,313
9,35,2121,4,688,66088
11,35,2122,4,1165,87430
13,35,2123,8,554,41924
15,35,2111,137,3043,348237
17,35,2131,473,9942,756416
19,35,2211,57,2030,208579
21,35,2212,6,400,31817
23,35,2213,91,444,25889
25,35,2382,1205,11104,559352
27,35,2383,521,3908,145035
29,35,2381,548,5252,201370
31,35,2373,51,2394,131054
33,35,2372,17,48,2847
35,35,2362,327,4426,255391
37,35,2379,6,22,986
39,35,2389,432,5255,280736
41,35,2361,982,4125,172011
43,35,2371,180,3504,220839
45,35,3111,4,93,4607
47,35,3116,13,76,1474
49,35,3118,29,642,19597
51,35,3121,55,766,19067
53,35,3152,4,20,1380
55,35,3115,3,636,32535
57,35,3114,15,600,18740
59,35,3119,19,521,15792
61,35,3169,3,9,253
63,35,3149,10,236,14081
65,35,3113,12,107,2087
67,35,3251,3,69,3169
69,35,3273,42,1180,66064
71,35,3271,7,55,1442
73,35,3222,11,341,15549
75,35,3272,3,10,120
77,35,3259,4,21,1105
79,35,3279,10,161,6243
81,35,3219,26,607,20694
84,35,3241,9,166,10963
86,35,3254,10,638,38318
88,35,3261,19,849,40351
90,35,3231,100,665,23349
91,35,3256,3,64,2599
93,35,3364,6,164,8938
95,35,3331,12,745,38741
97,35,3323,60,842,35296
99,35,3324,3,82,4273
101,35,3328,9,98,4027
103,35,3333,6,127,9714
105,35,3342,3,199,16147
107,35,3322,3,18,707
110,35,3321,3,18,980
112,35,3371,40,189,5718
114,35,3332,5,54,6585
116,35,3311,3,48,3033
118,35,3327,77,611,28374
120,35,3391,40,725,37809
121,35,3335,3,21,1040
123,35,3363,4,8,199
125,35,3345,22,913,80181
127,35,3314,3,63,2742
129,35,3372,8,243,9181
130,35,3359,5,17,1452
132,35,3329,15,105,4673
134,35,3339,6,106,7449
136,35,3399,118,1428,51990
138,35,3344,21,867,55357
140,35,4243,11,35,1725
142,35,4248,11,941,44388
144,35,4246,64,664,30887
146,35,4242,28,458,18996
148,35,4245,17,183,5097
150,35,4232,45,585,36823
152,35,4244,119,3216,154543
154,35,4237,101,874,61298
156,35,4236,95,1320,104370
158,35,4233,75,807,42810
160,35,4238,307,3335,217822
162,35,4235,34,334,17256
164,35,4239,128,1018,40336
166,35,4249,98,1005,46181
168,35,4231,91,1276,60385
170,35,4241,23,256,13313
172,35,4247,29,216,9977
174,35,4234,110,956,57014
176,35,4251,81,539,29688
178,35,4411,298,7925,405562
180,35,4413,421,4109,129391
182,35,4453,71,586,12706
184,35,4441,362,7595,218194
186,35,4481,454,5658,84773
188,35,4431,141,1702,47813
190,35,4421,113,1018,37216
192,35,4471,833,8929,185572
194,35,4451,262,13019,329530
196,35,4461,413,5233,185449
198,35,4422,163,1289,28226
200,35,4483,145,666,22768
202,35,4442,87,832,21236
204,35,4412,68,902,41795
206,35,4482,142,1087,18924
208,35,4452,105,733,17523
210,35,4512,30,253,5066
212,35,4522,20,2052,39862
214,35,4543,214,1077,37288
216,35,4541,124,591,24066
218,35,4531,49,183,3518
220,35,4523,390,17356,464123
222,35,4532,199,1238,28306
224,35,4539,469,2472,76539
226,35,4511,253,2554,46960
228,35,4533,127,1162,23253
230,35,4542,6,125,2514
232,35,4855,4,61,1461
234,35,4885,30,212,12809
236,35,4841,424,4028,207756
240,35,4812,5,155,14463
242,35,4869,7,56,19130
245,35,4859,22,821,17992
247,35,4861,11,132,13833
249,35,4862,36,282,26995
250,35,4879,3,76,1806
252,35,4811,7,311,16554
254,35,4854,34,1546,26982
256,35,4842,398,4216,270932
258,35,4881,38,578,23922
259,35,4882,3,5,405
261,35,4884,78,478,16755
263,35,4853,5,43,796
266,35,4921,71,2052,92058
268,35,4922,5,16,413
270,35,4931,53,1144,48604
272,35,5182,51,578,36267
274,35,5121,73,1012,30885
276,35,5111,83,1114,46601
278,35,5191,39,212,9458
280,35,5179,5,26,1591
282,35,5151,48,935,53142
284,35,5112,28,262,30102
286,35,5122,7,10,165
288,35,5173,369,6420,325214
290,35,5223,134,557,19752
292,35,5242,819,4227,232630
294,35,5221,627,8677,433484
296,35,5241,91,3544,223000
298,35,5222,514,2680,133270
300,35,5239,258,1586,121252
302,35,5259,3,3,419
304,35,5231,86,796,185083
306,35,5313,533,2297,103449
308,35,5321,85,727,26654
310,35,5324,145,1606,113592
312,35,5322,140,758,25297
314,35,5323,9,34,1081
316,35,5331,5,9,486
318,35,5311,805,2552,74693
320,35,5312,591,1315,63841
322,35,5412,762,4100,163979
324,35,5418,129,714,22887
326,35,5413,706,8419,590176
328,35,5415,486,4135,297747
330,35,5411,1123,5571,374625
332,35,5416,633,2983,197609
334,35,5419,383,3059,116825
336,35,5417,157,26576,2370952
338,35,5414,96,240,8688
340,35,5511,206,6718,423030
342,35,5614,148,6982,268872
344,35,5613,139,5648,190613
346,35,5612,19,981,43436
348,35,5616,176,3881,119436
350,35,5611,111,706,47453
352,35,5619,93,897,28764
354,35,5629,97,927,71810
356,35,5617,846,7343,176365
358,35,5615,41,902,49231
360,35,5621,54,822,45059
362,35,5622,6,144,6059
364,35,6114,53,194,12202
366,35,6113,21,372,18455
368,35,6117,49,144,6633
370,35,6111,99,4079,140191
372,35,6112,4,36,1505
374,35,6116,251,1482,27801
376,35,6115,62,594,22732
378,35,6244,396,5857,121961
380,35,6242,86,1172,36602
382,35,6233,116,4045,105079
384,35,6221,17,19940,1461658
386,35,6216,195,9530,239251
388,35,6241,656,21788,374799
390,35,6215,91,2155,99729
392,35,6231,55,4329,157088
394,35,6212,737,5859,278115
396,35,6213,988,5383,198725
398,35,6211,1007,10017,799904
400,35,6219,69,1943,83672
402,35,6239,16,252,7109
404,35,6214,337,6799,352561
406,35,6222,5,712,45924
408,35,6232,136,3046,82759
410,35,6223,4,658,43792
412,35,6243,19,1015,12551
415,35,7131,11,358,6316
417,35,7132,15,1104,43839
419,35,7115,133,286,13315
421,35,7121,41,486,16378
423,35,7139,356,6557,104070
425,35,7111,42,400,15968
427,35,7113,30,454,14330
429,35,7112,17,1167,31780
431,35,7224,88,1191,20884
433,35,7212,62,431,16210
435,35,7225,3323,69745,1170361
437,35,7213,3,14,184
439,35,7223,203,2588,49764
441,35,7211,704,19409,467192
443,35,8111,1003,5778,189380
445,35,8139,301,1602,70198
447,35,8134,173,1121,17354
449,35,8113,165,1398,81547
451,35,8122,60,552,17690
453,35,8123,143,1665,44449
455,35,8112,56,413,20781
457,35,8132,129,861,48839
459,35,8129,171,835,17612
461,35,8114,72,248,6329
463,35,8121,444,2186,47503
465,35,8131,1052,8108,165004
467,35,8133,183,1179,49376
