,fips,relevant_naics,YEAR,estab,emp,payann
1,35,113310,2018,9,30,751
3,35,115114,2018,6,28,1944
5,35,115112,2018,6,25,1438
7,35,115210,2018,12,19,447
9,35,115310,2018,5,7,313
10,35,212111,2018,3,338,32424
12,35,212230,2018,4,1165,87430
14,35,211120,2018,102,2249,274480
16,35,213111,2018,50,1623,121293
18,35,211130,2018,31,771,72048
20,35,213112,2018,419,8308,634822
22,35,221122,2018,26,453,37101
24,35,221112,2018,3,77,8496
26,35,221210,2018,6,400,31817
27,35,221320,2018,3,10,850
29,35,221310,2018,78,291,9090
31,35,238990,2018,213,1779,83603
33,35,236220,2018,300,3541,200097
35,35,238310,2018,100,1321,51904
37,35,238210,2018,522,5370,280060
39,35,238350,2018,96,455,17784
41,35,238330,2018,55,314,14341
43,35,238130,2018,44,324,9658
45,35,238150,2018,18,324,14163
47,35,237310,2018,51,2394,131054
49,35,236210,2018,14,582,29820
51,35,237210,2018,17,48,2847
53,35,238140,2018,73,847,26165
55,35,236117,2018,102,646,37716
57,35,236116,2018,11,84,3982
59,35,236115,2018,346,1124,40863
61,35,237120,2018,37,1996,139132
63,35,238290,2018,14,177,14431
65,35,238390,2018,16,169,5578
67,35,238190,2018,42,271,13433
69,35,237990,2018,6,22,986
71,35,238320,2018,136,1187,42327
73,35,238220,2018,650,5504,262931
75,35,238110,2018,119,1279,55697
77,35,237130,2018,28,443,26056
79,35,236118,2018,491,2171,85537
81,35,238160,2018,165,1655,62713
83,35,238170,2018,6,47,1668
85,35,238910,2018,202,3327,191157
87,35,238120,2018,9,142,5886
89,35,238340,2018,60,281,7721
91,35,237110,2018,81,810,36790
93,35,316998,2018,3,9,253
95,35,314999,2018,3,12,279
97,35,312120,2018,26,506,12714
99,35,311351,2018,5,37,1046
101,35,311812,2018,5,179,6621
103,35,311352,2018,3,39,411
105,35,315210,2018,3,20,1377
106,35,312140,2018,3,17,298
108,35,311423,2018,6,166,5519
109,35,311412,2018,3,61,1147
111,35,311421,2018,3,37,1295
113,35,311941,2018,3,53,3187
114,35,311612,2018,6,38,666
116,35,311119,2018,4,93,4607
117,35,311991,2018,4,29,364
119,35,311811,2018,12,105,1935
121,35,314910,2018,4,22,674
123,35,311830,2018,3,202,6650
125,35,312130,2018,6,40,761
127,35,322299,2018,3,19,714
129,35,327999,2018,6,90,2874
131,35,321999,2018,5,52,1331
133,35,326199,2018,9,157,5519
135,35,324121,2018,9,166,10963
137,35,327120,2018,4,32,1130
139,35,323111,2018,71,459,17498
141,35,323113,2018,11,116,3518
143,35,327331,2018,5,210,7834
145,35,322211,2018,3,88,5113
147,35,327991,2018,3,47,1918
149,35,321918,2018,5,51,2040
151,35,325412,2018,7,522,34866
153,35,327110,2018,3,23,312
155,35,327320,2018,17,250,14032
156,35,325620,2018,3,64,2599
158,35,326150,2018,3,158,7139
160,35,321911,2018,7,143,3980
162,35,336411,2018,3,61,3800
163,35,335999,2018,4,12,977
165,35,332999,2018,9,72,3066
167,35,339999,2018,13,100,3377
169,35,334516,2018,3,12,1250
171,35,334412,2018,4,75,5469
174,35,337212,2018,6,182,7355
176,35,339114,2018,6,63,2226
178,35,339116,2018,20,120,4266
180,35,332813,2018,5,77,3079
182,35,332312,2018,13,258,13109
184,35,333111,2018,4,42,1440
186,35,334515,2018,5,34,2744
188,35,334513,2018,3,35,2575
190,35,331110,2018,3,48,3033
192,35,339910,2018,62,1067,38881
194,35,332710,2018,61,438,21041
196,35,332812,2018,3,20,877
198,35,332420,2018,3,82,4273
200,35,332321,2018,3,82,1431
202,35,337122,2018,5,14,352
203,35,333132,2018,4,495,24332
205,35,333314,2018,4,91,6681
207,35,332323,2018,18,196,7547
210,35,334419,2018,5,277,19197
211,35,333249,2018,3,34,5515
214,35,332721,2018,6,79,3744
216,35,334418,2018,5,123,5482
218,35,334220,2018,3,199,16147
220,35,334511,2018,5,671,55800
222,35,334413,2018,6,390,25012
224,35,332322,2018,12,79,3373
226,35,339950,2018,18,178,6766
227,35,339920,2018,3,9,271
229,35,339113,2018,3,92,3773
231,35,337110,2018,24,137,4283
233,35,423110,2018,15,244,14640
235,35,424810,2018,6,502,18819
237,35,423320,2018,13,113,6578
239,35,423430,2018,16,182,14270
241,35,424450,2018,9,95,3704
243,35,423810,2018,25,517,40181
245,35,424430,2018,5,124,6022
247,35,424210,2018,28,458,18996
249,35,423610,2018,43,575,37869
251,35,423820,2018,22,231,11866
253,35,424910,2018,22,182,10357
255,35,424930,2018,8,86,2737
257,35,424480,2018,10,110,6056
259,35,423210,2018,13,235,16778
261,35,424410,2018,7,921,57393
263,35,424510,2018,3,49,1560
265,35,423710,2018,16,91,4769
267,35,423220,2018,19,117,5567
269,35,423620,2018,6,26,1720
271,35,424130,2018,5,108,5749
273,35,423830,2018,169,1770,119826
275,35,423840,2018,37,328,20310
277,35,423940,2018,53,457,13906
279,35,423310,2018,28,422,19961
281,35,424470,2018,5,89,2215
283,35,423450,2018,33,248,15466
285,35,423510,2018,31,323,16805
287,35,423120,2018,61,770,34064
289,35,423420,2018,28,260,13989
291,35,424690,2018,53,412,26896
293,35,423440,2018,12,122,5027
295,35,423390,2018,15,105,5593
297,35,423690,2018,34,630,58772
299,35,424490,2018,48,1046,46728
301,35,423990,2018,26,125,7401
303,35,424990,2018,27,88,4044
305,35,423490,2018,4,30,1470
307,35,424420,2018,7,611,22141
309,35,424950,2018,5,46,2640
311,35,424720,2018,8,58,2186
313,35,424710,2018,18,144,7156
315,35,424610,2018,8,32,1679
317,35,423720,2018,44,400,27335
319,35,424110,2018,3,13,564
321,35,423930,2018,16,160,6169
323,35,423740,2018,4,32,1874
325,35,423330,2018,7,66,4859
327,35,423850,2018,19,241,11113
329,35,423910,2018,10,84,5628
331,35,424120,2018,9,93,5107
333,35,423130,2018,8,137,5532
335,35,424940,2018,4,390,16676
337,35,423730,2018,26,293,24461
339,35,425120,2018,81,539,29688
341,35,424820,2018,5,439,25569
344,35,446199,2018,50,680,26746
346,35,442299,2018,87,925,12521
348,35,445299,2018,41,266,5232
350,35,441310,2018,269,2606,69576
352,35,445291,2018,8,168,6809
354,35,445310,2018,71,586,12706
356,35,448130,2018,9,123,1484
358,35,448150,2018,35,179,3143
360,35,445292,2018,12,75,1207
362,35,445120,2018,20,67,1186
364,35,446120,2018,68,653,11359
366,35,443142,2018,101,1300,33075
368,35,448140,2018,151,3454,43864
370,35,442210,2018,56,291,13459
372,35,446191,2018,45,224,6507
374,35,445230,2018,5,31,556
376,35,442110,2018,113,1018,37216
378,35,447110,2018,730,6788,141347
380,35,444130,2018,80,714,19812
382,35,444110,2018,23,2535,57940
384,35,443141,2018,27,330,12837
386,35,448310,2018,141,649,22458
