Naics,Establishments,Employees,Payroll
1133,11,20,953
1152,6,10,228
1151,7,21,887
2121,12,4027,373181
2123,20,1582,172184
2111,103,1360,175261
2131,420,5855,363592
2211,87,1993,199457
2212,12,183,14226
2213,3,17,874
2382,598,4227,230545
2383,306,1291,57386
2381,365,2147,118362
2373,32,972,75976
2362,129,1176,72152
2379,10,67,5115
2389,407,2607,150592
2361,730,2335,119398
2371,151,3708,240668
3116,6,31,1076
3118,25,91,3613
3121,18,214,6553
3149,7,90,4045
3251,9,1289,152690
3273,26,268,24420
3259,8,94,7864
3241,4,334,33051
3261,4,122,6632
3231,14,53,1908
3331,13,573,34200
3323,18,215,11393
3324,3,78,4853
3371,22,67,1652
3327,26,371,23946
3391,7,20,1183
3335,3,31,1448
3345,3,122,8476
3329,12,228,12241
3399,23,134,5390
3344,4,63,2356
4243,3,88,4122
4248,8,145,7774
4246,46,476,33842
4242,4,9,272
4245,7,51,2889
4244,44,546,24982
4237,29,133,6603
4236,35,214,15811
4233,21,135,6943
4238,207,2596,181123
4235,13,97,7682
4239,39,296,16088
4249,22,140,7125
4231,31,549,30469
4241,9,37,1393
4247,24,374,21139
4234,30,105,6597
4251,43,70,4051
4411,105,2093,107014
4413,170,1597,60658
4453,80,639,13571
4441,191,2779,110406
4481,129,2029,58366
4431,59,366,10179
4421,38,214,9487
4471,318,3883,100357
4451,109,4165,123895
4461,119,893,34501
4422,64,358,12613
4483,31,142,4800
4442,35,400,12528
4412,46,356,14491
4482,15,99,1419
4452,28,192,3744
4512,11,89,1616
4522,8,410,6448
4543,161,503,19876
4541,151,268,17609
4531,25,99,2046
4523,73,4487,125486
4532,56,291,7579
4539,122,456,16009
4511,132,1130,25524
4533,25,238,4049
4885,10,29,1791
4841,328,2116,114717
4812,3,36,2645
4861,21,246,27709
4862,31,294,31726
4811,12,55,1237
4842,298,2457,137185
4881,9,116,6051
4882,13,214,10233
4884,39,226,8828
4853,8,13,148
4921,33,941,38522
4922,7,218,6494
4931,19,1472,82622
5182,26,181,11601
5121,34,199,5882
5111,32,570,19882
5191,33,57,5108
5179,9,7,592
5151,26,198,6275
5112,28,150,18279
5173,162,1727,112793
5223,39,136,8291
5242,350,1141,58652
5221,264,3570,242644
5241,40,666,43795
5222,54,228,24716
5239,220,444,49228
5231,52,147,17560
5313,210,731,37322
5321,36,240,10194
5324,88,1089,64510
5322,49,289,10306
5331,3,8,446
5311,426,1154,35213
5312,374,739,53168
5412,321,1401,67429
5418,54,175,12942
5413,364,2439,183630
5415,268,798,66584
5411,516,1523,97043
5416,770,2399,161456
5419,248,1517,66621
5417,29,108,7419
5414,44,116,6358
5511,72,688,46368
5614,65,281,10008
5613,57,1002,33963
5612,7,53,4861
5616,46,445,16809
5611,116,438,26532
5619,28,101,6389
5629,52,609,32262
5617,577,2514,90408
5615,30,101,3992
5621,25,286,14061
6114,12,27,5111
6113,3,7,166
6117,13,20,1530
6111,17,693,24629
6116,113,856,19326
6115,14,46,2145
6244,221,1878,39516
6242,44,348,10910
6233,24,611,15485
6221,6,4160,318535
6216,36,585,19866
6241,250,2666,72596
6215,18,176,19854
6231,12,1252,47039
6212,236,1631,78137
6213,489,2629,112583
6211,335,2671,267761
6219,48,536,20141
6239,3,107,4733
6214,93,1114,50469
6222,3,158,7882
6232,42,1305,36856
6243,4,129,1097
7131,3,90,463
7115,56,93,6040
7121,25,323,11135
7139,318,4380,84706
7111,10,48,1886
7113,9,52,2812
7112,3,7,366
7224,162,1149,16613
7212,89,359,16699
7225,1013,18094,321527
7223,70,493,9591
7211,404,8193,200221
8111,475,2125,86583
8139,138,534,20313
8134,116,559,10850
8113,105,565,36493
8122,10,59,1782
8123,32,393,11933
8112,4,6,467
8132,56,147,8273
8129,93,330,11002
8114,21,59,1645
8121,189,547,12754
8131,410,1939,40581
8133,81,333,16847
