Naics,Establishments,Employees,Payroll,fips
22,16,402,36369,56005
23,178,1761,104359,56005
52,48,345,19729,56005
53,81,361,22268,56005
54,120,550,26891,56005
42,95,1177,80895,56005
55,7,0,0,56005
56,74,570,24381,56005
61,13,72,3280,56005
62,114,1646,90242,56005
71,20,128,2154,56005
72,113,1818,32071,56005
81,150,838,38553,56005
21,129,6197,473696,56005
51,16,203,9779,56005
52,22,107,4858,56023
53,27,52,2012,56023
54,73,141,4856,56023
56,44,165,5764,56023
62,51,786,34399,56023
71,17,51,1139,56023
72,63,435,6425,56023
81,48,128,4396,56023
11,4,2,118,56023
21,17,491,37506,56023
22,5,0,0,56023
23,176,623,27981,56023
42,11,71,2274,56023
51,10,108,6010,56023
99,4,3,191,56019
11,5,5,267,56019
21,15,49,3074,56019
22,5,14,1234,56019
23,63,204,9693,56019
42,13,22,1445,56019
99,3,6,227,56025
51,12,35,1206,56019
52,27,164,8951,56019
53,17,35,1034,56019
54,71,203,10791,56019
56,23,39,1680,56019
61,7,0,0,56019
62,27,377,15104,56019
71,14,68,936,56019
72,44,336,6622,56019
61,25,205,3501,56025
42,199,2259,152590,56025
51,35,524,22724,56025
62,336,5731,294974,56025
52,145,934,53205,56025
81,41,171,5315,56019
53,176,929,56373,56025
11,6,15,629,56021
21,20,243,21398,56021
54,543,2235,129025,56021
72,219,3961,68982,56021
22,13,193,15412,56021
23,335,2414,115823,56021
11,6,18,763,56025
21,127,1705,162930,56025
71,51,437,8889,56025
72,201,3838,66664,56025
81,284,1561,46146,56021
22,15,139,13741,56025
23,340,2511,151694,56025
54,268,1461,96953,56025
81,263,1445,46173,56025
55,19,91,4947,56021
56,209,1365,47805,56021
42,130,928,48398,56021
51,75,1173,62258,56021
55,21,209,13039,56025
56,179,1294,42862,56025
61,36,317,8145,56021
99,6,4,55,56021
52,206,1384,83428,56021
62,364,6621,348097,56021
21,4,0,0,56027
23,16,25,974,56027
52,3,0,0,56027
53,3,4,138,56027
54,5,6,152,56027
56,3,3,52,56027
62,7,54,2218,56027
72,9,78,1143,56027
81,12,31,794,56027
51,29,259,10761,56029
99,3,15,114,56029
52,55,312,17638,56029
53,173,658,30244,56021
71,35,449,7470,56021
53,59,115,3162,56029
54,103,375,18234,56029
11,7,27,1095,56029
