Zip,Naics,Establishments,Employees,Payroll
66762,42,25,1,0
66762,42,5,210,0
66762,42,8,220,0
66762,42,6,241,0
66762,42,3,242,0
66762,44,101,1,0
66762,44,37,210,0
66762,44,26,220,0
66762,44,24,230,0
66762,44,8,241,0
66762,44,3,242,0
66763,00,71,1,58596
66763,00,31,210,0
66763,00,15,220,0
66763,00,12,230,0
66763,00,9,241,0
66763,00,3,242,0
66763,23,12,1,0
66763,23,5,210,0
66763,23,6,220,0
66763,31,5,1,0
66763,42,3,1,0
66763,44,11,1,0
66763,44,3,210,0
66763,44,4,230,0
66763,44,3,241,0
66801,56,40,1,0
66801,56,22,210,0
66801,56,6,220,0
66801,56,4,230,0
66801,56,3,241,0
66846,56,4,1,0
66846,56,3,210,0
66846,62,11,1,0
66846,62,5,210,0
66846,71,4,1,0
66846,71,3,210,0
66846,72,14,1,0
66846,72,7,210,0
66846,72,4,230,0
66935,54,8,1,0
66935,54,5,210,0
66935,54,3,220,0
66935,62,16,1,0
66935,62,6,210,0
66935,62,3,220,0
66935,62,5,241,0
66935,71,4,1,0
66935,72,6,1,0
66935,72,3,220,0
67002,53,14,1,0
67002,53,13,210,0
67002,54,39,1,0
67002,54,29,210,0
67002,54,5,220,0
67002,54,3,230,0
67005,72,15,210,0
67005,72,5,220,0
67005,72,8,230,0
67005,72,9,241,0
66046,31,25,1,0
66046,31,5,220,0
66046,31,3,230,0
66046,31,5,241,0
66046,31,4,242,0
66046,31,5,251,0
66046,42,28,1,0
66046,42,14,210,0
66046,42,9,220,0
66046,42,3,230,0
66047,53,25,1,0
66047,53,19,210,0
66047,53,3,220,0
66047,53,3,230,0
66048,54,41,1,0
66048,54,25,210,0
66048,54,8,220,0
66048,54,4,241,0
66049,54,101,1,0
66049,54,78,210,0
66049,54,9,220,0
66049,54,10,230,0
66049,54,3,241,0
66053,56,11,1,0
66053,56,8,210,0
66053,62,18,1,0
66053,62,8,210,0
66053,62,4,230,0
66053,62,4,241,0
66053,71,4,1,0
66053,71,3,210,0
66061,48,62,1,0
66061,48,31,210,0
66061,48,7,220,0
66061,48,7,241,0
66061,48,7,242,0
66061,48,6,251,0
66061,72,118,1,0
66061,72,31,210,0
66061,72,18,220,0
66061,72,30,230,0
66061,72,30,241,0
66061,72,8,242,0
66067,42,13,1,0
66067,42,7,210,0
66067,42,3,241,0
66067,44,63,1,0
66067,44,24,210,0
66067,44,15,220,0
66067,44,13,230,0
66067,44,7,241,0
66071,54,28,1,0
66071,54,20,210,0
66071,54,6,220,0
66085,44,19,1,0
66085,44,13,210,0
66085,44,3,220,0
66085,44,3,230,0
66085,48,6,1,0
66085,48,3,230,0
66085,51,5,1,0
66085,51,4,210,0
66085,52,16,1,0
66090,52,3,1,0
66090,62,5,1,0
66090,72,3,1,0
66090,81,8,1,0
66090,81,5,210,0
66091,00,7,1,4166
66091,00,4,210,0
66092,00,76,1,19855
66092,00,56,210,0
66092,00,10,220,0
66092,00,6,230,0
66092,00,3,241,0
66092,21,5,1,0
66102,53,19,1,0
66102,53,14,210,0
66102,53,4,220,0
66102,54,23,1,0
66102,54,16,210,0
66102,54,4,220,0
66104,44,15,210,0
66104,44,8,220,0
66104,48,8,1,0
66104,48,6,210,0
66106,52,6,210,0
66106,52,3,220,0
66106,53,16,1,0
66106,53,10,210,0
66106,53,5,220,0
66106,54,19,1,0
66106,54,15,210,0
66111,31,29,1,0
66111,31,4,210,0
66111,31,5,230,0
66111,31,6,241,0
66111,31,4,242,0
66111,31,6,251,0
66111,42,41,1,0
66111,42,11,210,0
66111,42,5,220,0
66111,42,8,230,0
66111,42,8,241,0
66111,42,3,242,0
66111,42,4,251,0
66112,71,4,1,0
66112,72,41,1,0
66112,72,13,210,0
66112,72,5,220,0
66112,72,8,230,0
66112,72,14,241,0
66202,61,7,1,0
66202,61,3,230,0
66203,55,3,220,0
66203,55,3,230,0
66203,56,36,1,0
66203,56,20,210,0
66203,56,7,230,0
66203,56,4,241,0
66204,61,11,1,0
66204,61,4,210,0
66204,61,3,220,0
66204,61,3,241,0
66205,71,10,1,0
66205,71,7,210,0
66205,72,26,1,0
66205,72,5,210,0
66205,72,4,220,0
66205,72,8,230,0
66205,72,7,241,0
66207,54,56,1,0
66207,54,44,210,0
66207,54,6,220,0
66207,54,4,230,0
66208,61,11,1,0
66208,61,5,210,0
66208,62,106,1,0
66208,62,62,210,0
66208,62,28,220,0
66209,61,9,1,0
66209,61,6,210,0
66209,62,139,1,0
66209,62,68,210,0
66209,62,22,220,0
66209,62,24,230,0
66209,62,16,241,0
66209,62,5,242,0
66209,62,3,251,0
66210,53,67,1,0
66210,53,49,210,0
66210,53,11,220,0
66210,53,3,230,0
66211,00,1088,1,3840168
66211,00,495,210,0
66211,00,188,220,0
66211,62,217,1,0
66211,62,80,210,0
66211,62,59,220,0
66211,62,33,230,0
66211,62,24,241,0
66211,62,11,242,0
66211,62,6,251,0
66211,62,3,254,0
66212,54,151,1,0
66212,54,102,210,0
66212,54,26,220,0
66212,54,13,230,0
66212,54,6,241,0
66212,54,3,242,0
66213,72,59,1,0
66213,72,15,210,0
66213,72,6,220,0
66213,72,14,230,0
66213,72,21,241,0
66213,72,3,242,0
66214,53,29,1,0
66214,53,18,210,0
66214,53,5,220,0
66214,53,5,230,0
66216,56,31,1,0
66216,56,19,210,0
66216,56,5,220,0
66216,56,4,241,0
66219,00,84,230,0
66219,00,117,241,0
66219,00,59,242,0
66219,00,34,251,0
66219,00,12,252,0
66219,00,3,254,0
66219,00,5,260,0
66219,23,49,1,0
66219,23,20,210,0
66219,23,4,220,0
66219,23,5,230,0
66219,23,11,241,0
66219,23,4,242,0
66219,72,4,220,0
66219,72,3,230,0
66219,72,19,241,0
66219,72,6,242,0
66219,81,34,1,0
66219,81,16,210,0
66221,56,24,1,0
66221,56,16,210,0
66221,56,5,230,0
66221,61,13,1,0
66221,61,7,210,0
66221,61,3,230,0
66224,56,8,1,0
66224,56,6,210,0
66224,61,6,1,0
66224,61,3,210,0
66224,62,69,1,0
66224,62,43,210,0
66224,62,7,220,0
66224,62,8,230,0
66224,62,9,241,0
66227,48,22,1,0
66227,48,8,210,0
66227,48,5,230,0
66227,48,3,242,0
66227,52,7,1,0
66227,52,5,210,0
66434,62,30,1,0
66434,62,10,210,0
66434,62,5,220,0
66434,62,9,230,0
66434,62,3,242,0
66441,53,46,1,0
66441,53,37,210,0
66441,53,9,220,0
66502,31,28,1,0
66502,31,10,210,0
66502,31,5,220,0
66502,31,3,230,0
66502,31,8,241,0
66502,42,41,1,0
66502,42,15,210,0
66502,42,12,220,0
66502,42,7,230,0
66502,42,5,241,0
66502,61,15,1,0
66502,61,5,210,0
66502,61,3,230,0
66502,61,3,241,0
66503,56,20,1,0
66503,56,11,210,0
66503,56,6,220,0
66523,81,12,1,0
66523,81,11,210,0
66524,00,50,1,9058
66524,00,35,210,0
66524,00,9,220,0
66524,00,4,230,0
66524,23,12,1,0
66524,23,10,210,0
66524,42,3,1,0
66524,44,7,1,0
66524,44,5,210,0
66524,52,4,1,0
66524,54,4,1,0
66524,54,4,210,0
66538,72,10,1,0
66538,72,3,210,0
66538,72,4,230,0
66538,81,16,1,0
66538,81,12,210,0
66539,00,44,1,9335
66603,55,5,1,0
66603,56,22,1,0
66603,56,15,210,0
66603,56,3,230,0
66603,61,4,1,0
66603,61,3,210,0
66606,81,33,1,0
66606,81,17,210,0
66606,81,8,220,0
66606,81,4,230,0
66609,62,8,1,0
66609,62,4,210,0
66609,71,3,1,0
66609,72,13,1,0
66609,72,6,210,0
66609,72,3,241,0
66609,81,14,1,0
66609,81,10,210,0
66612,81,5,220,0
66612,81,9,230,0
66614,81,63,1,0
66614,81,34,210,0
66614,81,13,220,0
66614,81,8,230,0
66614,81,6,241,0
66619,53,4,1,0
66619,54,3,1,0
66619,56,5,1,0
66619,56,3,210,0
66619,71,6,1,0
66619,72,5,1,0
66619,81,7,1,0
66619,81,3,210,0
66619,81,3,220,0
66621,00,4,1,1316
66621,00,3,210,0
66621,72,4,1,0
66720,44,56,1,0
66720,44,23,210,0
66720,44,18,220,0
66720,44,8,230,0
66720,44,5,241,0
66740,00,6,1,830
66740,00,4,210,0
66741,00,5,1,218
66741,00,5,210,0
66742,00,14,1,2680
66742,00,6,210,0
66742,00,6,220,0
66742,42,3,1,0
66742,44,3,1,0
66743,00,99,1,58730
66743,00,46,210,0
66743,00,26,220,0
66743,00,14,230,0
66743,00,8,241,0
66743,00,4,242,0
66743,23,11,1,0
66743,23,7,210,0
66743,23,4,220,0
66763,52,4,1,0
66763,54,4,1,0
66763,54,3,210,0
66763,62,8,1,0
66763,72,4,1,0
66763,81,10,1,0
66763,81,8,210,0
66801,56,3,242,0
66801,61,10,1,0
66801,61,7,210,0
66846,81,19,1,0
66846,81,16,210,0
66850,00,4,1,850
66850,00,3,210,0
66851,00,11,1,1603
66851,00,7,210,0
66851,72,4,1,0
66852,00,17,1,7157
66852,00,12,210,0
66852,44,4,1,0
66852,44,3,210,0
66852,48,4,1,0
66852,48,3,210,0
66853,00,11,1,882
66853,00,9,210,0
66935,81,18,1,0
66935,81,14,210,0
66935,81,3,220,0
66936,00,5,1,323
66936,00,5,210,0
66937,00,30,1,8838
66937,00,26,210,0
66937,00,3,230,0
66937,23,3,1,0
66937,23,3,210,0
66937,44,3,1,0
66937,44,3,210,0
66937,48,9,1,0
66937,48,8,210,0
66046,44,96,1,0
66046,44,28,210,0
66046,44,21,220,0
66046,44,19,230,0
66046,44,18,241,0
66046,44,4,242,0
66046,44,5,251,0
66047,54,59,1,0
66047,54,45,210,0
66047,54,5,220,0
66047,54,5,230,0
66047,54,4,241,0
66048,55,4,1,0
66048,56,34,1,0
66048,56,18,210,0
66048,56,9,220,0
66048,56,5,230,0
66053,72,13,1,0
66053,72,5,210,0
66053,72,4,230,0
66053,72,3,241,0
66053,81,24,1,0
66053,81,17,210,0
66053,81,7,220,0
66062,48,65,1,0
66062,48,36,210,0
66062,48,9,220,0
66062,48,6,230,0
66062,48,6,241,0
66062,48,3,242,0
66062,48,3,254,0
66071,56,22,1,0
66071,56,16,210,0
66071,56,4,220,0
66071,61,3,1,0
66071,61,3,220,0
66071,62,29,1,0
66071,62,12,210,0
66071,62,6,220,0
66071,62,5,230,0
66085,52,14,210,0
66085,53,31,1,0
66085,53,28,210,0
66092,23,18,1,0
66092,23,13,210,0
66092,23,3,220,0
66092,31,4,1,0
66092,42,8,1,0
66092,42,7,210,0
66092,44,4,1,0
66092,48,4,1,0
66092,48,3,210,0
66092,54,7,1,0
66092,54,7,210,0
66102,56,18,1,0
66102,56,12,210,0
66102,61,4,1,0
66104,52,8,1,0
66104,52,5,210,0
66104,54,5,1,0
66104,54,5,210,0
66104,56,13,1,0
66104,56,11,210,0
66104,61,3,1,0
