Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
47802,531,26,001,0,3
47802,531,20,210,0,3
47802,531,4,220,0,3
47802,532,12,001,0,3
47802,532,8,210,0,3
47802,541,36,001,0,3
47802,541,25,210,0,3
47802,541,7,220,0,3
47802,541,3,230,0,3
47802,551,5,001,0,3
47802,551,3,220,0,3
47802,212,3,001,0,3
47802,236,13,001,0,3
47802,236,11,210,0,3
47802,238,38,001,0,3
47802,238,22,210,0,3
47802,238,4,220,0,3
47802,238,5,230,0,3
47802,238,6,241,0,3
47802,311,3,001,0,3
47802,325,3,001,0,3
47802,327,6,001,0,3
47802,327,3,241,0,3
47802,331,3,001,0,3
47802,332,8,001,0,3
47802,332,4,220,0,3
47802,332,3,230,0,3
47802,423,15,001,0,3
47802,423,5,210,0,3
47802,423,5,220,0,3
47802,423,4,230,0,3
47802,424,12,001,0,3
47802,424,6,210,0,3
47802,424,4,220,0,3
47802,441,27,001,0,3
47802,441,6,220,0,3
47802,441,8,230,0,3
47802,441,8,241,0,3
47802,441,3,242,0,3
47802,442,8,001,0,3
47802,442,4,230,0,3
47802,443,10,001,0,3
47802,443,5,220,0,3
47802,444,9,001,0,3
47802,444,3,210,0,3
47802,445,11,001,0,3
47802,445,4,210,0,3
47802,446,22,001,0,3
47802,446,6,210,0,3
47802,446,7,220,0,3
47802,446,6,230,0,3
47802,446,3,241,0,3
47802,447,15,001,0,3
47802,447,3,220,0,3
47802,447,6,230,0,3
47802,447,4,241,0,3
47802,448,45,001,0,3
47802,448,8,210,0,3
47802,448,17,220,0,3
47802,448,12,230,0,3
47802,448,7,241,0,3
47802,451,13,001,0,3
47802,451,3,220,0,3
47802,451,4,230,0,3
47802,452,14,001,0,3
47802,452,3,241,0,3
47802,452,5,242,0,3
47802,453,27,001,0,3
47802,453,8,210,0,3
47802,453,7,220,0,3
47802,453,7,230,0,3
47802,453,4,241,0,3
47802,454,5,001,0,3
47802,454,3,220,0,3
47802,484,12,001,0,3
47802,484,5,210,0,3
47802,484,4,220,0,3
47802,488,4,001,0,3
47802,488,3,230,0,3
47802,493,3,001,0,3
47802,517,6,001,0,3
47802,517,3,220,0,3
47802,522,22,001,0,3
47802,522,10,210,0,3
47802,522,10,220,0,3
47802,523,13,001,0,3
47802,523,12,210,0,3
47802,524,18,001,0,3
47802,524,15,210,0,3
47802,524,3,220,0,3
47802,561,39,001,0,3
47802,561,20,210,0,3
47802,561,7,220,0,3
47802,561,5,230,0,3
47802,561,4,241,0,3
47802,562,3,001,0,3
47802,611,9,001,0,3
47802,611,5,210,0,3
47802,621,133,001,0,3
47802,621,60,210,0,3
47802,621,41,220,0,3
47802,621,15,230,0,3
47802,621,12,241,0,3
47802,621,3,251,0,3
47802,623,22,001,0,3
47802,623,3,210,0,3
47802,623,9,220,0,3
47802,623,4,251,0,3
47802,624,20,001,0,3
47802,624,13,210,0,3
47802,624,4,230,0,3
47802,713,11,001,0,3
47802,713,4,210,0,3
47802,713,5,230,0,3
47802,721,14,001,0,3
47802,721,7,230,0,3
47802,721,5,241,0,3
47802,722,93,001,0,3
47802,722,16,210,0,3
47802,722,11,220,0,3
47802,722,22,230,0,3
47802,722,26,241,0,3
47802,722,14,242,0,3
47802,722,4,251,0,3
47802,811,25,001,0,3
47802,811,10,210,0,3
47802,811,10,220,0,3
47802,811,4,230,0,3
47802,812,29,001,0,3
47802,812,11,210,0,3
47802,812,12,220,0,3
47802,812,4,230,0,3
47802,813,31,001,0,3
47802,813,19,210,0,3
47802,813,4,220,0,3
47802,813,7,230,0,3
