Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
13501,62422,3,001,0,5
13501,62431,5,001,0,5
13501,62441,11,001,0,5
13501,62441,3,230,0,5
13501,62441,4,241,0,5
13501,72231,6,001,0,5
13501,72231,4,210,0,5
13501,72241,7,001,0,5
13501,72241,6,210,0,5
13501,72251,59,001,0,5
13501,72251,28,210,0,5
13501,72251,13,220,0,5
13501,72251,8,230,0,5
13501,72251,9,241,0,5
13501,81111,15,001,0,5
13501,81111,14,210,0,5
13501,81112,5,001,0,5
13501,81112,3,210,0,5
13501,81119,4,001,0,5
13501,81211,4,001,0,5
13501,81211,4,210,0,5
13501,81221,3,001,0,5
13501,81222,3,001,0,5
13501,81311,12,210,0,5
13501,81311,19,001,0,5
13501,81311,6,220,0,5
13501,81341,6,001,0,5
13501,81341,4,210,0,5
13501,81393,4,001,0,5
13501,23611,17,001,0,5
13501,23611,14,210,0,5
13501,23622,5,001,0,5
13501,23816,3,001,0,5
13501,23821,5,001,0,5
13501,23821,3,210,0,5
13501,23822,6,001,0,5
13501,23822,3,220,0,5
13501,23832,6,001,0,5
13501,23832,5,210,0,5
13501,23835,3,001,0,5
13501,31181,6,001,0,5
13501,31181,4,210,0,5
13501,33231,3,001,0,5
13501,42351,3,001,0,5
13501,42372,3,001,0,5
13501,44112,4,001,0,5
13501,44112,3,210,0,5
13501,44131,5,001,0,5
13501,44132,3,001,0,5
13501,44419,6,001,0,5
13501,44419,4,210,0,5
13501,44511,23,001,0,5
13501,44511,17,210,0,5
13501,44512,10,001,0,5
13501,44512,9,210,0,5
13501,44611,7,001,0,5
13501,44611,3,210,0,5
13501,44711,7,001,0,5
13501,44711,3,210,0,5
13501,44711,3,220,0,5
13501,44812,3,001,0,5
13501,45121,3,001,0,5
13501,45231,3,001,0,5
13501,48411,5,001,0,5
13501,48411,4,210,0,5
13501,51731,4,001,0,5
13501,51731,3,210,0,5
13501,51821,4,001,0,5
13501,52211,6,001,0,5
13501,52211,3,220,0,5
13501,52213,3,001,0,5
13501,52392,3,001,0,5
13501,52421,6,001,0,5
13501,52421,4,210,0,5
13501,53111,8,001,0,5
13501,53111,6,210,0,5
13501,53112,5,001,0,5
13501,53112,3,210,0,5
13501,53121,3,001,0,5
13501,53121,3,210,0,5
13501,53131,4,001,0,5
13501,53131,4,210,0,5
13501,54111,37,001,0,5
13501,54111,26,210,0,5
13501,54111,6,220,0,5
13501,54111,5,230,0,5
13501,54121,7,001,0,5
13501,54121,3,210,0,5
13501,54133,5,230,0,5
13501,54133,10,001,0,5
13501,54133,4,210,0,5
13501,54161,6,001,0,5
13501,54161,4,210,0,5
13501,55111,3,001,0,5
13501,56131,3,001,0,5
13501,56172,7,001,0,5
13501,56172,3,210,0,5
13501,56172,3,220,0,5
13501,56173,3,001,0,5
13501,56173,3,210,0,5
13501,56211,3,001,0,5
13501,62111,15,001,0,5
13501,62111,6,210,0,5
13501,62111,4,220,0,5
13501,62111,3,230,0,5
13501,62121,7,001,0,5
13501,62121,5,220,0,5
13501,62139,3,001,0,5
13501,62139,3,210,0,5
13501,62149,6,001,0,5
13501,62149,3,241,0,5
13501,62161,3,001,0,5
13501,62311,5,001,0,5
13501,62311,3,251,0,5
13501,62321,8,001,0,5
13501,62321,3,210,0,5
13501,62321,4,220,0,5
13501,62322,5,001,0,5
13501,62411,4,001,0,5
13501,62412,3,001,0,5
13501,62419,4,001,0,5
