Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,5808,1277482,115084,967987,419744,181926,371344,213415,538759,45233,253554,56035,1593934,105396,577644,271999,711
2018,7808,1388580,234547,1021981,447409,186860,385624,243118,593264,84530,268062,62787,1650035,120408,600538,279763,2577
2019,7499,1388983,250853,1106831,477895,189950,406709,244176,655966,85244,275771,63919,1699847,115055,630365,279973,2414
2020,6022,1156136,241525,1086889,447463,202296,455914,231948,680582,46368,268943,67045,1783349,114413,567153,277161,4548
2021,6854,1087240,238363,1011600,431768,218057,496786,243487,796716,37008,279058,73614,1817780,132397,677071,299428,4868
