,fips,relevant_naics,estab,emp,payann
0,6,11,2010,28844,1194956
2,6,21,645,16016,1423444
4,6,22,1234,39269,4412914
6,6,23,74712,754194,50053636
8,6,42,58707,828259,69004450
10,6,51,25061,646013,102291333
12,6,52,51029,604542,71498811
14,6,53,56884,297862,18529982
16,6,54,127190,1180742,120629265
18,6,55,5398,352100,48657989
20,6,56,44871,884234,38013091
22,6,61,14534,420619,17656943
24,6,62,113673,2008461,119952162
26,6,71,26447,341643,17802592
28,6,72,89611,1735577,39028255
30,6,81,75981,588439,20305639
32,6,99,1151,2066,62434
