Zip Code,naics,Establishments,Employees,Payroll,IND Level
84631,00,73,001,34909,2
84631,00,37,210,0,2
84631,00,15,220,0,2
84631,00,10,230,0,2
84631,00,7,241,0,2
84631,00,3,242,0,2
84631,31-33,5,001,0,2
84631,42,3,001,0,2
84631,44-45,20,001,0,2
84631,44-45,8,210,0,2
84631,44-45,5,220,0,2
84631,44-45,3,230,0,2
84631,44-45,3,241,0,2
84631,48-49,4,001,0,2
84631,52,6,001,0,2
84631,52,3,210,0,2
84631,52,3,220,0,2
84631,62,7,001,0,2
84631,62,3,210,0,2
84631,72,11,001,0,2
84631,72,4,210,0,2
84631,72,3,230,0,2
84631,72,4,241,0,2
84631,81,7,001,0,2
84631,81,6,210,0,2
