Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
17579,2361,13,001,0,4
17579,2361,10,210,0,4
17579,2381,9,001,0,4
17579,2381,6,210,0,4
17579,2381,3,230,0,4
17579,2382,4,001,0,4
17579,2383,6,001,0,4
17579,2383,4,210,0,4
17579,2389,3,001,0,4
17579,4421,3,001,0,4
17579,4533,3,001,0,4
17579,5221,4,001,0,4
17579,5242,4,001,0,4
17579,5242,3,210,0,4
17579,5412,3,001,0,4
17579,5416,3,001,0,4
17579,5419,3,001,0,4
17579,5617,6,001,0,4
17579,5617,4,210,0,4
17579,6213,5,001,0,4
17579,6213,4,210,0,4
17579,7211,5,001,0,4
17579,7211,3,210,0,4
17579,7225,9,001,0,4
17579,7225,3,210,0,4
17579,7225,3,241,0,4
17579,8111,4,001,0,4
17579,8111,4,210,0,4
17579,8131,8,001,0,4
17579,8131,5,210,0,4
