Year,N113110,N113310,N114111,N114112,N115112,N115114,N115210,N115310,N212311,N212313,N212319,N212321,N212322,N221111,N221112,N221113,N221114,N221121,N221122,N221210,N221310,N221320,N236115,N236116,N236117,N236118,N236210,N236220,N237110,N237120,N237130,N237210,N237310,N237990,N238110,N238120,N238130,N238140,N238150,N238160,N238170,N238190,N238210,N238220,N238290,N238310,N238320,N238330,N238340,N238350,N238390,N238910,N238990,N311119,N311351,N311352,N311412,N311421,N311520,N311611,N311612,N311615,N311710,N311811,N311812,N311821,N311911,N311919,N311920,N311941,N311999,N312111,N312113,N312120,N312130,N312140,N312230,N313110,N313210,N313220,N313230,N313240,N313310,N313320,N314110,N314120,N314910,N314999,N315110,N315210,N315220,N315240,N315990,N316998,N321113,N321114,N321211,N321214,N321911,N321912,N321918,N321920,N321992,N321999,N322211,N322212,N322219,N322220,N322299,N323111,N323113,N323120,N324121,N325130,N325180,N325199,N325211,N325314,N325320,N325411,N325412,N325414,N325510,N325520,N325611,N325612,N325613,N325620,N325910,N325991,N325992,N325998,N326140,N326150,N326199,N326212,N326220,N326299,N327110,N327120,N327215,N327320,N327331,N327332,N327390,N327991,N331110,N332119,N332216,N332311,N332312,N332313,N332321,N332322,N332323,N332410,N332420,N332439,N332510,N332613,N332618,N332710,N332721,N332722,N332811,N332812,N332813,N332911,N332996,N332999,N333111,N333120,N333243,N333244,N333249,N333318,N333413,N333414,N333415,N333511,N333514,N333515,N333517,N333611,N333613,N333618,N333914,N333922,N333923,N333993,N333999,N334118,N334220,N334412,N334413,N334417,N334419,N334513,N334514,N334515,N334516,N334517,N334519,N335121,N335313,N335314,N335921,N335931,N335991,N335999,N336111,N336211,N336212,N336214,N336310,N336350,N336360,N336370,N336390,N336412,N336413,N336612,N336999,N337110,N337121,N337122,N337124,N337127,N337211,N337212,N337214,N337215,N337910,N339112,N339113,N339116,N339910,N339920,N339950,N339991,N339992,N339999,N423110,N423120,N423130,N423140,N423210,N423220,N423310,N423320,N423330,N423390,N423410,N423420,N423430,N423440,N423450,N423460,N423490,N423510,N423610,N423620,N423690,N423710,N423720,N423730,N423740,N423810,N423820,N423830,N423840,N423850,N423860,N423910,N423920,N423930,N423940,N423990,N424110,N424120,N424130,N424210,N424310,N424320,N424330,N424340,N424410,N424420,N424430,N424450,N424460,N424470,N424480,N424490,N424510,N424590,N424610,N424690,N424710,N424720,N424810,N424820,N424910,N424920,N424930,N424940,N424950,N424990,N425110,N425120,N441110,N441120,N441210,N441222,N441228,N441310,N441320,N442110,N442210,N442291,N442299,N443141,N443142,N444110,N444120,N444130,N444190,N444210,N444220,N445110,N445120,N445210,N445220,N445230,N445291,N445292,N445299,N445310,N446110,N446120,N446130,N446191,N446199,N447110,N447190,N448110,N448120,N448130,N448140,N448150,N448190,N448210,N448310,N448320,N451110,N451120,N451130,N451140,N451211,N451212,N452210,N452311,N452319,N453110,N453210,N453220,N453310,N453910,N453920,N453930,N453991,N453998,N454110,N454210,N454310,N454390,N481111,N481211,N483111,N483114,N484110,N484121,N484122,N484210,N484220,N484230,N485113,N485210,N485310,N485320,N485410,N485510,N485991,N485999,N486110,N486210,N486910,N487110,N487210,N488119,N488190,N488210,N488320,N488330,N488390,N488410,N488490,N488510,N488991,N488999,N492110,N492210,N493110,N493120,N493130,N493190,N511110,N511120,N511130,N511140,N511199,N511210,N512110,N512120,N512131,N512191,N512240,N512250,N512290,N515111,N515112,N515120,N515210,N517311,N517312,N517410,N517911,N517919,N518210,N519110,N519120,N519130,N519190,N522110,N522120,N522130,N522210,N522220,N522291,N522292,N522298,N522310,N522320,N522390,N523110,N523120,N523140,N523910,N523920,N523930,N523991,N523999,N524113,N524114,N524126,N524127,N524128,N524130,N524210,N524291,N524292,N524298,N525910,N525990,N531110,N531120,N531130,N531190,N531210,N531311,N531312,N531320,N531390,N532111,N532112,N532120,N532210,N532281,N532282,N532283,N532284,N532289,N532310,N532412,N532420,N532490,N533110,N541110,N541191,N541199,N541211,N541213,N541214,N541219,N541310,N541320,N541330,N541340,N541350,N541360,N541370,N541380,N541410,N541420,N541430,N541490,N541511,N541512,N541513,N541519,N541611,N541612,N541613,N541614,N541618,N541620,N541690,N541713,N541714,N541715,N541720,N541810,N541820,N541830,N541840,N541850,N541860,N541870,N541890,N541910,N541921,N541922,N541930,N541940,N541990,N551111,N551112,N551114,N561110,N561210,N561311,N561312,N561320,N561330,N561410,N561421,N561422,N561431,N561439,N561440,N561450,N561491,N561492,N561499,N561510,N561520,N561591,N561599,N561611,N561612,N561613,N561621,N561622,N561710,N561720,N561730,N561740,N561790,N561910,N561920,N561990,N562111,N562112,N562119,N562211,N562212,N562219,N562910,N562920,N562991,N562998,N611110,N611210,N611310,N611420,N611430,N611511,N611512,N611513,N611519,N611610,N611620,N611630,N611691,N611692,N611699,N611710,N621111,N621112,N621210,N621310,N621320,N621330,N621340,N621391,N621399,N621410,N621420,N621492,N621493,N621498,N621511,N621512,N621610,N621910,N621991,N621999,N622110,N622310,N623110,N623210,N623220,N623311,N623312,N623990,N624110,N624120,N624190,N624210,N624221,N624229,N624230,N624310,N624410,N711110,N711120,N711130,N711211,N711212,N711219,N711310,N711320,N711410,N711510,N712110,N712120,N713110,N713120,N713290,N713910,N713920,N713930,N713940,N713950,N713990,N721110,N721191,N721199,N721211,N721214,N721310,N722310,N722320,N722330,N722410,N722511,N722513,N722514,N722515,N811111,N811112,N811113,N811118,N811121,N811122,N811191,N811192,N811198,N811211,N811212,N811213,N811219,N811310,N811411,N811412,N811420,N811430,N811490,N812111,N812112,N812113,N812191,N812199,N812210,N812220,N812310,N812320,N812331,N812332,N812910,N812921,N812930,N812990,N813110,N813211,N813212,N813219,N813311,N813312,N813319,N813410,N813910,N813920,N813930,N813940,N813990
2017,,2590.0,3.0,3.0,33.0,0.0,327.0,117.0,47.0,277.0,0.0,15.0,,0.0,0.0,0.0,44.0,0.0,2627.0,0.0,86.0,0.0,6754.0,728.0,5403.0,8414.0,364.0,12928.0,4012.0,505.0,5308.0,1019.0,8056.0,868.0,5947.0,995.0,940.0,4826.0,1283.0,4578.0,1127.0,895.0,24945.0,35611.0,3071.0,4435.0,3696.0,2090.0,1156.0,3037.0,1507.0,12935.0,5939.0,153.0,,0.0,,0.0,,25.0,0.0,3908.0,19.0,817.0,1248.0,0.0,0.0,0.0,40.0,14.0,7.0,,,1571.0,82.0,21.0,1686.0,4280.0,569.0,0.0,1170.0,1041.0,2158.0,81.0,32.0,946.0,33.0,1238.0,3817.0,5.0,,59.0,,43.0,1797.0,33.0,345.0,388.0,468.0,384.0,352.0,791.0,,1002.0,2024.0,728.0,,1351.0,269.0,9429.0,907.0,756.0,180.0,275.0,0.0,408.0,1359.0,,,,3061.0,0.0,1029.0,312.0,0.0,381.0,291.0,11.0,364.0,0.0,0.0,319.0,426.0,1885.0,10029.0,187.0,566.0,273.0,16.0,329.0,67.0,1948.0,52.0,102.0,519.0,842.0,0.0,443.0,181.0,692.0,807.0,64.0,199.0,1749.0,140.0,,206.0,0.0,0.0,369.0,141.0,4183.0,782.0,0.0,,787.0,186.0,,0.0,241.0,0.0,977.0,36.0,264.0,1580.0,0.0,513.0,,301.0,164.0,34.0,59.0,,,109.0,0.0,0.0,,31.0,123.0,749.0,103.0,,0.0,47.0,0.0,226.0,48.0,,0.0,125.0,,241.0,0.0,,38.0,,43.0,,456.0,,124.0,194.0,66.0,304.0,,,0.0,1419.0,,,610.0,44.0,638.0,15999.0,960.0,0.0,10.0,615.0,625.0,323.0,1430.0,390.0,1289.0,675.0,845.0,25.0,67.0,1594.0,0.0,114.0,626.0,3484.0,4533.0,1041.0,125.0,3612.0,1754.0,4831.0,755.0,1200.0,1009.0,45.0,2456.0,6113.0,966.0,5401.0,16.0,816.0,2960.0,6858.0,933.0,9466.0,2505.0,1867.0,2197.0,166.0,2538.0,2217.0,11609.0,3023.0,999.0,245.0,596.0,127.0,2232.0,142.0,1415.0,122.0,1302.0,1628.0,4418.0,2032.0,273.0,520.0,58.0,911.0,332.0,133.0,989.0,325.0,609.0,1260.0,4778.0,129.0,176.0,1106.0,2918.0,672.0,89.0,1290.0,2081.0,2419.0,935.0,749.0,30.0,139.0,1300.0,14.0,7989.0,36711.0,6174.0,492.0,670.0,1694.0,14117.0,6791.0,7305.0,1600.0,65.0,4906.0,1090.0,6559.0,0.0,813.0,3492.0,7709.0,719.0,3601.0,89048.0,1670.0,316.0,217.0,102.0,101.0,339.0,774.0,3015.0,20306.0,4262.0,1384.0,814.0,1741.0,27187.0,2454.0,1411.0,10237.0,1874.0,18498.0,1160.0,3004.0,7086.0,3446.0,54.0,6496.0,3688.0,680.0,515.0,1923.0,29.0,11441.0,29016.0,17391.0,1372.0,1476.0,4464.0,5832.0,2906.0,209.0,142.0,879.0,2382.0,8168.0,599.0,2775.0,2791.0,1719.0,356.0,,0.0,3510.0,13443.0,10806.0,3076.0,6006.0,1793.0,0.0,46.0,271.0,133.0,248.0,168.0,515.0,30.0,0.0,0.0,77.0,,60.0,1641.0,2585.0,0.0,402.0,104.0,,1409.0,555.0,4993.0,134.0,,12640.0,637.0,17159.0,0.0,0.0,393.0,2240.0,1614.0,1063.0,124.0,0.0,15534.0,1389.0,,2803.0,68.0,61.0,6.0,0.0,37.0,1330.0,2351.0,0.0,19580.0,7559.0,0.0,799.0,1205.0,13512.0,44.0,0.0,1425.0,6.0,72926.0,153.0,7585.0,0.0,2178.0,1993.0,5271.0,2063.0,750.0,495.0,1265.0,1922.0,7645.0,0.0,544.0,6071.0,1722.0,165.0,0.0,11804.0,1222.0,9683.0,246.0,,,17416.0,386.0,2134.0,288.0,,0.0,6597.0,3596.0,1271.0,244.0,10888.0,12940.0,2947.0,1028.0,824.0,1924.0,38.0,1493.0,817.0,0.0,21.0,720.0,46.0,879.0,340.0,715.0,146.0,1622.0,393.0,23558.0,116.0,278.0,12990.0,5068.0,2689.0,5935.0,3496.0,694.0,22574.0,99.0,354.0,22.0,2082.0,2009.0,772.0,133.0,1329.0,43.0,13912.0,16848.0,1508.0,578.0,14501.0,2433.0,5617.0,1285.0,413.0,1168.0,3888.0,1940.0,1494.0,20482.0,3053.0,2943.0,624.0,98.0,99.0,442.0,442.0,32.0,3933.0,848.0,809.0,490.0,112.0,12797.0,856.0,,1585.0,86762.0,10321.0,3114.0,3613.0,733.0,82872.0,992.0,672.0,157.0,6083.0,430.0,632.0,1598.0,251.0,26.0,149.0,648.0,1715.0,207.0,,97.0,713.0,12375.0,668.0,3184.0,279.0,4451.0,30551.0,26557.0,1186.0,1534.0,1181.0,829.0,6284.0,4276.0,0.0,54.0,17.0,75.0,,1030.0,401.0,273.0,72.0,26042.0,603.0,14546.0,924.0,1909.0,123.0,0.0,,614.0,2065.0,3367.0,173.0,1932.0,217.0,938.0,2779.0,69173.0,1034.0,27119.0,3069.0,4052.0,3306.0,7155.0,562.0,2603.0,134.0,6012.0,992.0,3670.0,3920.0,5879.0,1770.0,41896.0,1227.0,2943.0,890.0,23285.0,2558.0,36191.0,12184.0,2928.0,14489.0,19214.0,1997.0,4245.0,23373.0,8666.0,422.0,878.0,1130.0,329.0,2542.0,33796.0,574.0,5.0,439.0,52.0,0.0,3477.0,3252.0,625.0,108.0,686.0,1394.0,56.0,,1566.0,114.0,12426.0,363.0,375.0,23018.0,930.0,3750.0,41753.0,338.0,25.0,227.0,712.0,116.0,16529.0,2075.0,296.0,5935.0,173118.0,161677.0,5531.0,16726.0,11214.0,45.0,326.0,157.0,5889.0,590.0,1561.0,5632.0,350.0,316.0,1010.0,196.0,483.0,4545.0,74.0,593.0,430.0,49.0,1108.0,341.0,9084.0,818.0,442.0,3347.0,3942.0,444.0,835.0,3556.0,385.0,949.0,3915.0,89.0,1498.0,860.0,66571.0,1325.0,709.0,590.0,331.0,951.0,854.0,4333.0,1995.0,2006.0,710.0,75.0,1872.0
2018,2.0,2580.0,7.0,3.0,76.0,152.0,261.0,126.0,44.0,568.0,40.0,25.0,,8.0,1461.0,3048.0,92.0,,12285.0,282.0,339.0,,7784.0,733.0,6294.0,9016.0,508.0,13629.0,5111.0,598.0,11490.0,980.0,11815.0,960.0,6731.0,1141.0,989.0,4812.0,1396.0,4818.0,1181.0,1090.0,24807.0,37677.0,3482.0,4633.0,3756.0,2244.0,1403.0,3364.0,1635.0,14134.0,6275.0,209.0,10.0,89.0,,86.0,,344.0,,10477.0,19.0,1149.0,2198.0,1295.0,419.0,512.0,52.0,,,,,2281.0,409.0,33.0,4071.0,5260.0,546.0,154.0,1307.0,943.0,3481.0,,174.0,1379.0,27.0,1391.0,3500.0,22.0,,52.0,,47.0,2465.0,50.0,664.0,332.0,475.0,413.0,830.0,688.0,,1114.0,2805.0,753.0,83.0,1304.0,262.0,9364.0,1227.0,521.0,404.0,272.0,811.0,447.0,1191.0,,,30.0,5438.0,1157.0,867.0,313.0,1261.0,460.0,641.0,1069.0,445.0,97.0,407.0,319.0,253.0,1863.0,11545.0,199.0,579.0,293.0,17.0,423.0,53.0,2286.0,58.0,98.0,401.0,847.0,286.0,769.0,274.0,772.0,1764.0,45.0,346.0,1914.0,224.0,150.0,180.0,133.0,383.0,373.0,148.0,4497.0,1478.0,315.0,27.0,828.0,204.0,,212.0,315.0,204.0,1033.0,326.0,246.0,1844.0,124.0,555.0,,403.0,401.0,51.0,60.0,30.0,270.0,109.0,681.0,1232.0,,45.0,230.0,933.0,98.0,,243.0,4973.0,1255.0,386.0,59.0,,281.0,99.0,,391.0,127.0,,28.0,569.0,44.0,,477.0,,2542.0,256.0,91.0,382.0,,,1445.0,1657.0,777.0,,825.0,40.0,3441.0,16462.0,2680.0,163.0,602.0,696.0,650.0,329.0,1378.0,513.0,1127.0,808.0,916.0,26.0,48.0,1502.0,114.0,122.0,681.0,2667.0,4877.0,1164.0,213.0,3713.0,1961.0,5830.0,737.0,1406.0,1154.0,141.0,2652.0,5848.0,1120.0,5929.0,9.0,1739.0,3438.0,6664.0,925.0,10709.0,2604.0,1963.0,2255.0,248.0,2571.0,2407.0,11981.0,3060.0,1084.0,359.0,593.0,76.0,3101.0,202.0,1445.0,122.0,1156.0,1692.0,4515.0,1848.0,2359.0,1324.0,101.0,2395.0,1624.0,262.0,1320.0,365.0,833.0,1565.0,6614.0,122.0,149.0,734.0,3048.0,982.0,197.0,1617.0,2164.0,5271.0,741.0,611.0,1433.0,159.0,1546.0,53.0,8403.0,35507.0,6330.0,700.0,716.0,1937.0,13089.0,6868.0,7795.0,1711.0,88.0,5144.0,842.0,6761.0,19384.0,1156.0,3535.0,8118.0,725.0,3611.0,92484.0,1717.0,364.0,199.0,131.0,84.0,261.0,807.0,3644.0,23312.0,4067.0,1446.0,891.0,1737.0,27884.0,2764.0,1273.0,9075.0,1813.0,18214.0,1186.0,2880.0,7019.0,3498.0,54.0,6889.0,3811.0,730.0,516.0,1708.0,31.0,11984.0,39380.0,18161.0,1368.0,1367.0,3933.0,5620.0,3147.0,270.0,251.0,971.0,2557.0,8967.0,1110.0,2830.0,2606.0,12687.0,375.0,87.0,31.0,4196.0,15449.0,13185.0,3153.0,6218.0,2648.0,,135.0,293.0,105.0,483.0,340.0,682.0,467.0,9.0,38.0,81.0,,62.0,1704.0,2378.0,88.0,348.0,98.0,,1661.0,875.0,5485.0,215.0,96.0,14979.0,637.0,23224.0,74.0,23.0,541.0,2713.0,1792.0,1026.0,72.0,6.0,15631.0,1038.0,,2805.0,74.0,63.0,5.0,19.0,110.0,1206.0,2459.0,97.0,25278.0,10165.0,,482.0,934.0,15615.0,43.0,110.0,1519.0,19.0,74432.0,687.0,9239.0,191.0,1835.0,2210.0,5602.0,2143.0,805.0,521.0,1356.0,1109.0,9735.0,12.0,455.0,7210.0,1895.0,201.0,,11608.0,7943.0,10767.0,394.0,59.0,,17925.0,361.0,3473.0,333.0,,6.0,7083.0,3601.0,1412.0,198.0,11811.0,13505.0,2907.0,1087.0,877.0,2175.0,37.0,2068.0,1061.0,20.0,33.0,747.0,70.0,1126.0,358.0,803.0,123.0,1650.0,494.0,23580.0,416.0,148.0,13435.0,4646.0,2331.0,7418.0,3757.0,703.0,23881.0,106.0,419.0,25.0,2191.0,2252.0,1000.0,137.0,1338.0,237.0,14175.0,17285.0,1565.0,3846.0,15080.0,2588.0,5980.0,2304.0,403.0,1221.0,3992.0,2520.0,1852.0,18834.0,2802.0,2916.0,599.0,449.0,229.0,451.0,396.0,102.0,4119.0,1104.0,1294.0,505.0,524.0,13617.0,1171.0,,1997.0,95926.0,12198.0,3680.0,3708.0,749.0,82065.0,1304.0,792.0,175.0,9038.0,453.0,678.0,1928.0,250.0,22.0,151.0,573.0,945.0,261.0,,387.0,1294.0,13652.0,698.0,3574.0,281.0,4607.0,31817.0,27919.0,1283.0,1687.0,1160.0,931.0,6536.0,5789.0,146.0,80.0,16.0,137.0,,1174.0,546.0,283.0,112.0,27001.0,863.0,40890.0,926.0,2032.0,193.0,72.0,,934.0,2332.0,3639.0,176.0,3759.0,246.0,1028.0,2843.0,72215.0,1111.0,27753.0,3250.0,4293.0,4604.0,7824.0,582.0,2529.0,243.0,6487.0,3172.0,4099.0,5635.0,11406.0,2301.0,42422.0,1287.0,2483.0,1237.0,101847.0,2046.0,35557.0,14305.0,4115.0,15662.0,19525.0,1856.0,4357.0,25487.0,9432.0,517.0,975.0,1099.0,299.0,2734.0,33821.0,376.0,183.0,478.0,1650.0,370.0,3891.0,2962.0,2065.0,102.0,747.0,1348.0,37.0,44.0,2176.0,151.0,12752.0,,542.0,25821.0,1155.0,4602.0,42909.0,334.0,51.0,312.0,689.0,117.0,17685.0,2094.0,345.0,6186.0,178667.0,170510.0,5496.0,15972.0,11473.0,52.0,400.0,205.0,6344.0,731.0,2144.0,6006.0,337.0,375.0,814.0,261.0,544.0,4707.0,57.0,706.0,452.0,86.0,1129.0,551.0,9700.0,845.0,349.0,4182.0,3886.0,502.0,847.0,3638.0,279.0,984.0,4382.0,53.0,1673.0,1162.0,67457.0,2370.0,845.0,601.0,568.0,1301.0,2163.0,3645.0,2144.0,1978.0,656.0,94.0,2040.0
2019,,2544.0,9.0,,69.0,157.0,274.0,184.0,30.0,596.0,40.0,16.0,356.0,8.0,1508.0,3063.0,93.0,,12144.0,251.0,365.0,,8452.0,815.0,6516.0,9994.0,443.0,14237.0,4929.0,888.0,13230.0,965.0,11162.0,1086.0,6718.0,1291.0,877.0,4675.0,1691.0,5167.0,1300.0,1200.0,26268.0,38804.0,3706.0,4768.0,3879.0,2249.0,1472.0,3455.0,1783.0,15587.0,6379.0,228.0,,118.0,,115.0,34.0,263.0,,12578.0,12.0,1070.0,2123.0,1292.0,621.0,,58.0,125.0,,125.0,53.0,2224.0,429.0,62.0,3963.0,5105.0,287.0,267.0,1884.0,1027.0,3300.0,,160.0,1314.0,25.0,1582.0,3354.0,45.0,223.0,55.0,,51.0,2177.0,166.0,890.0,410.0,560.0,376.0,1153.0,705.0,222.0,1025.0,2867.0,937.0,82.0,1517.0,268.0,8909.0,1119.0,489.0,286.0,260.0,772.0,214.0,1576.0,,59.0,29.0,4965.0,1132.0,890.0,327.0,1580.0,321.0,655.0,1124.0,382.0,86.0,239.0,322.0,252.0,2061.0,11097.0,194.0,624.0,273.0,72.0,490.0,46.0,2309.0,55.0,116.0,365.0,833.0,,606.0,281.0,797.0,1733.0,104.0,221.0,2034.0,270.0,138.0,169.0,140.0,276.0,354.0,157.0,4444.0,1397.0,324.0,28.0,706.0,233.0,,213.0,701.0,142.0,1038.0,106.0,190.0,2039.0,,488.0,,303.0,189.0,52.0,53.0,,244.0,131.0,653.0,1005.0,183.0,43.0,111.0,742.0,85.0,43.0,254.0,5337.0,1158.0,298.0,150.0,,280.0,97.0,,392.0,114.0,,,600.0,12.0,,509.0,,2657.0,254.0,,396.0,,,1882.0,1648.0,1779.0,,939.0,59.0,2963.0,16407.0,2482.0,172.0,640.0,600.0,613.0,353.0,1390.0,498.0,1137.0,1110.0,932.0,30.0,55.0,1555.0,116.0,138.0,703.0,2637.0,4808.0,1217.0,199.0,3556.0,2124.0,5749.0,750.0,1592.0,1013.0,20.0,2698.0,6009.0,1084.0,5557.0,14.0,1684.0,3455.0,6962.0,901.0,11338.0,2387.0,2426.0,2241.0,232.0,2676.0,2278.0,12253.0,3162.0,1284.0,326.0,611.0,67.0,2606.0,202.0,1519.0,88.0,957.0,1699.0,4712.0,1707.0,2411.0,925.0,95.0,2431.0,1518.0,253.0,1183.0,338.0,638.0,1305.0,6445.0,132.0,164.0,737.0,3001.0,990.0,255.0,917.0,2283.0,5518.0,241.0,640.0,1479.0,172.0,1628.0,61.0,7992.0,35926.0,6501.0,735.0,749.0,1937.0,13444.0,6986.0,7877.0,1735.0,103.0,5352.0,834.0,6705.0,19255.0,1113.0,3611.0,8316.0,845.0,3769.0,99227.0,1851.0,550.0,240.0,137.0,60.0,282.0,776.0,3673.0,22561.0,3974.0,1427.0,1022.0,1780.0,29601.0,2812.0,1207.0,9193.0,1455.0,17797.0,1154.0,2776.0,6758.0,3298.0,34.0,6514.0,3171.0,652.0,537.0,1599.0,35.0,11256.0,39840.0,22039.0,1348.0,1290.0,3855.0,5684.0,3242.0,259.0,256.0,1060.0,2690.0,9122.0,1295.0,2944.0,2766.0,14399.0,472.0,,27.0,4672.0,16084.0,13365.0,3243.0,6494.0,2807.0,,92.0,256.0,140.0,395.0,222.0,600.0,519.0,9.0,43.0,76.0,34.0,57.0,1567.0,2383.0,103.0,329.0,77.0,,1678.0,889.0,5982.0,130.0,100.0,19474.0,817.0,23920.0,136.0,19.0,433.0,2500.0,1666.0,1077.0,50.0,9.0,16439.0,1364.0,,2899.0,80.0,42.0,4.0,23.0,96.0,1315.0,2775.0,98.0,24860.0,9456.0,12.0,664.0,1135.0,15220.0,57.0,93.0,1629.0,30.0,76169.0,801.0,10022.0,40.0,2419.0,2181.0,5609.0,2082.0,1148.0,1141.0,411.0,1087.0,10186.0,,462.0,7419.0,1895.0,206.0,,12570.0,7405.0,10261.0,373.0,81.0,483.0,18249.0,392.0,3218.0,343.0,7.0,1.0,6920.0,3373.0,1720.0,245.0,12196.0,13473.0,3085.0,1023.0,987.0,2164.0,36.0,2020.0,1132.0,15.0,21.0,677.0,56.0,1245.0,410.0,800.0,114.0,1859.0,602.0,23555.0,460.0,40.0,14255.0,4576.0,2323.0,7305.0,3840.0,705.0,25445.0,88.0,485.0,13.0,2308.0,2498.0,1047.0,169.0,1308.0,275.0,14968.0,16806.0,1338.0,4320.0,17441.0,2179.0,6515.0,2593.0,417.0,1335.0,4057.0,5936.0,2857.0,17271.0,2843.0,2903.0,614.0,524.0,159.0,496.0,380.0,194.0,3636.0,838.0,1341.0,536.0,553.0,14290.0,1147.0,,1362.0,96011.0,11700.0,4247.0,3713.0,807.0,80625.0,1457.0,3191.0,73.0,9226.0,442.0,675.0,1951.0,260.0,13.0,190.0,580.0,956.0,204.0,,278.0,1329.0,14281.0,671.0,3505.0,303.0,4783.0,32947.0,27749.0,1285.0,1744.0,1320.0,1186.0,6383.0,6721.0,160.0,77.0,16.0,158.0,39.0,1305.0,426.0,439.0,67.0,28662.0,686.0,42094.0,1129.0,1919.0,188.0,84.0,,989.0,2469.0,3921.0,198.0,3906.0,243.0,955.0,2215.0,78997.0,1222.0,28757.0,3298.0,4317.0,4529.0,9543.0,557.0,2487.0,230.0,6951.0,3292.0,3935.0,5747.0,11727.0,2037.0,42533.0,1302.0,2897.0,1316.0,102079.0,1998.0,35906.0,14131.0,3886.0,15371.0,18821.0,1782.0,4281.0,24538.0,9941.0,558.0,1056.0,1079.0,348.0,2175.0,34863.0,314.0,172.0,549.0,1728.0,410.0,3695.0,3422.0,2167.0,95.0,807.0,1347.0,121.0,57.0,2282.0,156.0,12063.0,,550.0,26900.0,1038.0,4956.0,43110.0,261.0,60.0,301.0,692.0,64.0,18182.0,2407.0,482.0,6828.0,179144.0,174013.0,5257.0,16268.0,11474.0,51.0,386.0,201.0,6814.0,755.0,2148.0,6040.0,325.0,400.0,774.0,274.0,527.0,4823.0,45.0,765.0,358.0,68.0,1282.0,639.0,9945.0,947.0,406.0,4383.0,3803.0,520.0,811.0,3259.0,313.0,1032.0,5055.0,46.0,1646.0,1239.0,67283.0,1646.0,727.0,682.0,580.0,1332.0,2236.0,3696.0,2190.0,2040.0,737.0,96.0,2095.0
