Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,530,973,842,26681,14136,5212,17414,10476,29900,2431,15909,3853,37794,4883,28859,36508,130
2018,523,945,873,27035,13842,5285,17417,10614,29814,2364,15688,3861,37722,4949,28969,36430,191
2019,528,951,870,27334,13567,5272,17355,10784,29723,2273,15981,3901,38125,5073,28923,36549,226
2020,520,929,881,27436,13318,5296,17223,11049,29764,2253,16074,3932,38062,4940,28467,36341,232
2021,551,888,864,28230,13269,5379,17021,11375,30013,2220,16513,3955,38837,5037,28566,36435,183
