,relevant_naics,estab,emp,payann,fips
55578,11,7,21,612,09009
55579,21,9,175,7716,09009
55580,22,32,1772,208506,09009
55581,23,1698,12584,869692,09009
55582,42,940,17426,1548250,09009
55583,51,355,7553,671553,09009
55584,52,971,10460,1095111,09009
55585,53,740,5193,223612,09009
55586,54,1802,14875,1305057,09009
55587,56,972,15610,605044,09009
55588,55,112,7430,668840,09009
55589,61,323,40017,2269401,09009
55590,62,2617,76213,3788746,09009
55591,71,312,4947,104125,09009
55592,72,2082,29732,577800,09009
55593,81,2191,14002,443252,09009
55594,99,16,12,1248,09009
55596,11,17,46,1054,09005
55597,21,10,128,5971,09005
55598,22,7,123,17545,09005
55599,23,637,3110,222136,09005
55600,42,148,861,49793,09005
55601,51,90,748,46948,09005
55602,52,201,1345,80383,09005
55603,53,137,399,19306,09005
55604,54,363,1715,92789,09005
55605,55,19,421,38142,09005
55606,56,348,1865,66843,09005
55607,61,75,3108,140296,09005
55608,62,506,10032,400437,09005
55609,71,126,1485,38193,09005
55610,72,444,5103,108187,09005
55611,81,509,2367,70253,09005
55612,99,3,0,18,09005
55614,11,10,42,1546,09011
55615,22,10,1244,151447,09011
55616,23,523,3256,223126,09011
55618,11,5,6,120,09007
55619,22,9,405,38456,09007
55620,23,454,2908,211145,09007
55621,21,5,25,1278,09011
55622,21,9,104,11019,09003
55624,11,9,29,914,09003
55625,22,45,2828,343719,09003
55626,23,1764,17045,1293925,09003
55627,42,188,2809,200111,09007
55628,51,81,1095,63765,09007
55629,52,185,1471,132351,09007
55630,53,132,1085,46836,09007
55631,42,1088,21550,1532551,09003
55632,54,363,2759,205343,09007
55633,55,10,118,7446,09007
55634,56,262,2663,91066,09007
55635,61,64,3672,121291,09007
55636,62,498,14592,822771,09007
55638,11,3,11,793,09015
55639,21,9,94,11111,09015
55640,22,9,162,18959,09015
55641,23,226,961,51882,09015
55642,71,113,1270,37028,09007
55643,42,62,1538,75076,09015
55644,51,32,298,15541,09015
55645,52,78,673,39975,09015
55646,53,50,134,4516,09015
55647,54,120,591,22457,09015
55648,55,6,228,45766,09015
55649,56,101,501,18981,09015
55650,61,26,828,40349,09015
55651,62,281,7082,289380,09015
55652,51,420,12017,1277669,09003
55653,72,447,6165,132219,09007
55654,81,462,2244,70472,09007
55655,52,1665,58172,8163318,09003
55656,42,173,3221,214070,09011
55657,53,895,4980,271471,09003
55658,54,2219,30763,2663170,09003
55659,55,228,7654,958640,09003
55660,56,1236,26776,1022302,09003
55661,51,103,1508,81405,09011
55662,52,269,2001,141856,09011
55663,53,229,723,31852,09011
55664,54,534,7943,990628,09011
55665,61,304,12814,451231,09003
55666,62,3027,87268,4394603,09003
55667,55,19,267,14561,09011
55668,56,321,2147,84747,09011
55669,61,85,2937,107566,09011
55670,62,846,18225,854139,09011
55671,71,373,7939,149501,09003
55672,72,2154,35685,732430,09003
55673,71,138,1955,61561,09011
55674,81,2497,18347,684935,09003
55675,71,41,183,4516,09015
55676,72,254,3440,66568,09015
55677,81,247,987,24066,09015
55678,72,739,24520,745393,09011
55680,11,20,132,8830,09001
55681,21,8,56,3796,09001
55682,22,39,1438,168120,09001
55683,23,2233,12970,955047,09001
55684,81,657,3686,97148,09011
55685,99,7,7,1024,09011
55686,99,22,24,657,09003
55688,11,9,32,642,09013
55689,21,5,55,2698,09013
55690,22,3,73,9876,09013
55691,23,320,1726,134515,09013
55692,42,69,630,33012,09013
55693,42,1236,24499,2401303,09001
55694,51,34,433,40023,09013
55695,52,115,504,26533,09013
55696,53,95,423,16946,09013
55697,54,191,1174,70284,09013
55698,55,9,40,2276,09013
55699,56,150,692,29508,09013
55700,61,38,313,9606,09013
55701,62,315,5835,249068,09013
55702,71,45,807,13922,09013
55703,72,239,4136,77254,09013
55704,81,271,1462,52760,09013
55705,51,601,17100,1739892,09001
55706,52,2203,32091,7479085,09001
55707,53,1131,6756,535714,09001
55708,54,3455,37751,4327426,09001
55709,55,260,14987,2763020,09001
55710,56,1871,27690,1791382,09001
55711,61,570,15647,629451,09001
55712,62,3102,72608,3864684,09001
55713,71,622,11436,385400,09001
55714,72,2479,36317,880942,09001
55715,81,2654,17963,648520,09001
55716,99,54,58,3953,09001
