,fips,relevant_naics,YEAR,estab,emp,payann
0,9,1141,2017,3,8,1150
1,9,1133,2017,3,7,199
2,9,1152,2017,47,196,7311
4,9,2123,2017,47,598,35853
6,9,2111,2017,4,45,4012
7,9,2211,2017,72,2436,294692
9,9,2212,2017,15,110,12304
11,9,2213,2017,34,554,50297
13,9,2382,2017,2476,19372,1293027
15,9,2383,2017,1254,7184,380878
17,9,2381,2017,938,5724,382272
19,9,2373,2017,110,1439,196518
21,9,2372,2017,25,47,3299
23,9,2362,2017,357,5537,496420
25,9,2379,2017,36,286,20424
27,9,2389,2017,896,5948,477623
29,9,2361,2017,1651,5195,310888
31,9,2371,2017,153,3655,317854
33,9,3111,2017,3,0,0
35,9,3116,2017,12,304,12874
37,9,3159,2017,3,0,0
39,9,3118,2017,203,3333,117594
41,9,3121,2017,75,887,34950
43,9,3152,2017,10,48,1776
45,9,3115,2017,18,860,48491
47,9,3132,2017,3,0,0
49,9,3114,2017,5,114,5581
51,9,3119,2017,34,866,52212
53,9,3169,2017,4,0,0
55,9,3149,2017,49,662,33459
57,9,3113,2017,6,112,5103
59,9,3141,2017,17,151,5598
61,9,3251,2017,20,1198,98246
63,9,3273,2017,56,1205,77072
65,9,3271,2017,3,6,140
67,9,3222,2017,34,1373,85938
69,9,3272,2017,8,486,32390
71,9,3259,2017,30,1545,148289
73,9,3279,2017,49,829,44496
75,9,3219,2017,87,848,40997
77,9,3255,2017,12,78,6971
79,9,3253,2017,8,39,4112
81,9,3241,2017,21,131,18013
83,9,3254,2017,10,334,31702
85,9,3261,2017,125,5293,301000
87,9,3231,2017,327,5894,269908
90,9,3252,2017,16,477,42785
92,9,3262,2017,11,117,4663
94,9,3211,2017,9,55,1791
96,9,3256,2017,26,468,32613
98,9,3364,2017,80,21161,2184465
100,9,3331,2017,4,153,8932
102,9,3313,2017,3,0,0
104,9,3323,2017,167,2735,170025
107,9,3324,2017,6,129,6324
109,9,3328,2017,149,4627,226781
111,9,3333,2017,24,635,40122
113,9,3342,2017,25,1566,119989
115,9,3341,2017,4,127,7619
117,9,3322,2017,31,1609,107058
119,9,3351,2017,19,705,43845
121,9,3353,2017,37,1536,95827
123,9,3336,2017,22,1713,127376
125,9,3321,2017,89,3479,209233
127,9,3315,2017,9,137,5768
129,9,3325,2017,27,684,40947
131,9,3371,2017,117,783,35461
133,9,3332,2017,43,1774,174874
135,9,3327,2017,487,8965,535272
137,9,3391,2017,128,4026,222535
139,9,3335,2017,170,3109,199293
141,9,3362,2017,4,20,1082
143,9,3363,2017,51,2526,137938
145,9,3345,2017,114,9646,839789
147,9,3314,2017,22,935,61273
149,9,3372,2017,63,781,45595
151,9,3359,2017,60,4153,291895
153,9,3329,2017,90,3891,238734
155,9,3379,2017,7,42,1795
157,9,3339,2017,85,2810,198524
159,9,3399,2017,176,2222,120792
161,9,3369,2017,3,12,388
163,9,3344,2017,80,3461,198928
165,9,3366,2017,6,22,1553
167,9,3326,2017,28,1103,67765
169,9,3312,2017,5,532,33809
171,9,3334,2017,11,192,12795
173,9,4243,2017,93,1306,105447
175,9,4248,2017,73,2335,176688
177,9,4246,2017,146,1881,187418
179,9,4242,2017,113,4434,542127
