,fips,relevant_naics,YEAR,estab,emp,payann
0,9,11,2017,75,310,13359
2,9,21,2017,58,659,40350
4,9,22,2017,133,7700,886083
6,9,23,2017,7903,54403,3881369
8,9,42,2017,3988,73681,6236431
10,9,51,2017,1744,40688,3890843
12,9,52,2017,5817,111833,17480294
14,9,53,2017,3379,19739,1120010
16,9,54,2017,9112,98054,9417336
18,9,55,2017,700,32579,4375016
20,9,56,2017,5343,77026,3726455
22,9,61,2017,1460,79054,3708577
24,9,62,2017,11077,290472,14178709
26,9,71,2017,1744,29438,767974
28,9,72,2017,8784,146415,3185079
30,9,81,2017,9516,60638,2037338
32,9,99,2017,83,100,2881
