,fips,relevant_naics,YEAR,estab,emp,payann
0,9,113310,2017,3,7,199
1,9,114112,2017,3,8,1150
2,9,115210,2017,47,196,7311
4,9,212321,2017,27,238,11253
6,9,211120,2017,3,30,3097
7,9,212312,2017,3,0,0
9,9,212319,2017,7,0,0
12,9,221122,2017,39,652,74090
14,9,221112,2017,7,233,34300
16,9,221111,2017,3,8,332
18,9,221210,2017,15,110,12304
20,9,221320,2017,4,0,0
22,9,221310,2017,24,229,16901
24,9,238990,2017,375,1500,149222
26,9,236220,2017,345,5380,484479
28,9,238310,2017,173,2274,133252
30,9,238210,2017,1122,8530,558943
32,9,238350,2017,327,1789,83675
34,9,238330,2017,160,707,36731
36,9,238130,2017,92,480,22050
38,9,238150,2017,65,517,35130
40,9,237310,2017,110,1439,196518
42,9,236210,2017,10,121,10189
44,9,237210,2017,25,47,3299
46,9,238140,2017,251,1202,70324
48,9,236117,2017,164,552,44513
50,9,236116,2017,19,132,12463
52,9,236115,2017,360,1160,80182
54,9,238290,2017,77,989,91771
56,9,238390,2017,72,546,29519
58,9,238190,2017,56,469,30029
60,9,237990,2017,36,286,20424
62,9,238320,2017,451,1481,74112
64,9,238220,2017,1275,9702,631750
66,9,238110,2017,191,1185,87664
68,9,237130,2017,49,2269,200906
70,9,236118,2017,1107,3301,170266
72,9,238160,2017,158,954,80381
74,9,238170,2017,81,348,19284
76,9,238910,2017,521,4448,328401
78,9,238120,2017,29,439,29364
80,9,238340,2017,67,241,13074
82,9,237110,2017,99,1131,96029
84,9,311999,2017,3,5,372
86,9,314999,2017,16,106,3656
88,9,315990,2017,3,0,0
90,9,312120,2017,38,251,8752
92,9,311513,2017,3,152,7162
94,9,311920,2017,8,83,3799
96,9,311812,2017,35,1493,64424
98,9,311352,2017,4,81,1262
101,9,314120,2017,17,151,5598
103,9,311111,2017,3,0,0
104,9,311421,2017,3,54,1983
106,9,311520,2017,5,58,1124
108,9,311612,2017,10,257,9886
110,9,311811,2017,155,1250,23621
113,9,314910,2017,23,96,4228
115,9,312130,2017,14,67,2628
117,9,325520,2017,6,63,5630
119,9,325199,2017,11,495,49810
121,9,322299,2017,3,55,3580
123,9,325998,2017,15,741,87988
125,9,321999,2017,16,143,7482
127,9,326199,2017,73,2796,147753
129,9,326299,2017,3,66,3056
131,9,324121,2017,6,0,0
133,9,323111,2017,242,4175,207010
135,9,323113,2017,64,1457,49396
138,9,321912,2017,3,0,0
140,9,327991,2017,32,368,15595
143,9,327215,2017,7,483,32314
145,9,326130,2017,3,100,3698
147,9,327993,2017,3,0,0
149,9,327390,2017,18,255,16003
151,9,321918,2017,16,170,9747
153,9,325510,2017,6,15,1341
156,9,322220,2017,4,91,3633
158,9,325320,2017,4,24,2700
160,9,325412,2017,5,196,21848
162,9,325211,2017,14,428,38783
165,9,321992,2017,3,7,158
167,9,327320,2017,25,440,28293
169,9,321113,2017,6,0,0
171,9,325611,2017,3,35,1605
173,9,323120,2017,7,182,9980
175,9,326212,2017,3,20,682
177,9,325620,2017,11,359,24344
179,9,326113,2017,13,414,36216
181,9,326121,2017,3,0,0
183,9,321920,2017,9,182,7230
185,9,321911,2017,11,37,1616
187,9,336412,2017,33,15483,1598475
189,9,336411,2017,11,502,40727
191,9,335999,2017,16,1225,106607
193,9,332999,2017,38,587,34302
195,9,333999,2017,32,1255,92504
197,9,339999,2017,34,476,30678
199,9,334516,2017,18,330,25500
202,9,334512,2017,6,363,17547
204,9,332991,2017,9,151,9025
206,9,334412,2017,5,98,5186
208,9,332722,2017,30,643,39809
210,9,334416,2017,9,217,10877
213,9,334118,2017,3,0,0
215,9,331420,2017,5,177,10846
217,9,335931,2017,14,128,4971
219,9,337212,2017,52,627,33573
221,9,333515,2017,50,595,35492
223,9,339114,2017,10,395,18915
225,9,339116,2017,48,286,13384
227,9,339930,2017,4,35,1297
228,9,334510,2017,12,427,40866
230,9,334417,2017,4,278,19585
232,9,332813,2017,67,1831,80174
234,9,332996,2017,7,79,4913
