Naics,Establishments,Employees,Payroll,fips
1152,5,11,322,09009
2123,7,175,7680,09009
2211,11,1101,132055,09009
2212,13,590,71451,09009
2213,8,81,5000,09009
2361,315,1118,57288,09009
2362,71,856,72222,09009
2371,25,317,24642,09009
2372,5,11,385,09009
2373,27,385,42942,09009
2379,10,112,8313,09009
2381,196,1428,108807,09009
2382,580,5054,348132,09009
2383,283,1814,105206,09009
2389,186,1489,101755,09009
3114,5,101,5651,09009
3115,9,422,25364,09009
3116,6,211,8298,09009
3118,53,1014,38053,09009
3121,22,317,11991,09009
3119,11,358,11634,09009
3149,14,141,5230,09009
3152,6,51,1360,09009
3159,3,56,1571,09009
3219,19,220,9271,09009
3222,12,408,22911,09009
3231,86,1383,63339,09009
3241,8,43,6159,09009
3251,5,512,35542,09009
3252,6,333,33811,09009
3254,6,253,25628,09009
3256,4,113,7016,09009
3259,11,737,84438,09009
3261,36,839,44898,09009
3262,4,33,1229,09009
3272,3,54,2480,09009
3273,8,435,31108,09009
3279,9,143,7675,09009
3312,5,450,40692,09009
3313,3,189,18068,09009
3314,12,500,31436,09009
3321,34,1267,78531,09009
3322,6,830,52948,09009
3323,52,741,40711,09009
3324,6,231,16777,09009
3325,5,667,53042,09009
3326,4,127,7535,09009
3327,125,2709,157808,09009
3328,35,976,50558,09009
3329,25,650,45814,09009
3331,4,160,9067,09009
3332,10,194,16114,09009
3333,6,179,15276,09009
3334,3,53,1797,09009
3335,51,739,43488,09009
3336,4,80,4015,09009
3339,12,737,56689,09009
3342,10,1213,94921,09009
3343,3,26,791,09009
3344,29,1043,65009,09009
3345,35,1843,155367,09009
3351,8,441,21688,09009
3353,10,412,32194,09009
3359,16,468,27960,09009
3363,14,757,44392,09009
3364,13,522,37180,09009
3371,26,148,5851,09009
3372,19,129,6741,09009
3391,31,1128,51212,09009
3379,3,43,1945,09009
3399,38,957,68641,09009
4231,60,1047,44943,09009
4232,26,284,16001,09009
4233,48,454,26074,09009
4234,98,921,74891,09009
4236,86,1240,83690,09009
4235,24,383,34966,09009
4237,59,1487,146284,09009
4238,153,1642,124508,09009
4239,61,1106,63947,09009
4241,32,648,48762,09009
4243,9,126,7675,09009
4242,23,1828,488518,09009
4244,83,3587,195497,09009
4246,39,564,38004,09009
4247,11,140,14146,09009
4248,22,1139,82528,09009
4249,42,467,24656,09009
4411,143,3662,203692,09009
4251,63,359,33066,09009
4412,22,133,6880,09009
4413,114,1092,36935,09009
4421,53,632,25300,09009
4422,65,532,15485,09009
4431,66,737,21935,09009
4441,141,3418,121820,09009
4442,42,324,12775,09009
4452,49,295,6058,09009
4451,326,8700,237054,09009
4453,201,704,15052,09009
4471,260,1483,33896,09009
4461,262,3434,119695,09009
4481,243,3271,53306,09009
4482,62,566,8015,09009
4483,51,239,6999,09009
4511,91,1300,21119,09009
4512,19,291,6360,09009
4522,14,1367,26351,09009
4523,105,5028,129435,09009
4531,29,143,2745,09009
4532,66,601,8932,09009
4533,57,854,15713,09009
4541,70,459,23558,09009
4542,11,47,1756,09009
4539,115,707,17518,09009
4543,123,1245,65800,09009
4812,4,171,12902,09009
4841,119,1297,76740,09009
4842,76,651,39237,09009
4851,3,518,34208,09009
4853,24,386,8074,09009
4854,32,2200,56114,09009
4855,3,54,1731,09009
4859,6,262,5421,09009
4862,3,11,1836,09009
4881,10,102,6151,09009
4883,5,71,8103,09009
4884,25,166,6356,09009
4885,15,143,10249,09009
4889,3,81,2701,09009
4921,18,761,34911,09009
4922,9,122,3934,09009
4931,39,2350,90815,09009
5111,31,663,39054,09009
5112,34,1283,182479,09009
5121,30,379,7231,09009
5122,6,8,256,09009
5151,15,263,25249,09009
5152,3,15,394,09009
5173,166,3430,285391,09009
5174,3,19,2947,09009
5179,5,15,1790,09009
5182,30,1157,110021,09009
5191,32,321,16741,09009
5221,300,2938,257867,09009
5222,50,570,41366,09009
5223,37,312,19473,09009
5231,79,416,69094,09009
5239,145,759,129619,09009
5241,43,3204,424977,09009
5311,268,988,35239,09009
5242,316,2260,152685,09009
5312,153,395,19569,09009
5313,189,2536,92631,09009
5321,56,469,21887,09009
5322,40,216,10462,09009
5323,4,21,889,09009
5324,23,312,26353,09009
5331,7,256,16582,09009
5411,558,2907,231482,09009
5412,301,1840,97784,09009
5413,220,2410,213799,09009
5414,29,121,6296,09009
5415,219,2444,216129,09009
5416,218,1088,92386,09009
5418,56,513,25261,09009
5417,82,2383,368432,09009
5419,119,1169,53488,09009
5611,48,978,94964,09009
5612,14,94,3036,09009
5613,105,5198,155385,09009
5511,112,7430,668840,09009
5614,63,881,34931,09009
5615,37,257,14147,09009
5616,61,1712,73196,09009
5619,37,306,19624,09009
5617,524,5225,144897,09009
5621,31,260,16796,09009
5622,6,243,16767,09009
6111,71,4868,227799,09009
5629,46,456,31301,09009
6112,3,34,1237,09009
6113,8,32712,1985159,09009
6114,27,117,7991,09009
6115,32,620,20180,09009
6116,167,1536,20983,09009
6117,15,130,6052,09009
6211,639,7012,593632,09009
6212,392,2975,143922,09009
6213,409,2466,100490,09009
6214,131,3543,187299,09009
6216,75,4900,190545,09009
6215,101,1403,71640,09009
6219,34,1571,61291,09009
6221,8,21048,1515543,09009
6231,62,9028,293904,09009
6233,39,3052,88659,09009
6232,184,4099,123786,09009
6239,24,872,31767,09009
6241,227,8258,199670,09009
6242,43,599,22346,09009
6243,36,1262,30981,09009
6244,211,3145,70418,09009
7111,20,358,5248,09009
7113,17,758,18019,09009
7114,5,11,410,09009
7115,35,71,4131,09009
7121,18,144,5520,09009
7131,7,58,3292,09009
7132,5,70,947,09009
7139,205,3477,66558,09009
7212,3,9,684,09009
7223,166,3013,81393,09009
7211,77,1544,41721,09009
7224,89,588,9811,09009
7225,1747,24578,444191,09009
8111,448,2538,94813,09009
8112,29,171,7615,09009
8114,43,121,5071,09009
8113,44,323,17848,09009
8121,603,3101,62813,09009
8122,83,437,23602,09009
8123,111,982,33966,09009
8129,132,702,13778,09009
8131,339,2640,62195,09009
8132,56,515,23142,09009
8133,55,421,18645,09009
8134,80,745,14097,09009
8139,168,1306,65667,09009
1152,12,39,863,09005
2123,10,128,5971,09005
2211,5,100,15396,09005
2361,109,284,14871,09005
2362,19,103,7155,09005
2371,18,148,15091,09005
2373,9,86,10877,09005
2379,5,8,931,09005
2381,81,347,28505,09005
2382,229,1243,69314,09005
2383,79,316,16702,09005
2389,86,572,58560,09005
3118,11,43,783,09005
3121,10,63,3009,09005
3149,8,338,19746,09005
3211,3,14,440,09005
3219,10,75,3825,09005
3255,3,204,18261,09005
3231,21,205,8325,09005
3256,3,71,4772,09005
3261,15,790,43000,09005
3271,3,8,145,09005
3273,6,144,7765,09005
3321,14,493,32514,09005
3323,11,100,5974,09005
3325,3,73,3898,09005
3327,51,981,56793,09005
3328,7,243,12015,09005
3329,15,470,28764,09005
3332,6,217,13247,09005
3335,14,67,3405,09005
3339,10,137,10502,09005
3344,5,318,16244,09005
3345,10,219,12925,09005
3353,3,429,24517,09005
3359,8,733,44012,09005
3363,11,847,43105,09005
3364,3,72,4406,09005
3371,12,57,2426,09005
3372,5,28,1382,09005
3391,4,377,23116,09005
3399,7,130,6520,09005
4231,7,52,1711,09005
4232,4,32,1807,09005
4233,5,18,971,09005
4234,12,67,4312,09005
4235,5,17,965,09005
4236,14,70,4939,09005
4237,6,10,640,09005
4238,41,301,16876,09005
4239,8,33,2824,09005
4242,5,24,1166,09005
4244,9,74,3433,09005
4246,5,11,723,09005
4248,6,37,2432,09005
4249,6,42,2118,09005
4251,11,21,1472,09005
4411,44,1122,56611,09005
4412,4,12,628,09005
4413,30,263,9383,09005
4421,9,79,3889,09005
4422,23,130,3059,09005
4431,10,36,1210,09005
4441,48,859,28507,09005
4442,29,153,4816,09005
4451,52,2424,65389,09005
4452,11,57,993,09005
4453,54,225,5691,09005
4461,47,580,20764,09005
4481,21,340,8115,09005
4483,7,17,647,09005
4511,26,122,2929,09005
4471,76,418,9474,09005
4512,7,28,645,09005
4523,19,830,18378,09005
4531,11,45,1108,09005
4532,13,127,2200,09005
4533,17,120,2751,09005
4539,35,136,4898,09005
4543,34,196,11245,09005
4841,13,23,1524,09005
4842,26,120,6717,09005
4853,6,66,1454,09005
4541,30,293,13849,09005
4854,13,446,9504,09005
4884,3,4,65,09005
4885,3,16,2438,09005
4931,3,87,6540,09005
5111,7,63,4183,09005
5112,5,107,8663,09005
5121,15,143,4144,09005
5151,3,16,494,09005
5173,27,179,11705,09005
5182,9,59,12071,09005
5191,24,181,5688,09005
5221,86,934,51322,09005
5222,5,39,4650,09005
5231,7,23,1528,09005
5239,33,69,5803,09005
5242,68,279,16660,09005
5311,56,154,5158,09005
5312,28,56,4156,09005
5313,31,95,4616,09005
5321,5,23,1582,09005
5322,5,20,1090,09005
5323,5,11,598,09005
5324,5,38,1714,09005
5411,80,260,13361,09005
5412,53,257,7882,09005
5413,61,386,23472,09005
5414,16,55,3744,09005
5415,39,130,9743,09005
5416,55,163,10738,09005
5417,5,69,5196,09005
5418,12,81,6121,09005
5419,42,314,12532,09005
5511,19,421,38142,09005
5611,3,25,1371,09005
5613,10,610,13974,09005
5614,11,62,2851,09005
5615,6,10,383,09005
5616,12,60,1985,09005
5617,275,809,33558,09005
5619,5,73,3597,09005
5621,11,190,7406,09005
5622,3,4,273,09005
5629,12,22,1445,09005
6114,5,14,956,09005
6115,5,15,338,09005
6116,39,266,6286,09005
6111,20,2191,116117,09005
6117,6,622,16599,09005
6211,117,977,71729,09005
6212,77,490,23436,09005
6213,82,382,14850,09005
6214,23,320,17618,09005
6215,11,76,7094,09005
6216,11,496,18557,09005
6219,6,104,4635,09005
6221,3,1356,72715,09005
6231,16,1815,55907,09005
6232,50,1520,54452,09005
6233,9,515,15939,09005
6239,6,143,6524,09005
6241,37,873,19547,09005
6242,7,42,941,09005
6243,5,350,5563,09005
6244,46,573,10930,09005
7111,9,98,3056,09005
7112,3,27,1936,09005
7114,3,7,410,09005
7113,6,87,1635,09005
7115,24,27,8478,09005
7121,19,91,2966,09005
7131,3,0,89,09005
7139,58,1145,19590,09005
7211,20,397,9941,09005
7212,18,205,10402,09005
7224,17,106,2162,09005
7225,357,4021,76596,09005
7223,32,374,9086,09005
8111,119,590,22763,09005
8113,13,138,9256,09005
8112,5,9,428,09005
8114,13,23,766,09005
8121,96,379,7696,09005
8122,21,76,2913,09005
8123,16,93,2009,09005
8129,34,181,3415,09005
8131,102,599,11872,09005
8132,20,75,2770,09005
8133,17,53,2110,09005
8134,18,60,714,09005
8139,35,91,3541,09005
1152,6,19,269,09011
2123,5,25,1278,09011
2211,6,1169,145582,09011
2213,3,60,4140,09011
2361,113,322,15863,09011
1152,3,5,73,09007
2362,27,704,53363,09011
2211,7,289,27431,09007
2361,102,361,19729,09007
2362,15,214,15204,09007
2373,10,110,16700,09007
2381,56,618,41589,09007
2371,8,143,16828,09007
2379,4,112,8644,09007
1152,6,18,596,09003
2123,8,103,10957,09003
2382,127,651,42030,09007
2383,67,419,28097,09007
3118,5,31,552,09007
3119,3,102,4595,09007
3121,3,26,147,09007
3141,3,5,102,09007
3149,7,48,1415,09007
3211,3,52,1358,09007
3231,10,32,1144,09007
2389,64,276,22249,09007
3254,4,114,11623,09007
3261,11,559,23291,09007
2211,27,2329,295089,09003
2212,8,369,35786,09003
2213,10,130,12844,09003
2361,310,1072,59971,09003
2362,96,1729,175452,09003
2371,45,1736,139393,09003
2372,4,6,314,09003
2373,34,419,54734,09003
2379,6,21,1053,09003
3273,6,73,4631,09007
3279,4,51,3740,09007
3321,4,598,38890,09007
3323,11,221,11693,09007
3328,4,42,1580,09007
3329,5,1117,100240,09007
3332,4,251,19119,09007
3333,4,105,5406,09007
3335,11,283,17196,09007
3339,8,316,20259,09007
2381,237,1629,131713,09003
3327,22,291,17546,09007
3344,4,85,4506,09007
3345,9,585,44643,09007
3351,3,168,9137,09007
3363,3,577,46120,09007
3364,8,3013,318010,09007
3366,3,21,1425,09007
3371,4,16,581,09007
3372,4,20,1158,09007
3391,5,47,2122,09007
3399,11,114,4969,09007
4231,8,231,10456,09007
4233,9,62,5548,09007
4234,23,450,26143,09007
4235,6,54,4946,09007
2382,552,6474,472027,09003
2383,294,2410,132568,09003
2389,186,1549,126700,09003
4237,12,113,7175,09007
4238,25,284,21384,09007
4239,14,264,11870,09007
4236,12,662,56795,09007
4241,4,61,2767,09007
4242,5,164,22793,09007
4243,3,14,360,09007
4244,10,127,8299,09007
4246,12,133,11291,09007
4248,3,14,930,09007
4249,11,59,2390,09007
4251,27,77,4857,09007
4411,25,628,32039,09007
4412,11,114,4860,09007
4413,26,197,6790,09007
3116,5,85,3435,09003
3115,6,344,18367,09003
3118,52,1022,41256,09003
3119,10,222,7803,09003
3121,24,445,19241,09003
3141,8,74,3193,09003
3149,9,86,4594,09003
3152,4,5,129,09003
3219,20,176,8686,09003
3221,3,389,34411,09003
3222,8,269,19813,09003
3231,81,2235,110914,09003
4421,9,95,3032,09007
4422,16,236,8255,09007
4431,12,68,2526,09007
4441,40,638,20298,09007
4442,18,138,4165,09007
4452,12,42,1183,09007
4451,46,1727,48639,09007
4453,53,197,4637,09007
4461,51,719,24621,09007
4471,61,283,6218,09007
3241,3,20,2721,09003
3251,9,155,15578,09003
3252,8,184,14355,09003
3253,4,64,5460,09003
3254,3,88,5467,09003
3255,6,62,7403,09003
3256,3,21,1160,09003
3259,6,358,29932,09003
3261,23,569,32759,09003
