Zip,Naics,Establishments,Employees,Payroll
03902,2361,0,230,0
03902,2361,1,1,0
03902,2361,1,212,0
03902,2361,0,220,0
03902,2361,0,241,0
03902,2361,0,242,0
03902,2361,0,251,0
03902,2361,0,252,0
03902,2361,0,254,0
03902,2361,0,260,0
04010,2361,2,1,0
04010,2361,2,212,0
04010,2361,0,220,0
04010,2361,0,230,0
04010,2361,0,241,0
04010,2361,0,242,0
04010,2361,0,251,0
04010,2361,0,252,0
04010,2361,0,254,0
04010,2361,0,260,0
04011,2361,2,230,0
04011,2361,24,1,0
04011,2361,18,212,0
04011,2361,4,220,0
04011,2361,0,241,0
04011,2361,0,242,0
04011,2361,0,251,0
04011,2361,0,252,0
04011,2361,0,254,0
04011,2361,0,260,0
04008,2361,0,242,0
04008,2361,7,1,0
04008,2361,6,212,0
04008,2361,0,220,0
04008,2361,1,230,0
04008,2361,0,241,0
04008,2361,0,251,0
04008,2361,0,252,0
04008,2361,0,254,0
04008,2361,0,260,0
04006,2361,1,1,0
04006,2361,1,212,0
04006,2361,0,220,0
04006,2361,0,230,0
04006,2361,0,241,0
04006,2361,0,242,0
04006,2361,0,251,0
04006,2361,0,252,0
04006,2361,0,254,0
04006,2361,0,260,0
04009,2361,0,230,0
04009,2361,14,1,0
04009,2361,11,212,0
04009,2361,3,220,0
04009,2361,0,241,0
04009,2361,0,242,0
04009,2361,0,251,0
04009,2361,0,252,0
04009,2361,0,254,0
04009,2361,0,260,0
03904,2361,1,230,0
03904,2361,5,1,0
03904,2361,4,212,0
03904,2361,0,220,0
03904,2361,0,241,0
03904,2361,0,242,0
03904,2361,0,251,0
03904,2361,0,252,0
03904,2361,0,254,0
03904,2361,0,260,0
03905,2361,0,230,0
03905,2361,4,1,0
03905,2361,4,212,0
03905,2361,0,220,0
03905,2361,0,241,0
03905,2361,0,242,0
03905,2361,0,251,0
03905,2361,0,252,0
03905,2361,0,254,0
03905,2361,0,260,0
03906,2361,1,230,0
03906,2361,6,1,0
03906,2361,5,212,0
03906,2361,0,220,0
03906,2361,0,241,0
03906,2361,0,242,0
03906,2361,0,251,0
03907,2361,0,220,0
03906,2361,0,252,0
03906,2361,0,254,0
03906,2361,0,260,0
03907,2361,3,1,0
03907,2361,3,212,0
03907,2361,0,230,0
03907,2361,0,241,0
03907,2361,0,242,0
03907,2361,0,251,0
03907,2361,0,252,0
03907,2361,0,254,0
03907,2361,0,260,0
03903,2361,9,1,0
03903,2361,9,212,0
03903,2361,0,220,0
03903,2361,0,230,0
03903,2361,0,241,0
03903,2361,0,242,0
03903,2361,0,251,0
03903,2361,0,252,0
03903,2361,0,254,0
03903,2361,0,260,0
04005,2361,3,230,0
04005,2361,30,1,0
04005,2361,26,212,0
04005,2361,1,220,0
04005,2361,0,241,0
04005,2361,0,242,0
04005,2361,0,251,0
04005,2361,0,252,0
04005,2361,0,254,0
04005,2361,0,260,0
04002,2361,0,230,0
04002,2361,6,1,0
04002,2361,5,212,0
04002,2361,1,220,0
04002,2361,0,241,0
04002,2361,0,242,0
04002,2361,0,251,0
04002,2361,0,252,0
04002,2361,0,254,0
04003,2361,0,241,0
04002,2361,0,260,0
04003,2361,1,1,0
04003,2361,0,212,0
04003,2361,1,220,0
04003,2361,0,230,0
04003,2361,0,242,0
04003,2361,0,251,0
04003,2361,0,252,0
04003,2361,0,254,0
04003,2361,0,260,0
03910,2361,1,1,0
03910,2361,0,212,0
03910,2361,1,220,0
03910,2361,0,230,0
03910,2361,0,241,0
03910,2361,0,242,0
03910,2361,0,251,0
03910,2361,0,252,0
03910,2361,0,254,0
03910,2361,0,260,0
03911,2361,2,1,0
03911,2361,2,212,0
03911,2361,0,220,0
03911,2361,0,230,0
03911,2361,0,241,0
03911,2361,0,242,0
03911,2361,0,251,0
03911,2361,0,252,0
03911,2361,0,254,0
03911,2361,0,260,0
04001,2361,0,230,0
04001,2361,2,1,0
04001,2361,2,212,0
04001,2361,0,220,0
04001,2361,0,241,0
04001,2361,0,242,0
04001,2361,0,251,0
03909,2361,10,1,0
03909,2361,1,230,0
04001,2361,0,252,0
04001,2361,0,254,0
04001,2361,0,260,0
03909,2361,7,212,0
03909,2361,2,220,0
03909,2361,0,241,0
03909,2361,0,242,0
03909,2361,0,251,0
03909,2361,0,252,0
03909,2361,0,254,0
03909,2361,0,260,0
03908,2361,7,1,0
03908,2361,6,212,0
03908,2361,1,220,0
03908,2361,0,230,0
03908,2361,0,241,0
03908,2361,0,242,0
03908,2361,0,251,0
03908,2361,0,252,0
03908,2361,0,254,0
03908,2361,0,260,0
04040,2361,2,230,0
04040,2361,5,1,0
04040,2361,3,212,0
04040,2361,0,220,0
04040,2361,0,241,0
04040,2361,0,242,0
04040,2361,0,251,0
04040,2361,0,252,0
04040,2361,0,254,0
04040,2361,0,260,0
04043,2361,1,230,0
04043,2361,11,1,0
04043,2361,9,212,0
04043,2361,1,220,0
04043,2361,0,241,0
04043,2361,0,242,0
04043,2361,0,251,0
04043,2361,0,252,0
04043,2361,0,254,0
04043,2361,0,260,0
04041,2361,0,242,0
04041,2361,1,1,0
04041,2361,0,212,0
04041,2361,1,220,0
04041,2361,0,230,0
04041,2361,0,241,0
04041,2361,0,251,0
04041,2361,0,252,0
04041,2361,0,254,0
04041,2361,0,260,0
04042,2361,1,1,0
04042,2361,1,212,0
04042,2361,0,220,0
04042,2361,0,230,0
04042,2361,0,241,0
04042,2361,0,254,0
04042,2361,0,242,0
04042,2361,0,251,0
04042,2361,0,252,0
04042,2361,0,260,0
04017,2361,1,1,0
04017,2361,1,212,0
04017,2361,0,220,0
04017,2361,0,230,0
04017,2361,0,241,0
04017,2361,0,242,0
04017,2361,0,251,0
04017,2361,0,252,0
04017,2361,0,254,0
04021,2361,0,241,0
04017,2361,0,260,0
04021,2361,5,1,0
04021,2361,5,212,0
04021,2361,0,220,0
04021,2361,0,230,0
04021,2361,0,242,0
04021,2361,0,251,0
04021,2361,0,252,0
04021,2361,0,254,0
04021,2361,0,260,0
04016,2361,0,230,0
04016,2361,1,1,0
04016,2361,1,212,0
04016,2361,0,220,0
04016,2361,0,241,0
04016,2361,0,242,0
04016,2361,0,251,0
04016,2361,0,252,0
04016,2361,0,254,0
04016,2361,0,260,0
04015,2361,0,230,0
04015,2361,5,1,0
04015,2361,4,212,0
04015,2361,1,220,0
04015,2361,0,241,0
04015,2361,0,242,0
04015,2361,0,251,0
04015,2361,0,252,0
04015,2361,0,254,0
04015,2361,0,260,0
04020,2361,2,1,0
04020,2361,2,212,0
04020,2361,0,220,0
04020,2361,0,230,0
04020,2361,0,241,0
04020,2361,0,242,0
04020,2361,0,251,0
04020,2361,0,252,0
04020,2361,0,254,0
04020,2361,0,260,0
04037,2361,0,230,0
04037,2361,4,1,0
04037,2361,4,212,0
04037,2361,0,220,0
04037,2361,0,241,0
04037,2361,0,242,0
04037,2361,0,251,0
04037,2361,0,252,0
04037,2361,0,254,0
04039,2361,12,1,0
04039,2361,10,212,0
04039,2361,2,220,0
