Naics,Establishments,Employees,Payroll,fips
2131,16,387,38598,04019
2211,5,0,0,04019
2213,19,109,5369,04019
2379,8,210,11242,04019
2381,218,2920,103366,04019
3141,3,26,736,04019
3149,10,40,1323,04019
3152,4,12,399,04019
3219,22,348,13154,04019
3279,9,37,1694,04019
3315,4,0,0,04019
3342,3,16,1192,04019
3343,5,129,7268,04019
3344,14,297,18737,04019
3345,25,1379,88353,04019
4251,49,288,13646,04019
4512,23,260,3609,04019
5173,119,2289,114290,04019
2361,365,1388,65663,04019
2362,96,3042,227065,04019
2389,147,2188,91584,04019
3231,57,733,28852,04019
3321,3,0,0,04019
3323,38,801,33067,04019
3327,52,682,33722,04019
3351,4,79,2639,04019
3353,8,195,9941,04019
3359,6,100,7847,04019
4411,87,4008,217027,04019
4522,10,1217,24177,04019
4523,115,6733,180271,04019
5179,32,195,5764,04019
5182,28,1108,48797,04019
5191,14,16,900,04019
5323,7,26,963,04019
5324,45,286,15979,04019
6116,155,1009,14715,04019
6241,227,6179,132862,04019
8111,489,3233,104695,04019
3363,7,0,0,04019
3364,8,0,0,04019
3371,18,99,2522,04019
3372,4,26,886,04019
4412,38,902,34511,04019
4531,24,125,2880,04019
4532,58,520,9011,04019
5221,241,3508,174974,04019
5331,5,21,542,04019
5411,544,2291,155580,04019
5611,124,1679,79574,04019
5612,17,285,9714,04019
6117,33,434,30582,04019
6242,42,1042,33721,04019
3391,40,741,30028,04019
3399,44,620,23587,04019
4413,178,1769,54557,04019
4533,85,958,20417,04019
4539,183,1215,29762,04019
5222,153,2186,125689,04019
5412,435,2273,96434,04019
5613,94,6145,148379,04019
6211,724,8286,727139,04019
6243,22,1544,29690,04019
6244,160,2145,42749,04019
8112,37,139,5250,04019
8113,35,211,11877,04019
4231,50,531,23530,04019
4421,63,1162,33010,04019
4422,74,716,15828,04019
4541,110,513,18996,04019
5223,54,179,6209,04019
5413,398,3180,262414,04019
5614,124,9391,197741,04019
6212,379,2529,125647,04019
6213,500,2134,80525,04019
7111,23,564,9519,04019
8114,49,254,7181,04019
4232,26,238,9528,04019
4431,100,1201,37626,04019
4542,14,124,3783,04019
4543,69,333,12209,04019
5231,72,382,62454,04019
5239,206,1023,84398,04019
5615,40,392,18769,04019
7112,5,140,459,04019
7113,17,136,3724,04019
7115,47,84,4412,04019
8121,363,2135,51529,04019
4233,37,558,27630,04019
4234,81,588,32450,04019
4441,139,3235,86593,04019
4811,9,799,49873,04019
4812,7,108,5899,04019
4841,89,1179,48811,04019
5414,78,184,6312,04019
5415,283,2907,211773,04019
5616,71,2241,58978,04019
6214,158,5784,280743,04019
7121,19,374,11663,04019
7131,8,253,3186,04019
7132,8,0,0,04019
8122,27,275,8635,04019
8123,69,586,15057,04019
4235,22,214,12327,04019
4442,33,390,9954,04019
4451,179,8167,212911,04019
4842,65,959,38835,04019
5241,90,3406,194690,04019
5242,429,1768,82036,04019
5416,439,1495,98974,04019
5617,611,6417,167841,04019
6215,81,811,42394,04019
7139,194,4239,73277,04019
8129,128,757,14463,04019
4236,53,632,41874,04019
4452,61,462,6774,04019
5259,3,0,0,04019
6216,84,2792,101620,04019
6219,33,1398,56985,04019
7211,149,9340,244706,04019
8131,345,3802,72481,04019
4237,59,569,30533,04019
4453,28,171,4391,04019
4851,5,1528,65167,04019
4852,3,50,1081,04019
4853,12,88,1585,04019
4855,3,0,0,04019
4859,23,754,17059,04019
5311,417,1828,56884,04019
5417,88,1265,121429,04019
5619,37,317,11150,04019
5621,17,346,17457,04019
6221,10,15397,1051987,04019
6223,4,602,29981,04019
7212,20,348,7662,04019
8132,69,565,29485,04019
8133,65,631,22555,04019
4238,115,1068,72163,04019
4461,270,3049,105440,04019
4862,6,0,0,04019
4871,5,28,718,04019
4881,30,614,41622,04019
5312,507,949,53938,04019
5313,276,2568,93762,04019
5418,86,502,17558,04019
5622,4,20,593,04019
5629,30,279,12410,04019
6231,30,3074,95110,04019
6232,203,3712,84903,04019
7213,12,81,1354,04019
7223,70,1319,23075,04019
8134,62,418,8925,04019
4239,63,391,16562,04019
4471,230,2434,52467,04019
4884,20,264,6173,04019
4885,29,134,6589,04019
4889,5,12,367,04019
5321,48,391,13100,04019
5419,236,2976,106820,04019
6111,86,3441,104475,04019
6112,5,274,8416,04019
6113,11,241,8004,04019
6233,182,4095,97454,04019
7224,103,1190,15137,04019
8139,118,1398,39732,04019
4481,276,4384,61677,04019
4921,20,863,40679,04019
4922,9,47,1477,04019
4931,34,1947,125914,04019
5322,36,320,7753,04019
5511,149,3761,213018,04019
6114,30,66,3516,04019
6115,41,663,28300,04019
6239,33,207,7615,04019
7225,1501,32849,542831,04019
4241,15,146,6045,04019
4242,16,59,2400,04019
4243,13,95,4644,04019
5111,38,545,25388,04019
1151,6,0,0,04019
1152,16,55,1413,04019
2371,34,875,41845,04019
2382,470,5047,232878,04019
3241,8,107,6845,04019
3254,4,0,0,04019
3256,6,33,1061,04019
3328,12,123,3733,04019
