,fips,relevant_naics,YEAR,estab,emp,payann
1,4,1141,2018,4,3,396
3,4,1133,2018,16,101,4886
5,4,1152,2018,82,229,6166
7,4,1151,2018,99,1534,49010
9,4,1153,2018,12,117,3860
11,4,2122,2018,21,4615,313519
13,4,2123,2018,103,1187,66949
15,4,2111,2018,6,13,1555
17,4,2131,2018,46,842,88850
19,4,2211,2018,109,9358,1067203
21,4,2212,2018,19,696,60200
23,4,2213,2018,162,1670,112982
25,4,2382,2018,3602,47421,2645714
27,4,2383,2018,2195,23138,979008
29,4,2381,2018,1642,28304,1328091
31,4,2373,2018,138,7300,482023
33,4,2372,2018,117,611,45551
35,4,2362,2018,765,13832,1023900
37,4,2379,2018,36,867,54872
39,4,2389,2018,1148,15056,731452
41,4,2361,2018,2692,14518,896050
43,4,2371,2018,350,9759,685482
45,4,3111,2018,18,170,7848
47,4,3116,2018,13,1753,90426
49,4,3159,2018,4,17,497
51,4,3118,2018,118,4355,142488
53,4,3121,2018,102,3162,141765
55,4,3152,2018,24,185,4579
57,4,3115,2018,15,2162,136379
59,4,3132,2018,4,36,1421
62,4,3114,2018,13,558,20226
64,4,3112,2018,3,59,4676
66,4,3119,2018,31,4988,148625
68,4,3169,2018,5,12,292
70,4,3149,2018,53,871,29537
72,4,3113,2018,12,146,4005
74,4,3133,2018,9,66,1978
76,4,3141,2018,19,184,5533
78,4,3251,2018,16,476,37419
80,4,3273,2018,163,3601,191675
82,4,3271,2018,15,175,7333
84,4,3222,2018,28,1885,87190
86,4,3272,2018,22,808,35473
88,4,3274,2018,3,56,4423
90,4,3259,2018,26,1114,79173
92,4,3279,2018,49,677,28082
94,4,3219,2018,153,3887,157625
96,4,3255,2018,16,282,14737
98,4,3253,2018,8,151,8561
100,4,3241,2018,32,436,31061
102,4,3254,2018,44,4090,327087
104,4,3261,2018,152,6041,291111
106,4,3231,2018,408,5511,279725
108,4,3221,2018,3,135,5431
110,4,3252,2018,12,405,22857
112,4,3262,2018,21,438,21148
114,4,3211,2018,7,79,2195
116,4,3256,2018,34,595,28499
118,4,3212,2018,18,1935,79326
120,4,3364,2018,74,20525,2089735
122,4,3331,2018,22,1331,71637
124,4,3313,2018,8,842,51991
126,4,3323,2018,266,6254,307744
128,4,3343,2018,10,134,8721
130,4,3324,2018,5,253,19461
132,4,3328,2018,83,1682,69955
134,4,3333,2018,45,678,49007
136,4,3342,2018,17,3113,258154
138,4,3341,2018,17,114,11250
140,4,3322,2018,14,308,11169
142,4,3351,2018,12,218,11475
144,4,3353,2018,22,446,34402
146,4,3336,2018,5,96,6674
148,4,3321,2018,18,767,44603
150,4,3315,2018,19,729,32761
152,4,3325,2018,6,67,3356
154,4,3371,2018,164,3696,131962
156,4,3352,2018,8,610,41785
158,4,3332,2018,28,657,41304
160,4,3311,2018,3,172,8256
162,4,3327,2018,364,6304,333764
164,4,3346,2018,5,27,933
166,4,3391,2018,177,7771,675228
168,4,3335,2018,72,1742,89239
170,4,3362,2018,22,480,20784
172,4,3361,2018,3,15,1584
174,4,3363,2018,74,3207,172244
176,4,3345,2018,101,5864,516811
178,4,3314,2018,14,800,48936
180,4,3372,2018,57,1150,51889
182,4,3359,2018,29,1109,66718
184,4,3329,2018,112,5383,394094
186,4,3379,2018,16,1283,45259
188,4,3339,2018,46,997,52471
190,4,3399,2018,251,3721,187640
192,4,3369,2018,17,183,10068
194,4,3344,2018,89,8512,723924
196,4,3366,2018,5,69,2787
198,4,3326,2018,13,179,9617
200,4,3312,2018,9,239,13846
202,4,3334,2018,26,1051,56271
204,4,4243,2018,86,941,38956
206,4,4248,2018,47,4110,238747
208,4,4246,2018,208,1947,125842
210,4,4242,2018,170,4700,336845
212,4,4245,2018,31,320,14709
214,4,4232,2018,218,2722,156139
216,4,4244,2018,604,14012,705292
218,4,4237,2018,388,4784,304019
220,4,4236,2018,506,9951,925843
222,4,4233,2018,298,4475,246094
224,4,4238,2018,838,10717,827283
226,4,4235,2018,140,1637,104534
228,4,4239,2018,464,4546,221300
230,4,4249,2018,395,3994,212375
232,4,4231,2018,425,6446,337466
234,4,4241,2018,129,1937,112293
236,4,4247,2018,71,745,65025
238,4,4234,2018,641,9332,811193
240,4,4251,2018,655,5300,279404
242,4,4411,2018,692,29797,1806388
244,4,4413,2018,1076,11432,366730
246,4,4453,2018,199,1283,29164
248,4,4441,2018,885,23610,645638
250,4,4481,2018,1617,24991,420897
252,4,4431,2018,466,6778,229668
254,4,4421,2018,425,5199,206198
256,4,4471,2018,1604,19596,409450
258,4,4451,2018,1131,50471,1385921
260,4,4461,2018,1630,19271,712492
262,4,4422,2018,532,5846,140604
264,4,4483,2018,383,2334,81301
266,4,4442,2018,205,2202,64355
268,4,4412,2018,279,4339,189585
270,4,4482,2018,418,4097,63330
272,4,4452,2018,356,2617,50339
274,4,4512,2018,121,1325,23075
276,4,4522,2018,75,7832,163669
278,4,4543,2018,647,2826,115041
280,4,4541,2018,1030,16781,745017
282,4,4531,2018,130,652,13839
284,4,4523,2018,766,50695,1425446
286,4,4532,2018,476,4083,79250
288,4,4539,2018,1099,7675,214242
290,4,4511,2018,715,8896,178924
292,4,4533,2018,449,6786,136023
294,4,4542,2018,68,607,20345
296,4,4855,2018,17,728,24875
298,4,4885,2018,341,3717,235236
300,4,4841,2018,985,17757,819486
302,4,4852,2018,8,882,33839
304,4,4812,2018,46,613,51805
306,4,4889,2018,24,188,2475
308,4,4859,2018,141,3618,88775
310,4,4862,2018,21,192,19083
312,4,4871,2018,22,571,19010
314,4,4879,2018,16,377,14305
316,4,4872,2018,4,43,1208
318,4,4811,2018,28,15130,1246378
320,4,4854,2018,10,1201,46397
322,4,4842,2018,681,9145,405355
324,4,4881,2018,161,4978,244483
326,4,4882,2018,8,122,4673
328,4,4884,2018,216,2503,99251
330,4,4883,2018,9,936,114256
332,4,4853,2018,80,1453,96234
334,4,4851,2018,9,2062,115319
336,4,4921,2018,205,10084,443877
338,4,4922,2018,95,1180,42528
340,4,4931,2018,293,16586,761267
342,4,5152,2018,3,57,6922
344,4,5182,2018,318,10605,859505
346,4,5121,2018,269,5328,110287
348,4,5111,2018,240,4888,249769
350,4,5191,2018,159,1082,77280
352,4,5179,2018,78,2465,143790
354,4,5151,2018,128,3402,222490
356,4,5174,2018,5,261,52768
358,4,5112,2018,238,8229,900825
360,4,5122,2018,34,65,3065
362,4,5173,2018,1000,20523,1197221
364,4,5223,2018,633,19318,1635970
