,fips,relevant_naics,YEAR,estab,emp,payann
1,4,11,2018,228,2100,69076
3,4,21,2018,194,7171,523379
5,4,22,2018,309,12463,1300486
7,4,23,2018,12715,161144,8889416
9,4,42,2018,6408,93472,6098330
11,4,51,2018,2519,57619,3859396
13,4,52,2018,9525,168292,12439862
15,4,53,2018,10252,55614,2995693
17,4,54,2018,18353,148617,11471118
19,4,55,2018,971,61827,5121715
21,4,56,2018,8563,183242,6623494
23,4,61,2018,2246,60376,2381899
25,4,62,2018,19117,378888,19322870
27,4,71,2018,2227,51430,1794525
29,4,72,2018,13288,312299,6299344
31,4,81,2018,11609,92295,3114883
33,4,99,2018,186,270,7626
