Fips,Naics,Establishments,Employees,Payroll
06001,1151,8,126,13721
06001,1152,19,69,1860
06001,2123,6,157,18835
06001,2211,23,1464,244866
06001,2213,4,18,1935
06001,2361,1022,5450,447220
06001,2362,170,3108,371875
06001,2371,50,2081,218780
06001,2372,15,73,4631
06001,2373,38,2189,248421
06001,2379,9,770,112053
06001,2381,334,5864,474872
06001,2382,791,15238,1597010
06001,2383,546,9177,655061
06001,2389,172,4650,466325
06001,3111,7,352,24209
06001,3112,3,92,6815
06001,3113,14,1385,102890
06001,3114,16,1061,62097
06001,3115,17,688,51392
06001,3116,14,751,53723
06001,3117,5,81,4831
06001,3118,107,2623,141104
06001,3119,59,1476,100297
06001,3121,90,2649,153196
06001,3132,3,25,3781
06001,3133,5,15,802
06001,3149,12,47,2815
06001,3152,18,195,7300
06001,3159,4,13,545
06001,3212,3,24,2427
06001,3219,26,431,25647
06001,3222,12,645,55646
06001,3231,127,1614,103310
06001,3241,6,235,22706
06001,3251,13,177,25218
06001,3252,3,39,3552
06001,3253,3,28,2532
06001,3254,42,5491,818967
06001,3255,12,181,16784
06001,3256,10,370,28313
06001,3259,12,350,35064
06001,3261,49,2132,146200
06001,3262,4,562,30945
06001,3271,7,143,10463
06001,3272,15,539,43512
06001,3273,23,587,46504
06001,3279,15,260,16429
06001,3315,9,722,72395
06001,3321,7,145,13549
06001,3323,65,2161,143907
06001,3324,3,32,2489
06001,3326,5,124,9356
06001,3327,161,4282,354656
06001,3328,34,903,68379
06001,3329,24,481,33343
06001,3332,32,5360,1339969
06001,3333,17,620,90348
06001,3334,9,413,25325
06001,3335,19,256,14851
06001,3336,3,73,5613
06001,3339,34,880,97327
06001,3341,16,751,108551
06001,3342,17,456,42281
06001,3343,10,191,16967
06001,3344,79,6196,704343
06001,3345,79,4094,509275
06001,3351,16,570,58677
06001,3353,14,1039,95147
06001,3359,28,385,37636
06001,3361,5,24128,6608858
06001,3362,7,165,8396
06001,3363,12,501,26773
06001,3364,5,400,88452
06001,3366,4,413,29177
06001,3369,7,112,9032
06001,3371,41,344,25510
06001,3372,23,703,52219
06001,3391,64,5633,725895
06001,3399,62,689,55489
06001,4231,90,1309,111836
06001,4232,90,1611,129364
06001,4233,94,938,77084
06001,4234,282,9799,1359664
06001,4235,49,960,88703
06001,4236,272,3982,409319
06001,4237,102,1605,170171
06001,4238,243,3788,369004
06001,4239,162,2084,177248
06001,4241,53,790,52124
06001,4242,56,928,167544
06001,4243,54,1343,170354
06001,4244,363,9405,804573
06001,4245,16,94,5668
06001,4246,55,850,85195
06001,4247,5,69,3577
06001,4248,46,1772,180368
06001,4249,117,1212,83413
06001,4251,174,2749,230787
06001,4411,147,5702,532510
