Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,308,5328,3696,65041,61784,29040,58579,14414,64832,23241,66214,17572,188848,16823,120396,50284,42
2018,532,5787,5983,67697,60343,30699,61833,14317,65808,26394,66095,19552,190324,16813,119132,49867,66
2019,484,5126,5792,65272,61699,29435,61204,14471,65368,28338,63800,20151,189052,16531,119879,49545,65
2020,494,4952,6137,67917,60751,25334,62126,15003,64781,23997,61637,19828,194803,16976,117298,49348,53
2021,535,4214,6137,69147,59490,22250,63540,14724,66823,23202,63023,19261,190409,13747,107425,46954,26
