Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,108,857,154,7025,4333,1346,5926,3358,7144,630,3621,658,8123,1037,6242,7864,46
2018,109,835,159,7117,4226,1314,5912,3375,7060,596,3615,680,8111,1027,6245,7843,62
2019,101,794,165,7053,4191,1328,5837,3431,7031,601,3625,699,8167,1025,6224,7823,47
2020,103,759,168,7082,4092,1334,5796,3463,7014,579,3663,679,8272,1006,6202,7774,64
2021,108,743,168,7269,4095,1346,5784,3535,7056,557,3807,691,8466,1002,6404,7910,37
