Zip Code,naics,Establishments,Employees,Payroll,IND Level
07660,00,326,001,514913,2
07660,00,203,210,0,2
07660,00,48,220,0,2
07660,00,34,230,0,2
07660,00,24,241,0,2
07660,00,9,242,0,2
07660,00,6,251,0,2
07660,23,42,001,0,2
07660,23,30,210,0,2
07660,23,6,220,0,2
07660,23,3,230,0,2
07660,31-33,12,001,0,2
07660,31-33,6,210,0,2
07660,42,40,001,0,2
07660,42,20,210,0,2
07660,42,10,220,0,2
07660,42,5,230,0,2
07660,44-45,25,001,0,2
07660,44-45,14,210,0,2
07660,44-45,6,220,0,2
07660,44-45,3,241,0,2
07660,48-49,20,001,0,2
07660,48-49,15,210,0,2
07660,48-49,3,220,0,2
07660,51,7,001,0,2
07660,52,15,001,0,2
07660,52,10,210,0,2
07660,52,3,220,0,2
07660,53,22,001,0,2
07660,53,16,210,0,2
07660,54,39,001,0,2
07660,54,21,210,0,2
07660,54,5,220,0,2
07660,54,6,230,0,2
07660,54,5,241,0,2
07660,55,4,001,0,2
07660,56,21,001,0,2
07660,56,16,210,0,2
07660,61,4,001,0,2
07660,62,14,001,0,2
07660,62,8,210,0,2
07660,62,3,220,0,2
07660,62,3,230,0,2
07660,72,31,001,0,2
07660,72,17,210,0,2
07660,72,6,220,0,2
07660,72,5,230,0,2
07660,81,29,001,0,2
07660,81,24,210,0,2
07660,81,3,230,0,2
