Naics,Establishments,Employees,Payroll
1131,18,67,3690
1132,9,69,3679
1133,212,731,30866
2123,261,3660,236949
1142,10,28,877
1151,70,902,41044
1152,155,842,30082
1153,59,151,6212
2111,159,3873,512348
2121,155,4449,328327
2131,380,10042,663684
2361,7183,29248,1526659
2211,498,19599,2529255
2212,172,5770,532750
2213,226,3519,292702
2371,578,24236,1931335
2372,140,613,42782
2362,1736,28143,2041343
2373,378,14225,1280723
2379,77,968,65875
2381,3568,30244,1818822
2382,6931,74063,4899585
2383,3740,25676,1355441
3111,101,3862,270966
2389,3119,28385,1702209
3112,24,1128,89963
3113,149,9447,484483
3114,79,6111,307993
3115,85,7576,355378
3116,154,19338,960837
3117,4,35,2116
3118,503,13776,582418
3119,176,11816,577023
3149,149,2295,86287
3121,490,11807,495620
3151,4,39,1944
3152,97,2100,64503
3159,21,414,14345
3161,5,80,3622
3162,8,456,18271
3122,8,229,9833
3131,17,627,25202
3132,46,2143,107093
3133,30,804,38115
3141,51,1818,77967
3212,49,2432,105855
3169,32,238,7957
3211,250,3958,155292
3219,660,14720,576151
3222,204,17442,1054681
3221,20,4117,343633
3231,976,24564,1152554
3241,151,4569,391649
3251,104,4033,329671
3252,57,3545,236309
3253,34,935,74125
3254,93,16096,2354428
3256,81,6345,324964
3255,81,3750,253740
3259,121,5367,415923
3271,69,2471,133309
3261,517,35003,1798181
3262,85,4839,250258
3272,80,4553,249189
3274,13,454,31604
3279,164,3493,172695
3312,72,4912,289515
3273,373,7635,453120
3313,21,3328,193236
3311,44,13144,876113
3323,649,21377,1112945
3314,82,6090,346731
3315,113,6748,322343
3321,161,10518,536659
3322,55,2206,105070
3326,61,2231,119432
3327,1126,20622,1100799
3324,83,4334,272450
3325,23,1254,70217
3328,265,6257,319165
3329,362,11693,635738
3334,86,5384,315756
3335,352,8045,462349
3331,118,6850,393881
3336,39,2531,167721
3332,140,5204,376397
3333,79,3024,242372
3339,289,15561,1072712
3341,31,1869,138042
3342,36,1723,166748
3343,9,93,5167
3344,162,8268,496742
3345,255,17906,1464372
3346,9,64,1605
3351,46,3425,280353
3352,7,619,33470
3353,105,4921,312098
3363,127,8410,369481
3364,30,6560,612299
3366,8,512,37382
3365,35,5837,415089
3359,95,12210,753788
3361,5,2892,175067
3362,99,6131,255444
3369,31,3615,254325
3371,431,8529,337915
3391,334,11442,640822
4421,866,6740,241838
3372,166,6041,358779
3379,16,801,31977
3399,567,11560,602259
4231,953,19932,939502
4232,336,5805,354449
4233,716,12027,731627
4234,1307,29042,3083802
4235,426,7057,503041
4236,815,16062,1583455
4237,797,10965,765765
4238,2111,33766,2466090
4242,316,16586,2524727
4239,991,10666,583416
4241,320,5187,343888
4243,233,4377,238066
4244,1117,39472,2186155
4246,464,8746,813505
4249,753,13636,855789
4245,63,412,19236
4247,205,2978,213819
4248,161,4075,222693
4251,1387,10560,601875
4411,2129,58189,2796820
4412,420,4442,204615
4413,2081,20185,584517
4431,944,9697,294029
4539,2159,13986,379458
4422,927,8731,229946
4441,2299,45453,1535702
4442,784,6644,218254
4453,1833,10739,258807
4451,3869,134464,3060128
4452,1056,8446,182162
4471,3797,43492,971443
4461,3938,41471,1521537
4481,3051,44242,612811
4482,905,7697,125386
4483,823,4469,140712
4511,1358,14897,269700
4531,544,2804,46840
4532,855,7578,116739
4512,314,2958,38481
4522,154,19279,278695
4523,2286,88949,2079851
4541,1430,32156,1639660
4533,723,7797,128764
4542,159,2467,77640
4543,1341,9853,449878
4842,1833,20818,1094589
4811,59,11704,825258
4812,49,526,51293
4831,15,147,16031
4832,18,722,46989
4841,3704,47125,2618944
4861,8,109,14841
4862,126,1598,183571
4851,15,424,11121
4869,20,495,72074
4852,17,1397,29564
4871,20,234,3063
4853,210,2174,174093
4854,590,27081,385054
4855,63,2431,44449
4883,41,1624,86471
4859,175,4628,101226
4872,14,162,5096
4879,3,33,640
4881,120,4115,115427
4882,66,2218,145058
4884,531,4830,177574
4921,391,36495,1501795
4922,194,2814,113894
4931,735,71003,3520992
4885,542,10952,653451
4889,58,841,42396
5111,476,14188,948655
5151,227,6923,461597
5112,408,14339,2179235
5121,479,5691,113585
5122,71,453,21355
5191,711,9227,738169
5152,18,190,14213
5173,2340,37184,4138984
5174,7,72,9523
5179,140,2014,247710
5182,797,17834,1849221
5222,932,12386,1338097
5415,4466,60073,6048955
5223,566,5053,525758
5211,3,878,111879
5221,5280,74649,5975324
5231,1210,9367,1557918
5239,2585,49183,6918917
5241,1326,87199,8475290
5242,5570,54291,4230534
5259,32,159,21158
5311,3709,18004,883536
5312,2735,9104,652362
5313,2731,18882,1165711
5321,725,9451,477116
5331,69,748,77407
5322,556,4099,149661
5323,109,983,47671
5324,423,5376,337086
5411,6051,48619,4954633
5412,4282,48237,3011326
5413,3917,62954,5210761
5414,902,3386,180180
5416,5507,49585,4902182
5417,702,22239,2967260
5419,2842,26801,1353613
5418,1252,14899,956673
5511,2287,183039,18893641
5611,971,15633,1127755
5612,491,12653,562589
5613,2013,127647,5025784
5614,1068,24809,1083741
5615,596,7009,283542
5616,822,37110,1173357
5617,8359,75137,2529562
5621,570,10500,592940
5619,750,15622,681892
5622,130,3085,156469
6113,183,191886,9122973
5629,495,7225,405307
6111,1104,56727,2412778
6112,40,3269,105017
6114,282,2521,158952
6115,284,4298,191432
6116,1679,14398,241701
6211,8154,124714,12260133
6212,4845,35005,1615518
6117,383,5038,225371
6213,6643,43345,1712063
6214,1996,53030,3001820
6215,668,11564,790215
6221,244,266965,16729882
6216,1388,88556,2995505
6219,700,22919,1037626
6222,34,12990,788651
6223,54,13674,760084
6239,240,6841,258277
6241,4349,137016,3848096
6243,316,11077,247208
6244,3802,48712,899086
