Zip,Naics,Establishments,Employees,Payroll
68025,611,3,1,0
68025,621,65,1,0
68025,621,27,210,0
68025,621,20,220,0
68025,621,12,230,0
68025,621,6,241,0
68028,541,3,230,0
68046,236,20,1,0
68046,236,14,210,0
68046,236,4,220,0
68046,238,89,1,0
68046,238,49,210,0
68046,238,22,220,0
68046,238,10,230,0
68059,541,10,1,0
68059,541,8,210,0
68059,561,9,1,0
68059,561,4,210,0
68059,722,9,1,0
68059,722,4,230,0
68059,811,4,1,0
68059,811,4,210,0
68059,812,3,1,0
68059,812,3,210,0
68059,813,4,1,0
68069,561,14,1,0
68069,561,6,210,0
68069,561,5,220,0
68069,562,3,1,0
68069,621,6,1,0
68069,621,4,210,0
68069,722,8,1,0
68069,722,3,220,0
68102,624,4,241,0
68102,711,16,1,0
68102,711,4,210,0
68102,711,3,230,0
68102,711,3,241,0
68002,236,4,1,0
68005,623,6,1,0
68005,623,3,242,0
68005,624,19,1,0
68005,624,6,210,0
68005,624,3,220,0
68005,624,6,230,0
68005,624,3,241,0
68005,713,5,1,0
68008,448,3,1,0
68008,448,3,210,0
68008,452,3,1,0
68008,453,8,1,0
68008,453,3,210,0
68008,453,3,230,0
68008,454,4,1,0
68008,454,4,210,0
68008,484,14,1,0
68008,484,11,210,0
68022,448,3,1,0
68022,448,3,210,0
68022,451,4,1,0
68022,451,3,210,0
68022,453,5,1,0
68022,453,4,210,0
68022,454,7,1,0
68022,454,7,210,0
68022,484,12,1,0
68022,484,11,210,0
68023,484,4,1,0
68023,484,4,210,0
68023,488,5,1,0
68023,488,4,210,0
68028,561,39,1,0
68028,561,24,210,0
68028,561,9,220,0
68028,561,4,230,0
68028,562,6,1,0
68028,562,3,210,0
68046,238,4,241,0
68046,238,3,251,0
68046,811,29,1,0
68046,811,18,210,0
68046,811,6,220,0
68046,811,4,230,0
68046,812,19,1,0
68046,812,14,210,0
68046,812,4,220,0
68059,813,3,210,0
68061,236,4,1,0
68061,236,4,210,0
68061,238,9,1,0
68061,238,6,210,0
68061,423,3,1,0
68061,424,4,1,0
68061,424,3,220,0
68069,811,5,1,0
68070,484,5,1,0
68070,484,3,210,0
68071,236,4,1,0
68071,423,3,1,0
68002,236,4,210,0
68002,238,10,1,0
68002,238,9,210,0
68002,484,6,1,0
68002,484,6,210,0
68005,721,5,1,0
68005,721,4,210,0
68005,722,53,1,0
68005,722,12,210,0
68005,722,8,220,0
68005,722,16,230,0
68005,722,15,241,0
68008,488,4,1,0
68008,488,3,210,0
68008,517,4,1,0
68008,522,8,1,0
68008,522,5,210,0
68008,523,8,1,0
68008,523,8,210,0
68008,524,12,1,0
68008,524,8,210,0
68008,524,3,220,0
68022,488,4,1,0
68022,488,3,210,0
68022,518,3,1,0
68022,519,3,1,0
68022,522,20,1,0
68022,522,8,210,0
68022,522,5,220,0
68022,522,4,230,0
68022,522,3,241,0
68023,541,5,1,0
68023,541,3,210,0
68023,561,5,1,0
68023,561,3,210,0
68023,621,5,1,0
68023,621,4,210,0
68023,722,4,1,0
68023,811,5,1,0
68023,811,3,210,0
68025,623,8,1,0
68025,624,23,1,0
68025,624,6,210,0
68025,624,5,220,0
68025,624,5,230,0
68025,624,5,241,0
68028,611,6,1,0
68028,621,39,1,0
68028,621,24,210,0
68028,621,10,220,0
68028,621,3,230,0
68046,813,32,1,0
68046,813,14,210,0
68046,813,12,220,0
