,relevant_naics,estab,emp,payann,fips
88600,236118,6,12,502,19011
88601,236220,4,0,0,19011
88602,237990,4,7,392,19011
88603,238110,6,10,608,19011
88604,238130,3,7,85,19011
88605,238160,3,10,472,19011
88606,238140,6,25,2515,19011
88607,238210,5,16,553,19011
88608,238220,6,31,920,19011
88609,238310,4,4,111,19011
88610,238350,5,19,717,19011
88611,238910,6,55,3032,19011
88612,332710,4,93,4155,19011
88613,423820,4,68,3151,19011
88614,423830,3,0,0,19011
88615,424510,7,69,3674,19011
88616,424910,4,55,3155,19011
88617,441110,7,60,2254,19011
88618,441120,3,0,0,19011
88619,441310,4,19,565,19011
88620,441320,3,5,163,19011
88621,443141,4,13,263,19011
88622,444190,3,32,1366,19011
88623,445110,3,117,2303,19011
88624,446110,5,65,2868,19011
88625,447110,14,184,2906,19011
88626,447190,3,22,496,19011
88627,452319,6,107,1234,19011
88628,454390,6,35,1396,19011
88629,484110,4,11,243,19011
88630,484121,9,17,508,19011
88631,484220,11,26,734,19011
88632,511110,3,0,0,19011
88633,517311,8,43,2265,19011
88634,522110,16,116,6492,19011
88635,524126,3,13,601,19011
88636,524210,20,57,2314,19011
88637,531110,6,15,304,19011
88638,531210,5,7,250,19011
88639,541110,6,19,776,19011
88640,541211,3,0,0,19011
88641,541512,3,2,95,19011
88642,541940,5,19,543,19011
88643,561720,7,24,265,19011
88644,561730,10,39,1310,19011
88645,561990,3,5,166,19011
88646,562111,3,13,225,19011
88647,621210,6,25,1035,19011
88648,621310,6,20,684,19011
88649,621320,3,8,279,19011
88650,621340,3,4,276,19011
88651,621498,4,0,0,19011
88652,623110,3,206,6319,19011
88653,623210,6,0,0,19011
88654,624120,3,17,353,19011
88655,624410,6,65,828,19011
88656,713910,4,20,430,19011
88657,721110,3,22,232,19011
88658,722410,9,27,325,19011
88659,722511,10,93,1051,19011
88660,722513,6,98,1162,19011
88661,722515,4,21,138,19011
88662,811111,12,38,1151,19011
88663,811121,4,16,468,19011
88664,811310,3,6,104,19011
88665,812112,3,5,56,19011
88666,812210,4,19,693,19011
88667,813110,30,113,1477,19011
88668,813410,3,0,0,19011
88669,444190,6,26,1098,19023
88670,445110,5,74,903,19023
88671,447110,8,150,2416,19023
88672,623110,5,295,6966,19023
88673,624190,3,0,0,19023
88674,624410,8,50,686,19023
88675,452319,5,22,295,19023
88676,454390,3,2,112,19023
88677,484121,3,0,0,19023
88678,484220,8,18,732,19023
88679,484230,3,0,0,19023
88680,713910,4,4,156,19023
88681,722511,10,94,558,19023
88682,236118,6,8,190,19023
88683,522110,10,87,4375,19023
88684,524113,6,0,0,19023
88685,524210,13,34,1003,19023
88686,811111,8,19,457,19023
88687,811121,4,8,189,19023
88688,811310,4,19,919,19023
