,fips,relevant_naics,estab,emp,payann
0,19,1133,13,32,1261
2,19,1152,29,92,4117
4,19,1151,209,878,51324
6,19,2123,87,148,7990
8,19,2211,129,1687,158244
10,19,2213,6,8,396
12,19,2382,2075,23974,1389172
14,19,2383,1131,6814,297090
16,19,2381,1453,8986,491401
18,19,2373,100,1943,183237
20,19,2372,7,11,1713
22,19,2362,512,8411,530629
24,19,2379,57,161,7605
26,19,2389,1030,6307,420591
28,19,2361,1914,5591,242365
30,19,2371,168,1694,107872
32,19,3111,57,1211,73462
34,19,3116,71,6164,273273
36,19,3118,26,348,6388
38,19,3121,36,412,17371
40,19,3152,3,0,0
42,19,3115,3,0,0
45,19,3112,25,3019,240458
47,19,3119,28,1215,64219
49,19,3149,11,89,3085
51,19,3113,8,14,107
53,19,3251,19,990,62675
55,19,3273,168,1840,98836
57,19,3271,3,0,0
58,19,3222,16,811,38058
60,19,3272,3,0,0
61,19,3274,4,395,24322
63,19,3259,9,0,0
65,19,3279,23,161,8012
67,19,3219,53,1461,52712
69,19,3255,9,333,16370
71,19,3253,6,487,34640
73,19,3254,17,308,16515
75,19,3261,75,5189,247618
77,19,3231,253,3961,175984
79,19,3262,5,0,0
81,19,3212,3,0,0
83,19,3331,54,3349,206132
85,19,3313,3,0,0
87,19,3323,97,2645,125290
89,19,3324,3,170,9511
91,19,3328,38,565,25932
93,19,3333,6,495,20126
95,19,3353,3,76,2213
97,19,3321,4,0,0
99,19,3315,14,940,36670
101,19,3371,45,254,9204
103,19,3332,6,0,0
105,19,3327,156,3099,147366
107,19,3391,47,422,15904
109,19,3335,45,1036,52342
111,19,3362,15,54,3131
113,19,3363,25,1193,59615
115,19,3345,15,717,34490
117,19,3372,22,343,18203
119,19,3329,32,590,28096
121,19,3339,56,1807,122447
123,19,3399,90,757,33977
125,19,3326,4,3,182
128,19,4243,13,104,3730
130,19,4248,26,1166,60766
132,19,4246,68,577,44447
134,19,4242,34,427,28361
136,19,4245,644,6157,320544
138,19,4232,60,485,25755
140,19,4244,194,5072,256799
142,19,4237,163,1987,117763
144,19,4236,188,2917,191906
146,19,4233,140,2224,108836
148,19,4238,956,12281,749705
150,19,4235,41,1027,62396
152,19,4239,167,1929,91439
154,19,4249,696,7974,464124
156,19,4231,222,4543,216368
158,19,4241,46,465,29592
160,19,4247,68,826,43995
162,19,4234,235,2158,137083
164,19,4251,315,2272,96971
166,19,4411,661,14344,674913
168,19,4413,728,6034,191988
170,19,4453,89,325,6428
172,19,4441,832,12388,362103
174,19,4481,760,8982,127766
176,19,4431,313,2714,72893
178,19,4421,187,1782,64051
180,19,4471,1759,21067,420198
182,19,4451,612,34922,695907
184,19,4461,757,7987,260900
186,19,4422,252,1746,53243
188,19,4483,132,951,30737
190,19,4442,254,1520,47104
192,19,4412,177,1896,78392
194,19,4482,176,1475,21069
196,19,4452,93,735,12977
198,19,4512,53,537,7886
200,19,4522,64,5202,83700
202,19,4543,325,1377,46413
204,19,4541,220,1063,41435
206,19,4531,94,356,4502
208,19,4523,505,20498,501964
210,19,4532,214,1378,20606
212,19,4539,340,1884,42464
214,19,4511,396,4749,98246
216,19,4533,230,2229,39898
218,19,4542,21,163,5150
220,19,4855,3,44,836
222,19,4885,120,1883,96385
224,19,4841,1365,26980,1129146
226,19,4852,3,0,0
228,19,4869,3,0,0
229,19,4889,3,0,0
230,19,4859,13,229,4605
232,19,4811,9,371,8221
234,19,4854,4,0,0
236,19,4842,1358,7595,344505
238,19,4881,12,131,3185
240,19,4882,4,63,2077
242,19,4884,78,613,25466
244,19,4883,6,0,0
246,19,4853,20,186,3372
248,19,4921,75,2935,124492
250,19,4922,21,143,4143
252,19,4931,166,4159,168193
254,19,5182,86,3164,203825
256,19,5121,82,1008,18922
258,19,5111,252,5803,371790
260,19,5191,29,82,3539
262,19,5179,61,337,15377
264,19,5151,71,1618,72031
266,19,5112,65,2174,212044
269,19,5173,565,7862,454026
271,19,5223,172,1788,139325
273,19,5242,2241,12359,720379
275,19,5221,1786,22524,1234225
277,19,5241,634,28239,2494081
279,19,5222,217,9370,703234
281,19,5239,708,2250,247936
283,19,5231,267,1300,168442
285,19,5313,549,3019,133194
287,19,5321,129,1082,39330
289,19,5324,73,1010,53813
291,19,5322,141,834,21420
293,19,5323,18,98,4769
295,19,5331,6,3,200
297,19,5311,1100,4270,157167
299,19,5312,843,1885,88720
301,19,5412,1097,8334,394486
303,19,5418,242,2195,144183
305,19,5413,632,6295,446940
307,19,5415,727,8950,652933
309,19,5411,1527,7325,441585
311,19,5416,904,6748,389331
313,19,5419,753,4821,168670
315,19,5417,92,1762,149636
317,19,5414,145,513,21220
319,19,5511,453,21585,1609482
321,19,5614,199,10346,305188
323,19,5613,363,16493,536325
325,19,5612,14,83,2084
327,19,5616,113,3618,95585
329,19,5611,189,2441,177088
331,19,5619,166,1525,53695
333,19,5629,97,1042,44777
335,19,5617,1944,15518,432427
337,19,5615,96,702,33399
339,19,5621,129,1125,54399
341,19,5622,10,101,5102
343,19,6114,38,113,6100
345,19,6113,29,11065,305391
347,19,6117,38,110,2419
349,19,6111,131,3946,95946
351,19,6116,300,2556,34136
353,19,6115,47,448,17259
355,19,6244,821,11230,174603
357,19,6242,156,1590,45351
359,19,6233,169,10528,269271
361,19,6221,31,28464,1761923
363,19,6216,180,6034,240461
365,19,6241,975,17096,406673
367,19,6215,61,1254,71840
369,19,6231,339,22129,620675
371,19,6212,1028,7813,432083
373,19,6213,2033,8980,370613
375,19,6211,1135,19335,1799836
377,19,6219,78,1877,68980
379,19,6239,18,0,0
381,19,6214,319,5503,274419
383,19,6232,560,7690,204604
385,19,6243,50,1131,21634
387,19,7131,25,102,1742
389,19,7132,3,0,0
391,19,7115,75,101,3475
393,19,7121,74,708,18851
395,19,7139,937,13121,184694
397,19,7111,33,251,5882
399,19,7113,42,560,12131
401,19,7112,37,309,12815
403,19,7224,884,5316,65346
405,19,7212,30,230,4787
407,19,7225,5141,92611,1297332
409,19,7213,43,161,2636
411,19,7223,289,3332,66199
413,19,7211,724,17659,378220
415,19,8111,2084,10104,359229
417,19,8139,634,3775,175635
419,19,8134,320,1617,32020
421,19,8113,371,1776,85901
423,19,8122,390,1734,52664
425,19,8123,125,1389,35323
427,19,8112,55,205,8830
429,19,8132,150,906,45142
431,19,8129,262,1536,31182
433,19,8114,104,247,7808
435,19,8121,1113,5472,118513
437,19,8131,3000,18987,347948
439,19,8133,95,598,24020
