,fips,relevant_naics,YEAR,estab,emp,payann
276,19,5221,2018,1749,31556,1928461
278,19,5241,2018,601,31183,2811796
280,19,5222,2018,220,8056,653955
282,19,5239,2018,717,2471,282809
284,19,5231,2018,279,2155,228981
286,19,5313,2018,560,2923,135096
288,19,5321,2018,131,1601,67133
290,19,5324,2018,74,959,58329
292,19,5322,2018,123,889,23215
294,19,5323,2018,17,82,4115
296,19,5331,2018,3,1,166
298,19,5311,2018,1125,4876,175102
300,19,5312,2018,908,1961,93934
302,19,5412,2018,1098,8714,454120
304,19,5418,2018,237,2695,162353
306,19,5413,2018,635,8537,586556
308,19,5415,2018,720,9495,687770
310,19,5411,2018,1530,7276,462239
312,19,5416,2018,943,7729,428127
314,19,5419,2018,753,5121,186681
316,19,5417,2018,94,1743,183366
318,19,5414,2018,151,556,26284
320,19,5511,2018,442,25054,1848096
322,19,5614,2018,197,10901,448594
324,19,5613,2018,365,17121,599086
326,19,5612,2018,17,127,7574
328,19,5616,2018,116,3647,120473
330,19,5611,2018,187,2647,173191
332,19,5619,2018,179,1995,61694
334,19,5629,2018,85,1021,45495
336,19,5617,2018,1986,16204,460207
338,19,5615,2018,71,710,33444
340,19,5621,2018,138,1357,61516
342,19,5622,2018,11,92,3943
344,19,6114,2018,34,121,8594
346,19,6113,2018,28,11007,309966
348,19,6117,2018,52,1669,132587
350,19,6111,2018,138,4556,109253
352,19,6116,2018,303,2855,43112
354,19,6115,2018,38,367,14112
356,19,6244,2018,820,11796,191000
358,19,6242,2018,171,1702,47314
360,19,6233,2018,165,12528,320865
362,19,6221,2018,25,34153,2131427
364,19,6216,2018,192,7142,287629
366,19,6241,2018,876,16256,380387
368,19,6215,2018,61,1276,74893
370,19,6231,2018,320,21595,601634
372,19,6212,2018,1000,7820,445379
374,19,6213,2018,2056,9868,405037
376,19,6211,2018,1106,19988,1930308
378,19,6219,2018,93,2309,86646
380,19,6239,2018,24,913,26974
382,19,6214,2018,318,7039,353479
384,19,6232,2018,592,12613,333048
386,19,6243,2018,42,1625,35550
388,19,7131,2018,19,291,12376
390,19,7132,2018,3,59,3474
392,19,7115,2018,86,124,4029
394,19,7121,2018,75,780,19801
396,19,7139,2018,947,13246,188918
398,19,7111,2018,33,339,7667
400,19,7113,2018,31,582,12926
402,19,7112,2018,25,311,13025
404,19,7224,2018,863,5499,67548
406,19,7212,2018,27,166,4537
408,19,7225,2018,5177,92791,1354694
410,19,7213,2018,41,130,2160
412,19,7223,2018,280,3759,78028
414,19,7211,2018,757,21076,484766
416,19,8111,2018,2076,10304,364265
418,19,8139,2018,641,4010,185683
420,19,8134,2018,293,1610,30671
422,19,8113,2018,375,2012,101601
424,19,8122,2018,379,1792,58912
426,19,8123,2018,129,1370,41983
428,19,8112,2018,52,194,9585
430,19,8132,2018,158,1530,81817
432,19,8129,2018,261,1713,33398
434,19,8114,2018,89,248,7631
436,19,8121,2018,1139,5471,125449
438,19,8131,2018,2969,19328,358981
440,19,8133,2018,106,578,21322
