Zip,Naics,Establishments,Employees,Payroll
50001,236,3,1,0
50001,236,3,210,0
50002,236,4,1,0
50002,236,3,220,0
50002,238,5,1,0
50002,238,3,210,0
50002,441,3,1,0
50002,447,3,1,0
50002,541,3,1,0
50002,722,3,1,0
50003,238,15,210,0
50003,238,5,220,0
50003,332,3,1,0
50003,424,7,1,0
50003,424,5,210,0
50003,441,8,1,0
50003,441,5,210,0
50003,454,4,1,0
50003,454,4,210,0
50003,484,6,1,0
50003,484,6,210,0
50003,488,3,1,0
50003,512,3,1,0
50003,522,4,1,0
50003,524,6,1,0
50003,524,4,210,0
50003,531,11,1,0
50003,531,11,210,0
50003,541,31,1,0
50003,541,22,210,0
50003,541,5,220,0
50003,541,3,241,0
50003,561,12,1,0
50003,561,8,210,0
50003,561,4,220,0
50003,621,10,1,0
50003,621,7,210,0
50003,621,3,220,0
50003,624,8,1,0
50003,624,4,241,0
50003,713,6,1,0
50003,713,4,210,0
50003,722,10,1,0
50003,722,4,220,0
50003,722,3,230,0
50003,811,5,1,0
50003,811,3,210,0
50003,812,10,1,0
50003,812,7,210,0
50003,813,11,1,0
50003,813,6,210,0
50003,813,3,220,0
50003,115,3,1,0
50003,236,14,1,0
50003,236,12,210,0
50003,237,5,1,0
50003,237,4,210,0
50003,238,20,1,0
50006,212,8,1,0
50006,212,6,210,0
50006,238,7,1,0
50006,238,3,210,0
50006,423,3,1,0
50006,423,3,210,0
50006,484,4,1,0
50006,484,3,210,0
50006,811,4,1,0
50006,813,3,1,0
50006,813,3,210,0
50009,236,10,1,0
50009,236,6,210,0
50009,236,3,220,0
50009,238,26,1,0
50009,238,16,210,0
50009,238,3,220,0
50009,238,4,230,0
50009,238,3,241,0
50009,332,3,1,0
50009,423,12,1,0
50009,423,4,210,0
50009,423,3,241,0
50009,441,6,1,0
50009,441,3,220,0
50009,442,3,1,0
50009,444,6,1,0
50009,445,5,1,0
50009,446,10,1,0
50009,446,6,210,0
50009,446,3,220,0
50009,447,10,1,0
50009,447,3,220,0
50009,447,3,241,0
50009,448,12,1,0
50009,448,9,210,0
50009,451,5,1,0
50009,451,4,210,0
50009,452,3,1,0
50009,453,6,1,0
50009,453,4,210,0
50009,454,4,1,0
50009,454,3,210,0
50009,484,4,1,0
50009,517,3,1,0
50009,522,10,1,0
50009,522,3,210,0
50009,522,6,230,0
50009,523,4,1,0
50009,523,4,210,0
50009,524,16,1,0
50009,524,14,210,0
50009,531,16,1,0
50009,531,15,210,0
50009,541,31,1,0
50009,541,22,210,0
50009,541,6,220,0
50009,561,9,1,0
50009,561,6,210,0
50009,621,22,1,0
50009,621,14,210,0
50009,621,5,220,0
50009,623,10,1,0
50009,623,4,220,0
50009,624,8,1,0
50009,624,5,210,0
50009,624,3,241,0
50009,713,8,1,0
50009,713,4,210,0
50009,721,12,1,0
50009,721,4,210,0
50009,721,4,230,0
50009,722,39,1,0
50009,722,3,210,0
50009,722,4,220,0
50009,722,12,230,0
50009,722,17,241,0
50009,722,3,242,0
50009,811,14,1,0
50009,811,5,210,0
50009,811,4,220,0
50009,812,12,1,0
50009,812,4,210,0
50009,812,5,220,0
50009,812,3,230,0
50009,813,14,1,0
50009,813,6,210,0
50009,813,4,220,0
50009,813,3,230,0
50008,484,3,1,0
50010,311,4,1,0
50010,323,5,1,0
50010,323,3,230,0
50010,711,5,1,0
50010,711,3,210,0
50010,713,16,1,0
50010,713,7,210,0
50010,713,5,220,0
50010,325,6,1,0
50010,325,3,241,0
50010,326,3,1,0
50010,333,5,1,0
50010,334,3,1,0
50010,423,20,1,0
50010,423,7,210,0
50010,423,6,220,0
50010,423,5,230,0
50010,424,12,1,0
50010,424,3,210,0
50010,424,3,220,0
50010,424,4,230,0
50010,721,21,1,0
50010,721,3,210,0
50010,721,3,220,0
