Zip,Naics,Establishments,Employees,Payroll
17042,4244,5,1,0
17042,4249,3,1,0
17042,4251,3,1,0
17042,4251,3,210,0
17042,4411,23,1,0
17042,4411,9,210,0
17042,4411,4,220,0
17042,4411,4,241,0
17042,4411,5,242,0
17042,6241,8,1,0
17042,6241,4,230,0
17042,6244,6,1,0
17042,6244,3,230,0
17042,7139,12,1,0
17042,7139,3,210,0
17042,7139,4,230,0
17042,7139,3,241,0
17043,8111,10,1,0
17043,8111,9,210,0
17043,8121,27,1,0
17043,8121,18,210,0
17043,8121,7,220,0
17043,8131,6,1,0
17043,8131,5,210,0
17045,7212,3,1,0
17045,7212,3,210,0
17045,7225,4,1,0
17045,8131,4,1,0
17045,8131,4,210,0
17049,4841,3,1,0
17049,7225,3,1,0
17049,8131,10,1,0
17049,8131,6,210,0
17050,5412,7,1,0
17050,5412,6,210,0
17050,5413,18,1,0
17050,5413,7,210,0
17050,5413,3,230,0
17050,5413,3,242,0
17050,5414,5,1,0
17050,5414,3,210,0
17050,5415,76,1,0
17050,5415,64,210,0
17050,5415,4,220,0
17050,5415,3,241,0
17053,8131,6,1,0
17053,8131,5,210,0
17055,2213,4,1,0
17055,5418,8,1,0
17055,5418,6,210,0
17055,5419,13,1,0
17055,5419,8,210,0
17055,5511,11,1,0
17055,5511,4,210,0
17057,8121,7,1,0
17057,8121,5,210,0
17057,8129,3,1,0
17057,8131,18,1,0
17057,8131,12,210,0
17057,8131,5,220,0
17057,8134,4,1,0
17057,8139,4,1,0
17057,8139,3,210,0
17059,2361,7,1,0
17059,2361,6,210,0
17059,2383,5,1,0
17059,2383,4,210,0
17059,2389,5,1,0
17059,2389,3,210,0
17059,4523,3,1,0
17059,4523,3,220,0
17059,4841,13,1,0
17059,4841,9,210,0
17059,4841,3,220,0
17059,8131,18,1,0
17059,8131,11,210,0
17059,8131,4,220,0
17062,2381,7,1,0
17062,2381,5,210,0
17062,2382,3,1,0
17062,2383,4,1,0
17062,2383,4,210,0
17062,7225,3,1,0
17066,7225,8,1,0
17066,7225,3,210,0
17066,8131,8,1,0
17066,8131,7,210,0
17067,5416,5,1,0
17067,5416,3,210,0
17067,5419,4,1,0
17067,5617,14,1,0
17067,5617,10,210,0
17067,6111,4,1,0
17067,6212,3,1,0
17070,4234,4,1,0
17070,4234,3,210,0
17070,4238,3,1,0
17070,4451,3,1,0
17070,4471,5,1,0
17070,4511,5,1,0
17070,4511,3,220,0
17070,4841,3,1,0
17070,4841,3,210,0
17073,2383,4,1,0
17073,2389,7,1,0
17073,2389,3,210,0
17073,2389,4,220,0
17073,3371,4,1,0
17073,4841,4,1,0
17073,4841,3,210,0
17078,5173,3,1,0
17078,5173,3,210,0
17078,5221,9,1,0
17078,5221,3,210,0
17078,5221,6,220,0
17078,5239,4,1,0
17078,5239,3,210,0
17078,5242,5,1,0
17084,7225,7,1,0
17084,7225,3,241,0
17084,8131,5,1,0
17084,8131,3,210,0
17101,5239,6,1,0
17101,5239,5,210,0
17101,5241,4,1,0
17101,5242,7,1,0
17101,5242,5,210,0
17101,5312,7,1,0
17101,5312,5,210,0
17101,5313,5,1,0
17101,5313,3,210,0
17102,6241,25,1,0
17102,6241,13,210,0
17102,6241,5,230,0
17102,6241,4,241,0
17102,6243,3,1,0
17104,8111,10,1,0
17104,8111,8,210,0
17104,8121,5,1,0
17104,8121,4,210,0
17104,8131,9,1,0
17104,8131,7,210,0
17104,8139,8,1,0
17104,8139,6,210,0
17109,6244,9,1,0
17109,6244,3,210,0
17109,6244,3,230,0
17109,7139,7,1,0
17109,7139,3,210,0
17109,7139,3,230,0
17110,5614,6,1,0
17110,5614,4,230,0
17110,5615,4,1,0
17110,5617,16,1,0
17110,5617,11,210,0
17110,6111,3,1,0
17110,6116,4,1,0
16407,6211,4,1,0
16407,6212,3,1,0
16407,6213,6,1,0
16407,6213,3,210,0
16407,6214,3,1,0
16407,6241,3,1,0
16407,6241,3,210,0
16407,7225,20,1,0
16407,7225,5,210,0
16407,7225,4,220,0
16407,7225,6,230,0
16407,7225,5,241,0
16417,4413,5,1,0
16417,4471,4,1,0
16417,4541,5,1,0
16417,4541,4,210,0
16417,5221,5,1,0
16417,5221,3,210,0
16428,6232,3,220,0
16428,6241,5,1,0
16428,7139,3,1,0
16428,7224,3,1,0
16428,7225,18,1,0
16428,7225,5,220,0
16428,7225,4,230,0
16428,7225,6,241,0
16442,4841,3,1,0
16442,5617,3,1,0
16442,5617,3,210,0
16442,8131,3,1,0
16442,8131,3,210,0
16502,5617,8,1,0
16502,5617,3,210,0
16502,5617,3,220,0
16502,6211,22,1,0
16502,6211,8,210,0
16502,6211,5,220,0
16502,6211,4,230,0
16502,6211,5,241,0
16505,2381,5,1,0
16505,2381,4,210,0
16505,2382,10,1,0
16505,2382,4,220,0
16505,2382,3,230,0
16505,2383,9,1,0
16505,2383,4,210,0
16505,2383,3,220,0
16505,2389,4,1,0
16505,3121,3,1,0
16505,7224,7,1,0
16505,7224,3,220,0
16505,7225,65,1,0
16505,7225,15,210,0
16505,7225,9,220,0
16505,7225,21,230,0
16505,7225,16,241,0
16505,7225,4,242,0
16506,6214,4,1,0
16506,6216,5,1,0
16506,6219,3,1,0
16506,6232,9,1,0
16506,6232,4,220,0
16506,6232,3,230,0
16506,6233,3,1,0
16506,6241,10,1,0
16506,6241,3,241,0
16508,6212,11,1,0
16508,6212,4,210,0
16508,6212,5,220,0
16508,6213,17,1,0
16508,6213,10,210,0
16508,6213,3,220,0
16508,6213,3,230,0
16508,6214,8,1,0
16508,6214,3,210,0
16508,6219,3,1,0
16509,5621,4,1,0
16509,6111,5,1,0
16509,6111,3,220,0
16509,6115,3,1,0
16509,6116,8,1,0
16509,6116,4,210,0
16510,8121,14,1,0
16510,8121,8,210,0
16510,8121,5,220,0
