,fips,relevant_naics,YEAR,estab,emp,payann
0,34,1141,2017,49,208,11850
2,34,1152,2017,104,392,11548
4,34,1151,2017,10,63,4809
6,34,2123,2017,39,477,32752
8,34,2131,2017,3,4,232
10,34,2211,2017,206,3105,475934
12,34,2212,2017,38,0,0
14,34,2213,2017,98,611,53479
16,34,2382,2017,6574,53238,3774219
18,34,2383,2017,3661,19884,1220320
20,34,2381,2017,2359,16272,1080004
22,34,2373,2017,300,7776,938119
24,34,2372,2017,63,217,12441
26,34,2362,2017,1146,12900,1033353
28,34,2379,2017,117,2757,253890
30,34,2389,2017,1646,14659,1101208
32,34,2361,2017,5366,20277,1157681
34,34,2371,2017,361,7294,705331
37,34,3116,2017,61,2648,122118
39,34,3159,2017,11,284,7186
41,34,3151,2017,3,18,1016
43,34,3118,2017,546,13100,491751
45,34,3121,2017,137,2266,95772
47,34,3152,2017,91,2826,75933
49,34,3115,2017,45,1358,61911
51,34,3132,2017,17,104,4739
53,34,3114,2017,53,2570,108329
55,34,3112,2017,3,0,0
56,34,3161,2017,3,24,652
58,34,3119,2017,135,7288,386125
60,34,3169,2017,7,42,1346
62,34,3149,2017,94,764,30766
64,34,3117,2017,11,306,10022
66,34,3113,2017,53,580,31287
68,34,3133,2017,29,527,27894
70,34,3141,2017,25,413,14644
72,34,3251,2017,84,3063,299768
74,34,3273,2017,112,2357,164592
76,34,3271,2017,6,0,0
78,34,3222,2017,126,6749,401568
80,34,3272,2017,66,3461,182373
82,34,3259,2017,81,1698,126466
84,34,3279,2017,76,774,37626
86,34,3219,2017,142,2128,96035
88,34,3255,2017,59,1270,85009
90,34,3253,2017,11,36,3026
92,34,3241,2017,43,1171,123583
94,34,3254,2017,156,12542,1313828
96,34,3261,2017,282,13404,692306
98,34,3231,2017,860,14973,815576
100,34,3252,2017,29,670,50429
102,34,3262,2017,45,1397,74524
104,34,3211,2017,3,34,1894
105,34,3256,2017,122,7752,658080
107,34,3212,2017,4,179,13928
109,34,3364,2017,11,577,29882
111,34,3331,2017,3,0,0
113,34,3323,2017,292,6374,363997
115,34,3324,2017,19,477,32901
117,34,3328,2017,99,1582,82109
119,34,3333,2017,38,653,41270
121,34,3342,2017,45,1044,75836
123,34,3341,2017,7,15,1106
125,34,3322,2017,23,794,38014
127,34,3351,2017,32,1212,90975
129,34,3353,2017,53,1598,115479
131,34,3336,2017,10,440,37189
133,34,3321,2017,57,1380,74133
135,34,3315,2017,13,439,19603
137,34,3371,2017,177,1307,52850
139,34,3332,2017,61,815,59263
141,34,3327,2017,439,5194,303634
143,34,3391,2017,271,9404,755297
145,34,3335,2017,106,1371,86836
147,34,3362,2017,9,103,6379
149,34,3363,2017,46,652,35866
151,34,3345,2017,162,8342,746132
153,34,3314,2017,22,1288,76719
155,34,3372,2017,101,2078,125925
157,34,3359,2017,48,1261,72339
159,34,3329,2017,106,3359,213566
161,34,3379,2017,4,0,0
163,34,3339,2017,175,5331,374984
165,34,3399,2017,409,5670,286940
167,34,3344,2017,112,3625,225727
169,34,3366,2017,14,148,7797
171,34,3326,2017,26,697,42007
173,34,3312,2017,3,178,14149
174,34,3334,2017,31,679,42644
176,34,4243,2017,766,10706,654335
178,34,4248,2017,111,3831,329826
180,34,4246,2017,528,6831,621512
