,relevant_naics,estab,emp,payann,fips
418767,114111,3,0,217,34025
418768,115210,22,82,2829,34025
418769,213112,3,52,5223,34025
418770,221210,9,827,104861,34025
418771,221122,15,452,50496,34025
418772,221310,8,163,14650,34025
418773,236115,116,478,25790,34025
418774,236116,13,90,3766,34025
418775,236117,22,1997,267707,34025
418776,236118,347,1071,43656,34025
418777,236210,6,4,102,34025
418778,236220,108,1105,92059,34025
418779,237130,12,102,11081,34025
418780,237110,24,498,59390,34025
418781,237120,6,496,51089,34025
418782,237210,11,23,1508,34025
418783,237310,36,757,91620,34025
418784,237990,15,112,13050,34025
418785,238110,18,133,9785,34025
418786,238130,18,167,8059,34025
418787,238120,12,410,24432,34025
418788,238150,20,105,3955,34025
418789,238140,47,141,7853,34025
418790,238160,29,109,6868,34025
418791,238190,5,28,1362,34025
418792,238170,23,49,1464,34025
418793,238210,251,2464,157606,34025
418794,238220,365,3092,210803,34025
418795,238290,18,161,12826,34025
418796,238310,41,363,28383,34025
418797,238320,71,239,10474,34025
418798,238330,104,290,14981,34025
418799,238340,31,90,4247,34025
418800,238350,72,337,20657,34025
418801,238390,18,110,5895,34025
418802,238910,69,573,33935,34025
418803,238990,83,426,35297,34025
418804,311352,4,30,362,34025
418805,311710,3,21,907,34025
418806,311811,31,416,8878,34025
418807,311812,5,59,474,34025
418808,311920,3,460,35612,34025
418809,312120,8,76,1739,34025
418810,312140,3,44,3389,34025
418811,312130,5,9,269,34025
418812,313230,3,20,1012,34025
418813,313310,3,2,120,34025
418814,314910,6,36,970,34025
418815,314999,3,18,515,34025
418816,323111,37,496,27076,34025
418817,323113,8,39,1378,34025
418818,324121,3,74,5444,34025
418819,325412,4,640,57981,34025
418820,325520,3,14,860,34025
418821,325620,7,645,38443,34025
418822,325998,4,60,4198,34025
418823,326199,10,210,7583,34025
418824,327320,8,158,15606,34025
418825,332119,3,6,100,34025
418826,332323,4,26,1150,34025
418827,332322,5,101,7359,34025
418828,332710,8,89,4304,34025
418829,332721,4,23,1593,34025
418830,332813,3,70,3160,34025
418831,333415,4,70,5655,34025
418832,334290,3,127,6079,34025
418833,334418,4,113,4559,34025
418834,334419,5,119,6345,34025
418835,334513,3,68,3291,34025
418836,337110,6,55,3347,34025
418837,337122,3,16,157,34025
418838,337212,7,32,1401,34025
418839,339113,3,577,25032,34025
418840,339115,3,17,786,34025
418841,339116,14,70,3469,34025
418842,339950,11,67,3204,34025
418843,339991,4,164,8704,34025
418844,339999,4,22,1281,34025
418845,423110,9,124,8157,34025
418846,423120,30,194,8360,34025
418847,423130,4,46,2398,34025
418848,423140,4,15,729,34025
418849,423210,18,59,3494,34025
418850,423220,18,163,9848,34025
418851,423310,7,60,3067,34025
418852,423320,13,184,12040,34025
418853,423330,6,49,3919,34025
418854,423390,4,26,1339,34025
418855,423420,3,24,783,34025
418856,423450,24,113,10578,34025
418857,423430,26,471,43765,34025
418858,423440,9,46,2180,34025
418859,423460,3,24,1988,34025
418860,423490,11,88,4202,34025
418861,423510,19,140,14585,34025
418862,423620,7,117,7342,34025
418863,423610,36,542,45105,34025
418864,423690,29,346,40175,34025
418865,423710,13,66,3741,34025
418866,423720,12,89,6232,34025
418867,423730,9,88,5680,34025
418868,423810,4,81,5226,34025
418869,423840,10,185,10389,34025
418870,423850,7,19,599,34025
418871,423860,6,113,10940,34025
418872,423910,14,87,6276,34025
418873,423940,17,278,15624,34025
418874,423990,29,91,7642,34025
418875,424110,3,13,396,34025
418876,424120,12,44,3336,34025
418877,424210,31,450,24682,34025
418878,423820,4,9,455,34025
418879,423830,53,308,21180,34025
418880,423930,15,101,8118,34025
418881,424130,14,71,5909,34025
418882,424310,8,83,6295,34025
418883,424320,15,53,2549,34025
418884,424330,16,58,2336,34025
418885,424410,10,169,4465,34025
418886,424340,6,38,3783,34025
418887,424420,4,41,1885,34025
418888,424430,5,7,158,34025
418889,424450,6,40,1842,34025
418890,424460,5,37,1936,34025
418891,424470,11,45,1580,34025
418892,424480,7,42,2820,34025
418893,424490,38,368,18831,34025
418894,424610,13,132,8445,34025
418895,424720,5,32,4248,34025
418896,424690,22,254,36131,34025
418897,424820,3,16,463,34025
418898,424910,10,168,10694,34025
418899,424930,11,62,2065,34025
418900,424940,3,74,2968,34025
418901,424950,3,9,871,34025
418902,424990,20,51,3547,34025
418903,425120,103,366,33841,34025
418904,441120,23,189,9629,34025
418905,441110,62,3231,196505,34025
418906,441222,8,36,1443,34025
418907,441228,7,86,4366,34025
418908,441310,43,474,15828,34025
418909,441320,32,281,11007,34025
418910,442291,13,59,1687,34025
418911,442110,61,424,18639,34025
418912,442210,36,164,6605,34025
418913,442299,57,857,13961,34025
418914,443141,23,126,5912,34025
418915,443142,45,663,20816,34025
418916,444110,13,1956,48589,34025
418917,444120,18,132,4738,34025
418918,444130,18,102,3606,34025
418919,444190,97,854,48584,34025
418920,444210,12,81,3137,34025
418921,444220,37,288,10701,34025
418922,445110,150,7090,199824,34025
418923,445120,121,814,16371,34025
418924,445210,7,36,793,34025
418925,445220,8,105,2551,34025
418926,445230,10,302,8351,34025
418927,445310,136,962,20515,34025
418928,445291,17,59,931,34025
418929,445292,17,87,1216,34025
418930,445299,28,160,3204,34025
418931,446110,124,1783,66343,34025
418932,446120,52,696,13152,34025
418933,446199,23,127,5982,34025
418934,446130,40,315,9345,34025
418935,446191,27,94,2789,34025
418936,447110,76,1013,22083,34025
418937,447190,82,360,8983,34025
418938,448130,31,299,4722,34025
418939,448110,20,177,5087,34025
418940,448120,108,1360,24707,34025
418941,448140,100,2455,45570,34025
418942,448150,29,211,4039,34025
418943,448190,45,544,10909,34025
418944,448210,79,773,12482,34025
418945,448310,77,419,14952,34025
418946,451120,25,564,9561,34025
418947,451110,57,485,12606,34025
418948,451130,6,34,355,34025
418949,451140,8,57,1332,34025
418950,451211,10,115,2616,34025
418951,452210,13,1643,30966,34025
418952,452311,15,2727,84228,34025
418953,452319,49,646,9918,34025
418954,453210,14,252,6096,34025
418955,453220,54,346,5619,34025
418956,453910,26,394,7794,34025
418957,453920,5,4,149,34025
418958,453991,24,60,1393,34025
418959,454110,118,572,23835,34025
418960,454310,11,117,6588,34025
418961,454390,55,278,10713,34025
418962,481211,3,48,4086,34025
418963,483113,3,29,3556,34025
418964,484122,21,53,1393,34025
418965,453110,34,132,2565,34025
418966,453310,18,119,3021,34025
418967,453998,52,288,8483,34025
418968,484110,51,297,15067,34025
418969,484121,21,97,4039,34025
418970,484210,18,127,3776,34025
418971,484220,24,70,3733,34025
418972,484230,7,24,2127,34025
418973,485310,16,74,761,34025
418974,485320,22,316,9301,34025
418975,485991,4,144,3622,34025
418976,485999,3,1,15,34025
418977,487210,20,63,1302,34025
418978,485410,27,1602,37820,34025
418979,488190,4,69,4486,34025
418980,488330,3,13,737,34025
418981,488410,16,102,3309,34025
418982,488490,4,28,679,34025
418983,488510,53,439,31530,34025
418984,492110,21,758,36969,34025
418985,492210,8,184,3707,34025
418986,493110,9,620,27222,34025
418987,511110,16,396,19330,34025
418988,511120,14,210,15672,34025
418989,511130,6,67,2587,34025
418990,511210,24,636,45473,34025
418991,512110,25,42,2070,34025
418992,512131,8,275,3258,34025
418993,512240,7,41,1115,34025
418994,517311,76,3859,554279,34025
418995,517312,53,468,28877,34025
418996,517911,11,234,32829,34025
418997,517919,13,464,89028,34025
418998,518210,39,2097,349789,34025
418999,519120,4,23,291,34025
419000,519130,20,89,4557,34025
419001,519190,3,8,471,34025
419002,522110,203,1787,133606,34025
419003,522120,61,528,30719,34025
419004,522130,17,208,10073,34025
419005,522220,5,18,1489,34025
419006,522291,8,18,1032,34025
419007,522292,48,544,50940,34025
419008,522298,6,26,1696,34025
419009,522310,16,133,11353,34025
419010,522320,11,50,3855,34025
419011,522390,20,93,5490,34025
419012,523110,13,54,9263,34025
419013,523120,125,928,149532,34025
419014,523140,8,20,1675,34025
419015,523910,11,41,3822,34025
419016,523920,100,688,123986,34025
419017,523930,94,250,23173,34025
419018,523991,3,10,716,34025
419019,524113,16,503,59418,34025
419020,524114,9,1397,147163,34025
419021,524126,18,1463,131101,34025
419022,524127,5,60,5232,34025
419023,524210,282,1977,161679,34025
419024,524298,16,80,3841,34025
419025,531110,128,490,19656,34025
419026,531120,90,285,22707,34025
419027,531130,36,76,2347,34025
419028,531190,10,41,3498,34025
419029,531210,200,584,27453,34025
419030,531312,48,390,21486,34025
419031,524291,15,76,4404,34025
