Zip Code,naics,Establishments,Employees,Payroll,IND Level
80104,71,9,001,0,2
80104,71,5,210,0,2
80104,71,3,220,0,2
80104,72,73,001,0,2
80104,72,11,210,0,2
80104,72,10,220,0,2
80104,72,20,230,0,2
80104,72,24,241,0,2
80104,72,7,242,0,2
80104,00,1008,001,320900,2
80104,00,659,210,0,2
80104,00,156,220,0,2
80104,00,95,230,0,2
80104,00,66,241,0,2
80104,00,23,242,0,2
80104,00,8,251,0,2
80104,21,3,001,0,2
80104,21,3,210,0,2
80104,23,131,001,0,2
80104,23,95,210,0,2
80104,23,15,220,0,2
80104,23,14,230,0,2
80104,23,3,242,0,2
80104,81,106,001,0,2
80104,81,67,210,0,2
80104,81,26,220,0,2
80104,81,6,230,0,2
80104,81,6,241,0,2
80104,31-33,6,001,0,2
80104,31-33,5,210,0,2
80104,42,28,001,0,2
80104,42,22,210,0,2
80104,42,3,220,0,2
80104,44-45,90,001,0,2
80104,44-45,32,210,0,2
80104,44-45,25,220,0,2
80104,44-45,20,230,0,2
80104,44-45,6,241,0,2
80104,44-45,3,242,0,2
80104,44-45,3,251,0,2
80104,48-49,12,001,0,2
80104,48-49,10,210,0,2
80104,51,24,001,0,2
80104,51,14,210,0,2
80104,51,3,230,0,2
80104,51,4,241,0,2
80104,52,68,001,0,2
80104,52,49,210,0,2
80104,52,13,220,0,2
80104,52,5,230,0,2
80104,53,85,001,0,2
80104,53,80,210,0,2
80104,53,4,220,0,2
80104,54,159,001,0,2
80104,54,135,210,0,2
80104,54,10,220,0,2
80104,54,7,230,0,2
80104,54,6,241,0,2
80104,55,4,001,0,2
80104,55,4,210,0,2
80104,56,63,001,0,2
80104,56,48,210,0,2
80104,56,9,220,0,2
80104,56,3,230,0,2
80104,61,25,001,0,2
80104,61,14,210,0,2
80104,61,5,220,0,2
80104,61,3,241,0,2
80104,62,118,001,0,2
80104,62,62,210,0,2
80104,62,29,220,0,2
80104,62,15,230,0,2
80104,62,8,241,0,2
80104,62,3,242,0,2
