Zip Code,naics,Establishments,Employees,Payroll,IND Level
02188,48-49,4,001,0,2
02188,52,10,001,0,2
02188,52,4,210,0,2
02188,52,5,220,0,2
02188,53,11,001,0,2
02188,53,9,210,0,2
02188,54,24,001,0,2
02188,54,22,210,0,2
02188,56,18,001,0,2
02188,56,8,210,0,2
02188,56,6,220,0,2
02188,56,3,230,0,2
02188,61,5,001,0,2
02188,62,36,001,0,2
02188,62,14,210,0,2
02188,62,6,220,0,2
02188,62,5,230,0,2
02188,62,6,241,0,2
02188,62,3,251,0,2
02188,71,7,001,0,2
02188,71,3,230,0,2
02188,72,35,001,0,2
02188,72,14,210,0,2
02188,72,3,220,0,2
02188,72,10,230,0,2
02188,72,6,241,0,2
02188,81,27,001,0,2
02188,81,20,210,0,2
02188,81,4,220,0,2
02188,00,295,001,155456,2
02188,00,151,210,0,2
02188,00,59,220,0,2
02188,00,37,230,0,2
02188,00,30,241,0,2
02188,00,9,242,0,2
02188,00,8,251,0,2
02188,23,45,001,0,2
02188,23,29,210,0,2
02188,23,8,220,0,2
02188,23,4,230,0,2
02188,23,4,241,0,2
02188,31-33,8,001,0,2
02188,31-33,4,210,0,2
02188,42,13,001,0,2
02188,42,5,210,0,2
02188,42,4,220,0,2
02188,44-45,49,001,0,2
02188,44-45,16,210,0,2
02188,44-45,17,220,0,2
02188,44-45,5,230,0,2
02188,44-45,6,241,0,2
02188,44-45,3,251,0,2
