Zip Code,naics,Establishments,Employees,Payroll,IND Level
96145,00,341,001,99006,2
96145,00,221,210,0,2
96145,00,54,220,0,2
96145,00,36,230,0,2
96145,00,25,241,0,2
96145,00,5,242,0,2
96145,23,69,001,0,2
96145,23,48,210,0,2
96145,23,13,220,0,2
96145,23,5,230,0,2
96145,23,3,241,0,2
96145,31-33,8,001,0,2
96145,31-33,6,210,0,2
96145,42,3,001,0,2
96145,42,3,210,0,2
96145,44-45,44,001,0,2
96145,44-45,23,210,0,2
96145,44-45,8,220,0,2
96145,44-45,7,230,0,2
96145,44-45,5,241,0,2
96145,48-49,4,001,0,2
96145,48-49,3,210,0,2
96145,51,4,001,0,2
96145,51,3,210,0,2
96145,52,8,001,0,2
96145,52,6,210,0,2
96145,53,38,001,0,2
96145,53,32,210,0,2
96145,54,36,001,0,2
96145,54,26,210,0,2
96145,54,5,220,0,2
96145,54,5,230,0,2
96145,56,29,001,0,2
96145,56,23,210,0,2
96145,56,4,220,0,2
96145,61,4,001,0,2
96145,62,14,001,0,2
96145,62,6,210,0,2
96145,62,4,220,0,2
96145,62,3,230,0,2
96145,71,9,001,0,2
96145,71,4,210,0,2
96145,71,3,220,0,2
96145,72,42,001,0,2
96145,72,14,210,0,2
96145,72,6,220,0,2
96145,72,9,230,0,2
96145,72,11,241,0,2
96145,81,25,001,0,2
96145,81,20,210,0,2
96145,81,3,220,0,2
