,fips,relevant_naics,estab,emp,payann
10293,13,1152,100,255,6065
10294,13,1153,138,887,45058
10295,13,2111,3,5,225
10296,13,2212,40,2487,224229
10297,13,2123,142,4853,296997
10298,13,2213,99,1045,50852
10299,13,1131,46,207,8521
10300,13,1132,15,85,2720
10301,13,1133,483,3764,161062
10302,13,2131,35,799,43821
10303,13,2361,3978,15711,1012763
10304,13,1141,8,9,284
10305,13,1142,30,211,6074
10306,13,2211,471,22494,2210639
10307,13,1151,155,2027,84948
10308,13,2371,661,13603,850759
10309,13,2383,2633,17979,831298
10310,13,3111,52,1472,81851
10311,13,3251,80,3326,272299
10312,13,3331,61,9042,440499
10313,13,2379,115,3880,236807
10314,13,2381,2166,21124,1051949
10315,13,3121,104,4203,238723
10316,13,3365,7,427,22031
10317,13,3112,32,1453,92603
10318,13,3152,77,1240,26283
10319,13,3221,26,7516,663972
10320,13,3261,303,22453,1047584
10321,13,3332,106,2113,123986
10322,13,3359,53,5772,296593
10323,13,3366,15,2384,86762
10324,13,3369,18,3832,257437
10325,13,3113,37,2981,155381
10326,13,3222,122,8157,475906
10327,13,3252,64,3840,183694
10328,13,3274,8,425,28317
10329,13,3279,160,5172,267887
10330,13,3341,22,541,30673
10331,13,3114,26,1109,54636
10332,13,3159,12,103,3005
10333,13,3324,25,2277,105842
10334,13,3333,34,997,65852
10335,13,3342,26,1466,176548
10336,13,3371,294,4656,165414
10337,13,3399,457,6764,299642
10338,13,3131,49,6708,254416
10339,13,3161,4,43,1200
10340,13,3162,4,206,7538
10341,13,3169,11,101,2395
10342,13,3253,38,1512,85044
10343,13,3325,8,922,48033
10344,13,3326,18,670,29690
10345,13,3343,6,178,5090
10346,13,3115,19,836,43851
10347,13,3116,108,37949,1226925
10348,13,3327,432,5034,243289
10349,13,3334,60,6736,370001
10350,13,3344,40,1318,56892
10351,13,3361,11,0,0
10352,13,3362,55,3951,161330
10353,13,3132,48,4699,194164
10354,13,3211,121,5195,252639
10355,13,3254,53,3661,413003
10356,13,3311,7,425,30350
10357,13,3312,8,471,23786
10358,13,3345,68,3866,270872
10359,13,4232,632,10839,596442
10360,13,3133,45,2887,117580
10361,13,3231,727,12882,579232
10362,13,3313,12,2454,126799
10363,13,3314,22,489,20228
10364,13,3363,120,14884,711715
10365,13,3372,114,4535,212561
10366,13,2382,5175,56969,3028265
10367,13,2389,1625,17753,864569
10368,13,3117,5,641,31721
10369,13,3212,48,3014,153429
10370,13,3255,79,2454,149057
10371,13,3262,72,6557,323425
10372,13,3315,18,1014,35233
10373,13,3328,76,1436,65004
10374,13,3335,64,708,37219
10375,13,3118,252,12902,562364
10376,13,3346,12,80,5383
10377,13,3379,22,1247,53562
10378,13,3141,185,20192,863198
10379,13,3219,312,8224,293325
10380,13,3256,77,2872,154049
10381,13,3321,38,1727,86432
10382,13,3336,12,1352,79908
10383,13,3339,119,4641,266692
10384,13,4233,632,9690,595163
10385,13,3271,25,1342,66294
10386,13,3329,114,3998,187385
10387,13,3351,12,439,14925
10388,13,3352,12,2138,86854
10389,13,3353,45,3691,207042
10390,13,3364,45,17665,1808535
10391,13,3391,302,5998,368068
10392,13,4231,771,12666,753486
10393,13,3241,105,1164,70418
10394,13,3272,30,3014,162642
10395,13,3322,22,281,12447
10396,13,3323,383,12807,589509
10397,13,2372,192,607,45195
10398,13,3119,81,9369,449736
10399,13,3259,80,3970,226887
10400,13,2373,225,10369,607170
10401,13,3149,140,5353,217689
10402,13,3273,289,5759,264663
10403,13,2362,1422,20532,1466633
10404,13,4236,913,15111,1448759
10405,13,4241,340,5219,338466
10406,13,4421,869,7350,267184
10407,13,4453,952,3930,85399
10408,13,4235,267,5152,319419
10409,13,4238,1937,26626,1819845
10410,13,4248,96,6328,356287
10411,13,4442,468,4164,100129
