Naics,Establishments,Employees,Payroll
113310,25,97,3563
114210,7,18,604
115210,83,682,27105
115112,128,318,18112
115113,8,14,368
115114,53,1127,67378
115115,3,6,225
115116,57,253,21784
115310,8,16,647
213115,3,15,941
212312,119,1646,107722
212321,53,220,12751
221210,18,195,16546
221111,3,5,79
221112,22,531,53383
221115,29,224,19927
221122,164,5831,607568
221310,28,343,20461
221320,5,101,4540
236115,699,1753,77923
236116,28,212,10272
236117,158,907,55340
236118,1038,2876,112598
236210,39,1437,94488
236220,508,7414,479946
237110,144,1024,80483
237120,7,81,7714
237130,71,1221,128926
237210,25,30,4832
237310,158,2939,359835
237990,125,450,36904
238110,547,2440,190653
238120,42,622,41970
238130,227,997,42309
238140,187,1247,71305
238150,52,621,32803
238160,248,1528,88559
238170,150,511,23000
238190,44,441,25887
238210,826,8965,553014
238220,1070,13241,792211
238290,123,1868,126715
238310,248,2303,118341
238320,297,1505,74534
238330,142,512,23191
238340,65,497,23323
238350,359,1449,62381
238390,68,489,24250
238910,680,4299,328394
238990,371,1609,123692
311111,11,1188,92692
311119,95,2220,132541
311211,10,835,67598
311221,10,2098,213650
311224,20,1160,78494
311230,5,1958,164822
311340,5,318,10798
311352,14,167,2282
311412,8,1198,60888
311421,4,34,1031
311511,8,934,55682
311513,8,538,28357
311514,4,679,45103
311520,3,2275,135953
311821,6,972,45161
311611,70,20446,973299
311612,52,8055,366845
311613,18,605,29610
311615,6,2845,112573
311811,35,318,4768
311812,15,302,12604
311813,3,154,7031
311824,6,332,17127
311941,7,599,28350
311920,7,21,325
311942,5,244,17024
311991,7,652,35841
311999,30,2580,132140
312120,51,679,18561
312111,5,773,39612
312140,10,110,5068
312130,36,305,4565
314120,6,180,3853
314910,11,128,4802
314999,23,168,4763
315220,5,80,3833
315210,5,9,149
315280,3,117,4339
316110,3,73,2789
316998,4,135,4074
321113,22,366,14756
321214,9,411,21805
321219,3,61,2690
321920,48,965,39432
321911,13,6104,311106
321912,7,58,1823
321918,8,30,922
321992,7,84,4190
321999,22,175,6125
322130,3,506,40473
322211,10,653,42011
322212,7,848,52190
322220,13,1308,77887
322230,5,449,20829
322299,6,204,6396
323111,182,4662,229353
323113,95,962,32178
323117,4,79,2714
323120,10,112,3894
324121,5,100,7830
324191,3,321,34665
325180,4,136,11536
325120,7,58,4114
325193,38,2590,197913
325211,8,783,63186
325199,18,1132,78540
325314,6,58,3195
325311,7,726,67192
325312,3,31,1962
325320,10,965,73825
325412,17,987,88489
325414,11,1492,90495
325611,9,169,8009
325510,17,582,32789
325620,3,677,45700
325910,4,220,12174
326111,3,333,21183
325991,5,96,3787
325998,14,1395,80323
326112,4,242,17806
326113,4,469,29644
326130,7,255,12379
326121,6,110,5485
326122,17,634,31923
326140,4,415,15788
326150,3,176,11482
326199,70,5862,255967
326160,8,972,43300
326191,3,56,2515
326212,7,76,2998
326211,7,1985,126576
326291,4,576,29000
326220,6,692,32138
326299,5,90,3778
327110,3,14,35
327120,6,211,9278
327212,3,1,252
327215,10,527,19897
327331,9,142,6465
327310,6,458,36653
327320,177,1583,103564
327332,5,62,3546
327390,45,856,37567
327420,5,623,52687
327910,3,471,28965
327991,21,146,6303
327992,3,11,533
327999,5,45,3406
331110,5,802,77328
331315,3,2562,278902
331222,4,209,7650
