"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Ashland","https://www.facebook.com/AshlandMAFarmersMarket","42.260027","-71.461538","Ashland Farmers Market","MA","125 Front St","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat poultry soap wine coffee fruits mushrooms pet food","","market","http://www.ashlandfarmersmarket.org/","01721"
"Attleboro ","AttleboroFarmersMarket@AttFrmMkt","41.937562","-71.299235","Attleboro Farmers Market, inc","MA","201 County Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee fruits juices mushrooms pet food wild","","market","http://www.attleborofarmersmarket.com","02703"
"Billerica","Billerica Farmers Market","42.557646","-71.269999","Billerica Farmers Market","MA","25 Concord Road","baked goods cheese crafts flowers eggs seafood herbs vegetables honey meat plants prepared-foods soap wine coffee fruits","","market","http://billericafarmersmarket.org","01821"
"Braintree  ","https://www.facebook.com/braintreefarmersmarket/","42.206437","-71.004927","Braintree Farmers Market","MA","1 JFK Memorial Dr","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee fruits grains juices pet food","https://twitter.com/bfarmmarket","market","http://www.braintreefarmersmarket.org","02184"
"Brimfield","","42.122751","-72.199901","Brimfield at Hitchcock Free Academy","MA","Hitchcock Free Academy, a community center parking lot, at  2 Brookfield Rd.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap fruits mushrooms","","market","http://www.hitchcockacademy.org","01010"
"Brockton","https://www.facebook.com/BrocktonFarmersMarket/","42.082799","-71.018866","Brockton Farmers Market","MA","45 School St","flowers vegetables honey plants soap fruits","https://twitter.com/BrocktonMarket","market","https://www.brocktonfarmersmarket.com/","02301"
"Brookline","","42.342190","-71.123782","Brookline Farmers' Market","MA","Centre Street West PArking Lot","organic baked goods cheese flowers eggs seafood vegetables jams meat plants poultry coffee fruits mushrooms","","market","https://www.brooklinefarmersmarket.com","02446"
"Worcester","https://www.facebook.com/canaldistrictfarmersmarket","42.256235","-71.797436","Canal District Farmers Market ","MA","200 Harding Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee fruits juices pet food wild","https://twitter.com/Canaldistrict","market","http://Canaldistrictfarmersmarket.com","01604"
"Carver","","41.888852","-70.769182","Carver Farmers Market","MA","108 Main St.","baked goods crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry soap trees coffee fruits","","market","","02330"
"Chatham","https://www.Facebook.com/ChathamFarmer'sMarket","41.676615","-69.962249","Chatham Farmer's Market","MA","1652 Main Street Rte 28","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry soap trees wine coffee fruits juices mushrooms","","market","","02633"
"North Adams ","https://www.facebook.com/NorthAdamsFarmersMarket/","42.700694","-73.112792","City of North Adams Farmers' Market","MA","St. Anthony Municipal Parking Lot, at the intersection of Rte. 8 (Marshall St.) and St. Anthony Drive","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits mushrooms pet food wild","","market","http://explorenorthadams.com/item/north-adams-farmers-market/","01247"
"Dorchester","DotHouse Health ","42.304202","-71.060126","Dorchester/Dorchester House Farmers Market","MA","1353 Dorchester Avenue","organic herbs vegetables fruits","","market","http://dothousehealth.org/","02122"
"East Boston","https://www.facebook.com/EastBostonFarmersMarket?fref=ts","42.374945","-71.039467","East Boston Farmers Market - Summer/Early Fall","MA","Across from 201 Border St.","organic baked goods cheese eggs seafood herbs vegetables honey meat poultry prepared-foods beans fruits grains juices mushrooms tofu","","market","https://external.ebnhc.org/en/food-access/farmers-market.html","02128"
"East Boston","https://www.facebook.com/EastBostonFarmersMarket?fref=ts","42.3313532","-71.076514","East Boston Farmers On-line Market - Winter/Spring","MA","250 Sumner street","organic baked goods cheese eggs vegetables honey jams meat poultry prepared-foods soap beans fruits grains juices mushrooms tofu","","market","https://www.ebnhc.org/en/food-access/farmers-market.html","02128"
"Easthampton","https://www.facebook.com/EasthamptonFarmersMarket","42.265189","-72.669638","Easthampton Farmers & Makers Market","MA","50 Payson Ave","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food wild","","market","https://easthamptonmarket.com/","01027"
"West Newton","https://www.facebook.com/NewtonFarmersMarket","42.349361","-71.229493","Elm Street Market","MA","Elm Street ","organic baked goods cheese eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits juices pet food","https://twitter.com/newton_market (@newton_market)","market","http://www.newtonma.gov/farmersmarket","02465"
"Turners Falls","https://www.facebook.com/GreatFallsFarmersMarket","42.606069","-72.559612","Great Falls Farmers Market, Turners Falls","MA","Peskeomskut Park","baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants prepared-foods soap fruits mushrooms","","market","http://greatfallsfarmersmarketturners.blogspot.com/","01376"
"Hingham","https://www.facebook.com/pages/Hingham-Farmers-Market/129956870371803","42.247351","-70.888967","Hingham Farmers Market, Inc.","MA","96 Otis Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee fruits juices mushrooms","","market","http://www.hinghamfarmersmarket.org","02043"
"Hopkinton","https://www.facebook.com/HopkintonFarmersMarket","42.229299","-71.517770","Hopkinton Farmers Market","MA","Main Street and Ash Street","organic baked goods cheese eggs herbs vegetables honey maple meat poultry prepared-foods fruits","","market","http://www.hopkintonfarmersmarket.com","01748"
"Lexington","https://www.facebook.com/LexingtonFarmersMkt","42.444009","-71.235394","Lexington Farmers' Market","MA","Worthen Road Practice Field","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry soap wine coffee fruits mushrooms","","market","https://www.lexingtonfarmersmarket.org/","02421"
"LEXINGTON","https://www.facebook.com/LexingtonFarmersMkt/","42.429242","-71.206748","Lexington Small Yet Mighty Winter Farmers Market","MA","739 Massachusetts Avenue","baked goods crafts eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods soap fruits","","market","http://www.lexingtonfarmersmarket.org/","02420"
"Marshfield","https://www.facebook.com/MarshfieldFM/","42.098148","-70.717317","Marshfield Farmer's Market","MA","140 Main St  (Route 3A)","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee beans fruits grains juices pet food wild","https://twitter.com/MarshfieldFM","market","https://marshfieldfair.org/farmers-market/","02050"
"Mattapan","https://www.facebook.com/pages/Mattapan-Square-Farmers-Market/132570930215702","42.3313532","-71.076514","Mattapan Square  Farmers Market","MA","882 Cummins Hwy","organic baked goods flowers eggs seafood vegetables honey jams meat poultry prepared-foods soap fruits mushrooms wild","","market","http://www.mattapanfoodandfitness.org","02126"
"Medford","https://www.facebook.com/MedfordFarmerMkt/","42.418530","-71.115435","Medford Farmers Market","MA","2501 Mystic Valley Parkway","baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods wine coffee fruits","https://twitter.com/medfordfarmmkt?lang=en","market","https://medfordfarmersmarket.org/","02155"
"Natick","","42.290237","-71.341206","Natick Winter Market","MA","Common Street","baked goods cheese crafts eggs seafood herbs vegetables honey jams maple meat nuts poultry soap coffee fruits mushrooms wild","","market","http://www.natickfarmersmarekt.org","01760"
"Needham","https://www.facebook.com/NeedhamFarmersMarket/","42.280988","-71.236446","Needham Farmers Market","MA","Garrity Way","baked goods crafts flowers eggs seafood herbs vegetables honey jams maple nuts plants coffee fruits mushrooms","","market","http://www.needhamfarmersmarket.org","02492"
"New Bedford ","https://www.facebook.com/massinmotionnewbedford/","41.675431","-70.923644","New Bedford Farmers Market- Brooklawn Park","MA","1997 Acushnet Ave.","baked goods flowers eggs seafood herbs vegetables honey jams meat poultry prepared-foods soap fruits","","market","https://coastalfoodshed.org/","02745"
"New Bedford ","https://www.facebook.com/massinmotionnewbedford/","41.644314","-70.928587","New Bedford Farmers Market- Clasky Common Park","MA","1119 Pleasant St.","herbs vegetables soap fruits","","market","https://coastalfoodshed.org/","02740"
"New Bedford","https://www.facebook.com/newbedfordfarmersmarket/","41.661303","-70.937913","New Bedford Farmers Market- Downtown/Custom House Square","MA","466 Brock Ave","baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits","","market","https://coastalfoodshed.org/","02740"
"New Bedford","https://www.facebook.com/massinmotionnewbedford/","41.661303","-70.937913","New Bedford Farmers Market- Indoor ","MA","101 West Rodney French Blvd","baked goods cheese flowers eggs seafood vegetables honey jams maple meat poultry prepared-foods soap fruits mushrooms","","market","https://coastalfoodshed.org/","02744"
"Brighton","www.facebook.com/oaksquarefarmersmarket","42.3506821","-71.1691939","Oak Square Farmers Market","MA","640 Washington Street","baked goods cheese crafts eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap wine coffee fruits","","market","","02135"
"Petersham","","42.488744","-72.186669","Petersham Friday Market","MA","","baked goods crafts flowers eggs herbs vegetables honey jams maple plants poultry soap mushrooms","","market","http://www.petershamcommon.com/fridaymarket.htm","01366"
"Roslindale","https://www.facebook.com/roslindalevillagemainstreet/","42.286072","-71.130709","Roslindale Village Main Street Winter Farmers Market","MA","32 Birch St","crafts meat poultry prepared-foods soap wine mushrooms","","market","http:// Roslindale.net","02131"
"Salem","www.facebook.com/SalemMAFarmersMarket","42.527978","-70.880679","Salem Farmers Market","MA","25 Memorial Drive","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple plants poultry prepared-foods soap wine coffee fruits","","market","http://www.salemfarmersmarket.org","01970"
"Somerville","www.facebook.com/shapeupsomerville","42.400980","-71.125686","Somerville Mobile Farmers' Market - Council on Aging","MA","167 Holland Street","vegetables fruits","@shapeupsville","market","","02144"
"Somerville","www.facebook.com/shapeupsomerville","42.385778","-71.087099","Somerville Mobile Farmers' Market - East Somerville Community School","MA","50 Cross Street","vegetables fruits","@shapeupsville","market","","02145"
"Somerville","facebook.com/shapeupsomerville","42.396251","-71.091856","Somerville Mobile Farmers' Market - Mystic","MA","530 Mystic Avenue","organic herbs vegetables fruits","twitter.com/shapeupsville","market","","02145"
"Somerville","facebook.com/shapeupsomerville","42.407206","-71.131331","Somerville Mobile Farmers' Market - North Street","MA","24 North Street","herbs vegetables fruits","twitter.com/shapeupsville","market","","02144"
"Springfield","https://www.facebook.com/pages/Springfield-Technical-Community-College/109746082384737?fref=ts","42.108668","-72.581067","STCC Farmers' Market","MA","One Armory Square","baked goods crafts flowers herbs vegetables honey jams maple meat plants prepared-foods soap coffee fruits","","market","","01102"
"Lowell","https://www.facebook.com/thefarmmarket/","42.641166","-71.312805","The Farm Market at Mill No. 5","MA","250 Jackson Street, 5th Floor","organic baked goods cheese eggs vegetables honey jams maple meat nuts coffee fruits mushrooms pet food wild","","market","https://millno5.com/the-farm-market/","01852"
"Orange","https://www.facebook.com/OrangeFarmersMarket","42.5907340","-72.3033449","The Orange Farmers Market","MA"," 135 East Main st","baked goods cheese crafts flowers eggs herbs vegetables jams maple meat plants prepared-foods fruits juices","","market","","01364"
"Somerville","https://www.facebook.com/unionsquaremarkets/","42.379761","-71.094533","Union Square Farmers Market","MA","66-70 Union Square","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee beans fruits grains juices mushrooms pet food tofu wild","https://twitter.com/unionsquarefm","market","http://www.unionsquaremain.org","02143"
"Wayland","https://www.facebook.com/pages/Wayland-Summer-Farmers-Market/216269755070032","42.363071","-71.369892","Wayland Winter Farmers' Market","MA","397 Boston Post Road","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods wine coffee beans fruits grains juices mushrooms pet food tofu","Wayland Wint/Sum Mkt","market","https://www.russellsgc.com/farmersmarket","01778"
"Wellfleet","https://www.facebook.com/WellfleetFarmersMarket/","41.939238","-70.027995","Wellfleet Farmers' Market","MA","200 Main Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits juices mushrooms","","market","http://www.wellfleetfarmersmarket.com/","02667"
"Westfield ","Westfieldfarmersmarket","42.119742","-72.751662","Westfield Farmers Market","MA","36 Court St","baked goods cheese crafts flowers eggs vegetables honey jams poultry fruits","","market","http://www.westfieldfarmersmarket.org","01085"
"Westminster","https://www.facebook.com/pages/Westminster-Farmers-Market/133750303302808?ref=hl","42.541635","-71.906161","Westminster Farmers' Market","MA","21-33 Academy St. (Town Common)","organic baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits juices pet food","","market","http://www.westminstermafarmersmarket.com/","01473"
"Weymouth","https://www.facebook.com/weyfarmersmarketprograms","42.181987","-70.941897","Weymouth Farmers Market","MA","1 Wildcat Way","baked goods crafts flowers vegetables honey prepared-foods soap fruits","","market","https://www.weymouth.ma.us/farmers-market","02190"
"Winchester ","winchfarmmkt","42.452024","-71.137946","Winchester Farmers Market","MA","Larawy Rd","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits juices pet food","winchfarmmkt","market","http://winchesterfarmersmarket.org","01890"
